BidangUsaha,JumlahAset,Lokasi,MataUang,Nama,Persentase,Satuan,StatusOperasi,TahunKomersil,KodeEmiten,NamaEmiten
KAWASAN WISATA,915546,PANDEGLANG,IDR,PT BANTEN WEST JAVA TOURISM DEVELOPMENT,100.0,JUTAAN,BEROPERASI,1997,KIJA,KAWASAN INDUSTRI JABABEKA TBK
PEMBANGKIT DAN DISTRIBUTOR LISTRIK,1544648,BEKASI,IDR,PT BEKASI POWER,100.0,JUTAAN,BEROPERASI,2009,KIJA,KAWASAN INDUSTRI JABABEKA TBK
PERGUDANGAN DAN AKTIVITAS PENUNJANG ANGKUTAN,5857,BEKASI,IDR,PT CIKARANG GERBANG SOLUSI,100.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
JASA,256259,BEKASI,IDR,PT CIKARANG INLAND PORT,100.0,JUTAAN,BEROPERASI,2011,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PEMBANGUNAN, JASA DAN PERDAGANAGN",1205,PANDEGLANG,IDR,PT DUTA BANDARA BANTEN,99.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"REAL ESTAT, HOTEL AKTIVITAS REKREASI, MUSEUM & KEBUN BINATANG DAN JASA",250,PANDEGLANG,IDR,PT FAUNALAND TANJUNG LESUNG,51.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
KAWASAN INDUSTRI,1017304,BEKASI,IDR,PT GERBANG TEKNOLOGI CIKARANG,100.0,JUTAAN,BEROPERASI,2007,KIJA,KAWASAN INDUSTRI JABABEKA TBK
KAWASAN PERUMAHAN DAN INDUSTRI,6470488,BEKASI,IDR,PT GRAHABUANA CIKARANG,100.0,JUTAAN,BEROPERASI,1993,KIJA,KAWASAN INDUSTRI JABABEKA TBK
KAWASAN INDUSTRI,741805,BEKASI,IDR,PT INDOCARGOMAS PERSADA,100.0,JUTAAN,BEROPERASI,1991,KIJA,KAWASAN INDUSTRI JABABEKA TBK
JASA DAN PEMBANGUNAN,30722,BEKASI,IDR,PT INFRASTRUKTUR CAKRAWALA TELEKOMUNIKASI,100.0,JUTAAN,BEROPERASI,2016,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PERDAGANGAN,JASA PEMBANGUNAN REAL ESTAT DAN MANAJEMEN BANGUNAN",99652,BEKASI,IDR,PT JABABEKA CREED RESIDENCE,60.0,JUTAAN,BEROPERASI,2019,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"INDUSTRI PENGOLAHAN, BIDANG PENGADAAN, PENGELOLAAN, KONSTRUKSI, PERDAGANGAN, PENGANGKUTAN, PERGUDANGAN, INFORMASI, REAL ESTAT, AKTIIVITAS PROFESIONAL",1402370,BEKASI,IDR,PT JABABEKA INFRASTRUKTUR,100.0,JUTAAN,BEROPERASI,1997,KIJA,KAWASAN INDUSTRI JABABEKA TBK
JASA KEUANGAN,277672,AMSTERDAM,IDR,PT JABABEKA INTERNATIONAL B.V,100.0,JUTAAN,BEROPERASI,2012,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PERDAGANGAN,JASA PEMBANGUNAN REAL ESTAT DAN MANAJEMEN BANGUNAN",201511,BEKASI,IDR,PT JABABEKA KEIHAN RESIDENCE,52.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
JASA PERHOTELAN DAN SEWA ATAS REAL ESTATES AKTIVITAS YANG TERKAIT,96,BEKASI,IDR,PT JABABEKA LONGLIFE CITY,80.0,JUTAAN,BEROPERASI,2014,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PERDAGANGAN, PEMBANGUNAN REAL ESTATE DAN MANAJEMEN BANGUNAN",271091,BEKASI,IDR,PT JABABEKA MITRAFAMILI RESIDEN,100.0,JUTAAN,BEROPERASI,2023,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"KONSTRUKSI, PEMBANGUNAN DAN JASA PENGELOLAAN KAWASAN INDUSTRI",151510,BEKASI,IDR,PT JABABEKA MOROTAI,100.0,JUTAAN,BEROPERASI,2013,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PENBANGUNAN, PERDAGANGAN DAN JASA",52464,BEKASI,IDR,PT JABABEKA PLAZA INDONESIA,70.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PERDAGANGAN,JASA,PEMBANGUNAN REAL ESTATE DAN MANAJEMEN BANGUNAN",115427,BEKASI,IDR,PT JABABEKA PP PROPERTI,51.0,JUTAAN,BEROPERASI,2017,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"TREATMENT AIR, TREATMENT AIR LIMBAH, TREATMENT & PEMULIHAN, AKTIVITAS REMEDIASI, INDUSTRI PENGOLAHAN, PERDAGANGAN, AKTIVITAS PROFESIONAL, ILMIAH, TEKNIS, PERTANIAN, KEHUTANAN & PERIKANAN",4500,BEKASI,IDR,PT JAMAGGO NUSANTARA LESTARI,100.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
SARANA PENUNJANG KAWASAN PERUMAHAN,3,BEKASI,IDR,PT KARYAMAS GRIYA UTAMA,100.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PEMBANGUNAN, PENGEMBANGAN DAN JASA PENGELOLAAN KAWASAN INDUSTRI",2546274,KENDAL,IDR,PT KAWASAN INDUSTRI KENDAL,51.0,JUTAAN,BEROPERASI,2015,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PERTAMBANGAN DAN PENGGALIAN, INDUSTRI DAN PENGOLAHAN, PENGADAAN LISTRIK, GAS, UAP/ AIR PANAS DAN UDARA DINGIN, PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",151008,JAKARTA,IDR,PT LIKUID NUSANTARA GAS,60.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PERCETAKAN, MEDIA, PERIKLANAN, TELEKOMUNIKASI, KONSULTAN, HIBURAN DAN PENDIDIKAN",1056,BEKASI,IDR,PT MEDIA MEMBANGUN NEGERI,51.0,JUTAAN,BEROPERASI,2021,KIJA,KAWASAN INDUSTRI JABABEKA TBK
KAWASAN PERUMAHAN,49227,BEKASI,IDR,PT MERCUAGUNG GRAHA REALTY,100.0,JUTAAN,BEROPERASI,2011,KIJA,KAWASAN INDUSTRI JABABEKA TBK
HUNIAN KONDOMINIUM,21013,BEKASI,IDR,PT METROPARK CONDOMINIUM INDAH,100.0,JUTAAN,BEROPERASI,2006,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PEMBANGUNAN, PERDAGANGAN, PERTANIAN DAN JASA",16348,BEKASI,IDR,PT MITRA PENGEMBANG KAWASAN,100.0,JUTAAN,BEROPERASI,2019,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PERDAGANGAN, PENGANGKUTAN, INDUSTRI DAN JASA",38155,BEKASI,IDR,PT NUSANTARA GAS ENERGI,51.0,JUTAAN,BEROPERASI,2016,KIJA,KAWASAN INDUSTRI JABABEKA TBK
PENGELOLAAN LAPANGAN GOLF,116279,BEKASI,IDR,PT PADANG GOLF CIKARANG,100.0,JUTAAN,BEROPERASI,1996,KIJA,KAWASAN INDUSTRI JABABEKA TBK
PEMBANGUNAN DAN PENGELOLAAN KAWASAN INDUSTRI,49512,BEKASI,IDR,PT PATRIAMANUNGGAL JAYA,100.0,JUTAAN,BEROPERASI,2019,KIJA,KAWASAN INDUSTRI JABABEKA TBK
PERDAGANGAN UMUM,4326,JAKARTA,IDR,PT PROTEKSI USAHA INDONESIA,70.0,JUTAAN,BEROPERASI,2020,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"REAL ESTAT, JASA KEUANGAN, PENYEDIAAN MAKANAN & MINUMAN, PENYEWAAN RUANG KANOR",1879,BEKASI,IDR,PT RITEL MAJU SEJAHTERA,100.0,JUTAAN,BEROPERASI,2023,KIJA,KAWASAN INDUSTRI JABABEKA TBK
AKTIVITAS KESEHATAN MANUSIA,4012,BEKASI,IDR,PT RUMAH PRIMA SEHAT,90.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
APARTEMEN HOTEL DAN KONDOMINIUM HOTEL,6374,BEKASI,IDR,PT SARANA INDAH PERMAI RESIDEN,100.0,JUTAAN,BEROPERASI,2021,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"JASA PERHOTELAN, RESTORAN, KETENAGAKERJAAN DAN USAHA TERKAIT",14055,BEKASI,IDR,PT SARANAPRATAMA PENGEMBANGAN KOTA,100.0,JUTAAN,BEROPERASI,2006,KIJA,KAWASAN INDUSTRI JABABEKA TBK
KAWASAN WISATA,43829,PANDEGLANG,IDR,PT TANJUNG LESUNG LEISURE INDUSTRY,100.0,JUTAAN,BEROPERASI,1998,KIJA,KAWASAN INDUSTRI JABABEKA TBK
PEMBANGKIT DAN DISTRIBUTOR LISTRIK,100,BEKASI,IDR,PT TANJUNG LESUNG POWER,100.0,JUTAAN,BELUM BEROPERASI,0,KIJA,KAWASAN INDUSTRI JABABEKA TBK
PEMBANGKIT DAN DISTRIBUTOR LISTRIK,164,BEKASI,IDR,PT TANJUNG SARI POWER,100.0,JUTAAN,BEROPERASI,2023,KIJA,KAWASAN INDUSTRI JABABEKA TBK
PEMBANGKIT DAN DISTRIBUTOR LISTRIK,204374,BEKASI,IDR,PT UNITED POWER,100.0,JUTAAN,BEROPERASI,2016,KIJA,KAWASAN INDUSTRI JABABEKA TBK
"PENJUALAN, PEMASARAN, DAN DISTRIBUSI PRODUK-PRODUK KEBUTUHAN KONSUMEN",37020436709,KAMBOJA,IDR,KINO CARE CONSUMER CO LTD,51.0,PENUH,BEROPERASI,2019,KINO,PT KINO INDONESIA TBK
PERDAGANGAN PRODUK RUMAH TANGGA DAN PEMELIHARAAN DAN PERAWATAN TUBUH,35939305239,MALAYSIA,IDR,KINO CARE SDN BHD,100.0,PENUH,BEROPERASI,2003,KINO,PT KINO INDONESIA TBK
DISTRIBUTOR,157693909663,FILIPINA,IDR,KINO CONSUMER PHILIPPINES INC,99.99,PENUH,BEROPERASI,2004,KINO,PT KINO INDONESIA TBK
"PENJUALAN, PEMASARAN, DAN DISTRIBUSI PRODUK-PRODUK KEBUTUHAN KONSUMEN",3068084588,RRT,IDR,KINO INCORPORATION CO LTD,100.0,PENUH,BEROPERASI,2020,KINO,PT KINO INDONESIA TBK
BISNIS JASA PENUNJANG,198412867593,SINGAPURA,IDR,KINO INTERNATIONAL PTE LTD,100.0,PENUH,BEROPERASI,2013,KINO,PT KINO INDONESIA TBK
NAN,71310596,JEPANG,IDR,KINO JAPAN KABUSHIKI KAISHA,100.0,PENUH,BELUM BEROPERASI,2020,KINO,PT KINO INDONESIA TBK
IMPOR DAN EKSPOR PRODUK KONSUMEN,4689031011,VIETNAM,IDR,KINO VIETNAM CO LTD,100.0,PENUH,BEROPERASI,2013,KINO,PT KINO INDONESIA TBK
NAN,1253839787,INDIA,IDR,LINANDA CONSUMER INDIA PVT LTD,100.0,PENUH,BELUM BEROPERASI,2019,KINO,PT KINO INDONESIA TBK
"PERDAGANGAN UMUM, DISTRIBUTOR, INDUSTRI/PABRIK, DAN PEMBERIAN JASA",436451054495,INDONESIA,IDR,PT DUTALESTARI SENTRATAMA,99.97,PENUH,BEROPERASI,1991,KINO,PT KINO INDONESIA TBK
"PERDAGANGAN, PEMBANGUNAN, INDUSTRI, TRANSPORTASI DARAT, PERTANIAN, PERCETAKAN, PERBENGKELAN DAN JASA, KECUALI JASA DI BIDANG HUKUM DAN PAJAK",1269938123,INDONESIA,IDR,PT KINO ECOMM SOLUSINDO,99.67,PENUH,TIDAK LAGI MENJALANKAN KEGIATAN OPERASIONAL,2017,KINO,PT KINO INDONESIA TBK
PRODUKSI DAN PENJUALAN PRODUK MAKANAN,32144669006,INDONESIA,IDR,PT KINO FOOD INDONESIA,80.4,PENUH,TIDAK LAGI MENJALANKAN KEGIATAN OPERASIONAL,2013,KINO,PT KINO INDONESIA TBK
"PERDAGANGAN, TERMASUK DISTRIBUSI, EKSPOR, DAN IMPOR PRODUK MINUMAN",15818561324,INDONESIA,IDR,PT KINO MALEE TRADING,51.0,PENUH,BEROPERASI,2018,KINO,PT KINO INDONESIA TBK
PEMBERIAN JASA PEMELIHARAAN TUBUH DAN KESEHATAN,13887420949,INDONESIA,IDR,PT RISTRA KLINIK INDONESIA,99.14,PENUH,BEROPERASI,2016,KINO,PT KINO INDONESIA TBK
"PERINDUSTRIAN, PERDAGANGAN, PENGANGKUTAN DARAT, PERGUDANGAN, DAN JASA",94897518193,INDONESIA,IDR,PT RISTRA LABORATORIS INDONESIA,99.04,PENUH,TIDAK LAGI MENJALANKAN KEGIATAN OPERASIONAL,2016,KINO,PT KINO INDONESIA TBK
PERGUDANGAN DAN PENYIMPANAN,2235710799,JAKARTA,IDR,PT GUDANG PINTAR INDONESIA,70.0,PENUH,BEROPERASI,2021,KIOS,PT KIOSON KOMERSIAL INDONESIA TBK
PERDAGANGAN & JASA,98239095900,JAKARTA,IDR,PT RETAIL KITA INDONESIA,99.99,PENUH,BEROPERASI,2018,KIOS,PT KIOSON KOMERSIAL INDONESIA TBK
JASA PERTAMBANGAN DAN SEWA GUNA USAHA TANPA HAK OPSI MESIN DAN ALAT-ALAT PERTAMBANGAN,6348296,JAKARTA,USD,PT ANUGERAH BUMI MAHAKAM,99.99,PENUH,AKTIF,2023,KKGI,RESOURCE ALAM INDONESIA TBK
AKTIVITAS PENUNJANG PERTAMBAGAN DAN PENGGALIAN LAINNYA,1745420,JAKARTA,USD,PT BIRA MINERAL NUSANTARA,70.0,PENUH,AKTIF,2021,KKGI,RESOURCE ALAM INDONESIA TBK
PENGADAAN TENAGA LISTRIK,14419,JAKARTA,USD,PT BUMI HIDRO ENERGI,99.8,PENUH,SEDANG DALAM PROSES PENGEMBANGAN,0,KKGI,RESOURCE ALAM INDONESIA TBK
PENGGALIAN PASIR KUARSA,246227,JAKARTA,USD,PT BUMI PERANGAT HIJAU,99.95,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
"PERDAGANGAN BESAR BAHAN BAKAR PADAT, CAIR, GAS DAN LAIN LAIN",247497,JAKARTA,USD,PT BUMI RAYA OPTIMA,99.98,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
PENGADAAN TENAGA LISTRIK,1194620,JAKARTA,USD,PT BUMIRAYA ENERGI NUSANTARA,99.0,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
PENGGALIAN PASIR KUARSA,57970,JAKARTA,USD,PT BUMIRAYA HIJAU LESTARI,99.9,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
AKTIVITAS PENUNJANG PERTAMBAGAN DAN PENGGALIAN LAINNYA,282521,JAKARTA,USD,PT BUTON MINERAL INDONESIA,70.0,PENUH,AKTIF,2021,KKGI,RESOURCE ALAM INDONESIA TBK
"PERDAGANGAN BESAR BAHAN BAKAR PADAT, CAIR, GAS DAN LAIN LAIN",247497,JAKARTA,USD,PT DAGANG BUMI SEJAHTERA,99.98,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
PERTAMBANGAN BATUBARA,119974384,JAKARTA,USD,PT INSANI BARAPERKASA,99.99,PENUH,AKTIF,2006,KKGI,RESOURCE ALAM INDONESIA TBK
PERTAMBANGAN BATUBARA,2382288,JAKARTA,USD,PT KALTIM MINERAL,75.0,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
INDUSTRI PEMBANGKIT LISTRIK TENAGA AIR,12336724,JAKARTA,USD,PT KHATULISTIWA HIDRO ENERGI,43.0,PENUH,SEDANG DALAM PROSES PENGEMBANGAN,0,KKGI,RESOURCE ALAM INDONESIA TBK
"PERDAGANGAN, REAL ESTATE DAN INDUSTRI",293140,JAKARTA,USD,PT KURNIA MAHAKAM INDUSTRI,99.95,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
PERTAMBANGAN BATUBARA,14805743,JAKARTA,USD,PT LOA HAUR,60.0,PENUH,SEDANG DALAM PROSES PENGEMBANGAN,0,KKGI,RESOURCE ALAM INDONESIA TBK
PERDAGANGAN BESAR LOGAM DAN BIJIH LOGAM,6026,JAKARTA,USD,PT LUKOS MINERAL NUSANTARA,70.0,PENUH,AKTIF,2021,KKGI,RESOURCE ALAM INDONESIA TBK
PENGGALIAN PASIR KUARSA,41095,JAKARTA,USD,PT MAKMUR BUMI PALOH,75.0,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
INDUSTRI PEMBANGKIT LISTRIK TENAGA AIR,57244,JAKARTA,USD,PT POWER ALAM LESTARI,90.0,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
PENGGALIAN PASIR KUARSA,34877,JAKARTA,USD,PT RESOURCE ALAM ENERGI,99.99,PENUH,BELUM AKTIF,0,KKGI,RESOURCE ALAM INDONESIA TBK
PERDAGANGAN,1349358885,JAKARTA UTARA,IDR,PT NUTRI BOGA SUKSES,51.0,PENUH,AKTIF,2022,KMDS,PT KURNIAMITRA DUTA SENTOSA TBK
AGRO BISNIS,152282,JAKARTA,IDR,PT ANUGERAH ALAM PERSADA,100.0,JUTAAN,OPERASI,2011,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,161873,JAMBI,IDR,PT ANUGRAH BUNGO LESTARI,100.0,JUTAAN,OPERASI,2012,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,723418,SUMATERA SELATAN,IDR,PT BINTANG AGUNG PERSADA,80.0,JUTAAN,OPERASI,2016,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,1305130,JAMBI,IDR,PT DJAMBI WARAS,99.99,JUTAAN,OPERASI,1968,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,120230,BANGKA BELITUNG,IDR,PT KARINI UTAMA,100.0,JUTAAN,OPERASI,2011,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,17962,KALIMANTAN TENGAH,IDR,PT KIRANA BORNEO TANGKILING,100.0,JUTAAN,NAN,0,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,657239,SUMATERA SELATAN,IDR,PT KIRANA MUSI PERSADA,100.0,JUTAAN,OPERASI,2000,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,448997,SUMATERA SELATAN,IDR,PT KIRANA PERMATA,100.0,JUTAAN,OPERASI,2011,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,17388,KALIMANTAN BARAT,IDR,PT KIRANA PRIMA,100.0,JUTAAN,OPERASI,2008,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,34808,KALIMANTAN BARAT,IDR,PT KIRANA PUTERA KARYA,100.0,JUTAAN,OPERASI,2013,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,16347,KALIMANTAN SELATAN,IDR,PT KIRANA SANGGAM BALANGAN,100.0,JUTAAN,NAN,0,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,318730,SUMATERA UTARA,IDR,PT KIRANA SAPTA,100.0,JUTAAN,OPERASI,1996,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,7112,JAMBI,IDR,PT KIRANA SAROLANGUN,100.0,JUTAAN,NAN,0,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,4396,JAMBI,IDR,PT KIRANA TEBO,100.0,JUTAAN,NAN,0,KMTR,PT KIRANA MEGATARA TBK
AGRO BISNIS,305159,JAKARTA,IDR,PT KIRANA TRIPUTRA PERSADA,100.0,JUTAAN,OPERASI,2011,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,380859,SUMATERA SELATAN,IDR,PT KIRANA WINDU,100.0,JUTAAN,OPERASI,2006,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,5400,LAMPUNG,IDR,PT KOMERING AGRO INDUSTRI,100.0,JUTAAN,NAN,0,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,444060,LAMPUNG,IDR,PT KOMERING JAYA PERDANA,100.0,JUTAAN,OPERASI,2011,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,154779,KALIMANTAN BARAT,IDR,PT NEW KALBAR PROCESORS,100.0,JUTAAN,OPERASI,1985,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,305553,SUMATERA UTARA,IDR,PT NUSIRA,100.0,JUTAAN,OPERASI,1983,KMTR,PT KIRANA MEGATARA TBK
AGRO BISNIS,277,JAKARTA,IDR,PT PANEN SUBUR ABADI,100.0,JUTAAN,NAN,0,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,200930,SUMATERA UTARA,IDR,PT PANTJA SURYA,100.0,JUTAAN,OPERASI,1978,KMTR,PT KIRANA MEGATARA TBK
AGRO BISNIS,121067,SAMPIT,IDR,PT PUTRA KATINGAN PRATAMA,100.0,JUTAAN,OPERASI,2007,KMTR,PT KIRANA MEGATARA TBK
PABRIK CRUMB RUBBER,316767,RIAU,IDR,PT TIRTA SARI SURYA,100.0,JUTAAN,OPERASI,1993,KMTR,PT KIRANA MEGATARA TBK
AGRO BISNIS,9484,JAKARTA,IDR,PT TISMA PERDANA MANDIRI,100.0,JUTAAN,NAN,0,KMTR,PT KIRANA MEGATARA TBK
PERDAGANGAN DAN JASA,526659436,JAKARTA,IDR,PT EUROTRUK TRANSINDO,99.0,RIBUAN,AKTIF,2012,KOBX,KOBEXINDO TRACTORS TBK
PERDAGANGAN DAN JASA,382112315,JAKARTA,IDR,PT KHATULISTIWA PRIMA SEJAHTERA,99.71,RIBUAN,AKTIF,2012,KOBX,KOBEXINDO TRACTORS TBK
PERDAGANGAN DAN JASA,1056603256,JAKARTA,IDR,PT KOBEXINDO EQUIPMENT,99.0,RIBUAN,AKTIF,2008,KOBX,KOBEXINDO TRACTORS TBK
PERDAGANGAN DAN JASA,144553101,JAKARTA,IDR,PT KOBEXINDO KONSTRUKSI INDONESIA,99.0,RIBUAN,AKTIF,2014,KOBX,KOBEXINDO TRACTORS TBK
PERDAGANGAN DAN JASA,242259351,JAKARTA,IDR,PT KOBEXINDO RENTAL NUSANTARA,99.0,RIBUAN,AKTIF,2023,KOBX,KOBEXINDO TRACTORS TBK
JASA PERGUDANGAN,10704,GRAHA MOBISEL,IDR,PT KARYA MAKMUR KREASI PRIMA,99.99,JUTAAN,OPERASI,2024,KOIN,KOKOH INTI AREBAMA TBK
HOLDING COMPANY,17894,JL. GUNUNG SAHARI NO. 78 JAKARTA PUSAT,IDR,PT PERDANA ADILOKA,99.99,JUTAAN,1993,1993,KONI,PERDANA BANGUN PUSAKA TBK
NIAGA GAS BUMI DAN PEMBANGUNAN PEMBANGKIT TENAGA ATA POWER PLANT,216476733338,GRAHA KRAMA YUDHA LT 2 JL. WARUNG JATI BARAT NO 43 JAKARTA SELATAN,IDR,PT MITRA ENERGI BUANA,99.5,PENUH,AKTIF,2023,KOPI,PT MITRA ENERGI PERSADA TBK
HOTEL,322716300843,JAKARTA,IDR,PT ACCOLA HOTEL INDONESIA,99.99,PENUH,2017,2017,KOTA,PT DMS PROPERTINDO TBK
REAL ESTATE DAN PROPERTI,51373502965,JAKARTA,IDR,PT DMS CIPTA PESONA,99.0,PENUH,PRA-OPERASI,2013,KOTA,PT DMS PROPERTINDO TBK
REAL ESTATE DAN PROPERTI,105325402367,JAKARTA,IDR,PT DMS GRAHA,99.71,PENUH,2014,2013,KOTA,PT DMS PROPERTINDO TBK
REAL ESTATE DAN PROPERTI,116624195243,JAKARTA,IDR,PT DMS LAGUNA,99.52,PENUH,PRA-OPERASI,2013,KOTA,PT DMS PROPERTINDO TBK
REAL ESTATE DAN PROPERTI,771767181483,JAKARTA,IDR,PT DMS PRIMA SENTOSA,99.98,PENUH,2018,2013,KOTA,PT DMS PROPERTINDO TBK
REAL ESTATE DAN PROPERTI,382628273693,BANDUNG,IDR,PT PADJADJARAN RAYA,99.99,PENUH,2015,2013,KOTA,PT DMS PROPERTINDO TBK
PENGEMBANG PROPERTI,2120223,JAKARTA,IDR,PT GLD PROPERTY,99.99,JUTAAN,BEROPERASI,1997,KPIG,MNC TOURISM INDONESIA TBK
PENGEMBANG PROPERTI,455747,JAKARTA,IDR,PT GLOBAL JASA SEJAHTERA,99.67,JUTAAN,BEROPERASI,2010,KPIG,MNC TOURISM INDONESIA TBK
PENGEMBANG PROPERTI,19523,JAKARTA,IDR,PT MNC GRAHA BALI,99.99,JUTAAN,BEROPERASI,2006,KPIG,MNC TOURISM INDONESIA TBK
PENGEMBANG PROPERTI,245710,JAKARTA,IDR,PT MNC GRAHA SURABAYA,99.99,JUTAAN,BEROPERASI,2007,KPIG,MNC TOURISM INDONESIA TBK
"RESOR, LAPANGAN GOLF & HOTEL",8317492,JAKARTA,IDR,PT MNC LAND BALI,99.99,JUTAAN,BEROPERASI,1997,KPIG,MNC TOURISM INDONESIA TBK
"RESOR, LAPANGAN GOLF & HOTEL",13416237,JAKARTA,IDR,PT MNC LAND LIDO,99.99,JUTAAN,BEROPERASI,2006,KPIG,MNC TOURISM INDONESIA TBK
PENGEMBANG PROPERTI,1107786,JAKARTA,IDR,PT MNC LAND SURABAYA,98.46,JUTAAN,BEROPERASI,2009,KPIG,MNC TOURISM INDONESIA TBK
RESOR & HOTEL,306013,BOGOR,IDR,PT MNC LIDO HOTEL,99.99,JUTAAN,BEROPERASI,1995,KPIG,MNC TOURISM INDONESIA TBK
LAPANGAN GOLF,279309,BOGOR,IDR,PT MNC LIDO RESORT,99.84,JUTAAN,BEROPERASI,1995,KPIG,MNC TOURISM INDONESIA TBK
TAMAN REKREASI,4395687,JAKARTA,IDR,PT MNC WAHANA WISATA,94.53,JUTAAN,BEROPERASI,2014,KPIG,MNC TOURISM INDONESIA TBK
HOTEL & KONVENSI,573428,JAKARTA,IDR,PT NUSADUA GRAHA INTERNATIONAL,53.98,JUTAAN,BEROPERASI,1988,KPIG,MNC TOURISM INDONESIA TBK
MANUFAKTUR BAJA LEMBARAN,136386,JAKARTA,USD,PT KRAKATAU BAJA INDUSTRI,100.0,RIBUAN,BEROPERASI,2022,KRAS,KRAKATAU STEEL (PERSERO) TBK
"MANUFAKTUR BAJA PROFIL DAN TULANGAN, BAJA PIPA, DAN PERDAGANGAN BAJA",265044,CILEGON,USD,PT KRAKATAU BAJA KONSTRUKSI,100.0,RIBUAN,BEROPERASI,1992,KRAS,KRAKATAU STEEL (PERSERO) TBK
REKAYASA DAN KONSTRUKSI,8578,CILEGON,USD,PT KRAKATAU ENGINEERING,100.0,RIBUAN,BEROPERASI,1988,KRAS,KRAKATAU STEEL (PERSERO) TBK
INDUSTRI REAL ESTAT DAN PERHOTELAN,780557,CILEGON,USD,PT KRAKATAU SARANA INFRASTRUKTUR,100.0,RIBUAN,BEROPERASI,1982,KRAS,KRAKATAU STEEL (PERSERO) TBK
INDUSTRI DAN PRODUKSI BESI SPONGE SERTA PERDAGANGAN,157,CILEGON,USD,PT MERATUS JAYA IRON & STEEL,66.0,RIBUAN,BEROPERASI,2012,KRAS,KRAKATAU STEEL (PERSERO) TBK
