Nama,Closeness
SIGIT PRAMONO,0.16
MUMIN ALI GUNAWAN,0.16
PT BANGGA TEKNOLOGI INDONESIA,0.16
ANDRIANTO OETOMO,0.16
DJOJO BOENTORO,0.16
EFENDI SULISETYO,0.16
TIMOTHEUS ARIFIN C,0.16
ARIANTO OETOMO,0.16
SETYONO DJUANDI DARMONO,0.16
AIDA GARNIDA,0.16
MUH TAHIR,0.16
TRIHATMA KUSUMA HALIMAN,0.16
DIREKSI DAN KOMISARIS,0.16
NOER INDRADJAJA,0.16
CESAR M DELA CRUZ,0.16
MIARNI ANG,0.16
PAUL CHRISTIAN ARIYANTO,0.16
SOFIAN EFFENDI,0.16
INDARYONO,0.16
JOHANNES SURIADJAJA,0.16
MOHAMAD PRAPANCA,0.16
YARSOF AK,0.16
ARIA EDDY K,0.16
ADRIANSYAH AKBAR,0.16
GEMA PRATAMA,0.16
STEVEN TIRTAWIDJAJA,0.16
THE JOK TUNG,0.16
WILSON EFFENDY,0.16
SONNY SATIA NEGARA,0.16
TAUFIK HAKIM,0.16
ALEXANDER FRANS RORI,0.16
DAMAL BAYU UTAMA,0.16
JONI SWASTANTO,0.16
EDWIN RUDIANTO,0.16
OH IN TAEK,0.16
KO DAE JIN,0.16
PARK JIN JE,0.16
ANDREAS MIKHAEL SUMUAL,0.16
PT CIPTA KRIDATAMA,0.15
PT ACSET INDONUSA TBK,0.15
PO SUN KOK,0.15
LEO HANDOKO LAKSONO,0.15
MELISA PATRICIA,0.15
NIO EKO SUSILO,0.15
LUKAS SETIO WONGSO WONG,0.15
FIRDAUF ACHMAD DHEWATA,0.15
TOTO SUCARTONO,0.15
HALIM JUSUF,0.15
TAN YONG NANG,0.15
RACHMAT INDRAJAYA,0.15
ANTONIUS HARWANTO SS,0.15
ARI DARYATA SINGGIH,0.15
M ALFAN BAHARUDIN,0.15
JOHANNES B E TRIATMOJO,0.15
JANNES PHILIPUS CHUANG,0.15
SHAFRUHAN SINUNGAN,0.15
LUCIANA,0.15
NANNY D TIRTAWIDJAJA,0.15
WONG KEVIN,0.15
FAUQI HAPIDEKSO,0.15
ANGRETA CHANDRA,0.15
TIODORA AMRAN BONARDY,0.15
EDGAR SURJADI,0.15
ANDRIANTO PUTERA TIRTAWISATA,0.15
ROMY FIRMANGUSTRI,0.15
MASRIZAL A SYARIEF,0.15
MATHIAS SPORT ACADEMY,0.15
ANASTASIA SULISTYAWATI,0.15
PT SOHO GLOBAL HEALTH TBK,0.15
PT ITAMA RANORAYA TBK,0.15
PT M CASH INTEGRASI TBK,0.15
PT QUANTUM CLOVERA INVESTAMA TBK,0.15
PT MNC OTT NETWORK,0.15
SUPRA BOGA LESTARI TBK,0.15
PT INDORITEL MAKMUR INTERNASIONAL TBK,0.15
PT ANABATIC TECHNOLOGIES TBK,0.15
PT KAPUAS PRIMA COAL TBK,0.15
PT FAST FOOD INDONESIA TBK,0.15
BAKRIELAND DEVELOPMENT TBK,0.15
KALBE FARMA TBK,0.15
PT GLOBAL CHEMINDO MEGATRADING,0.15
PT INDOLAKTO,0.15
PT ALTRAK 1978,0.15
PT SANGHIANG PERKASA,0.15
CHAROEN POKPHAND INDONESIA TBK,0.15
ENSEVAL PUTERA MEGATRADING TBK,0.15
PT GLOBAL MEDIACOM TBK,0.15
PT SUPREME CABLE MANUFACTURING & COMMERCE TBK,0.15
RUDI GUNAWAN,0.15
PT ARTHA MAHIYA INVESTAMA TBK,0.15
PT TRINITI DINAMIK TBK,0.15
PT ECOGREEN OLEOCHEMICALS,0.15
PT TUNAS INTI ABADI,0.15
PT GRAND INDONESIA,0.15
PT BANK INA PERDANA TBK,0.15
BANK OF INDIA INDONESIA TBK,0.15
ADRIAN WAHYU KALAIJ,0.15
INDOMOBIL SUKSES INTERNASIONAL TBK,0.15
PT BATAMINDO INVESTMENT CAKRAWALA,0.15
PT INDOMARCO PRISMATAMA,0.15
PT INDOMARCO PRISMATAMA (IPT),0.15
PT WAHANA INTI SELARAS,0.15
PT INTI CAKRAWALA CITRA (ICC),0.15
PT BANK NEGARA INDONESIA (PERSERO) TBK,0.15
JENNY INTAN PERMATASARI,0.15
TJHANG KIAN MIN,0.15
CIPTO SULISTIO,0.15
KARYAWAN PERSEROAN,0.15
KANG JIMMI,0.15
ANG KIAM CHAI,0.15
LEE SUHARLIE,0.15
SIDOMULYO SELARAS TBK,0.15
GARIBALDI THOHIR,0.15
PT BEKASI POWER,0.15
AGUS SALIM,0.15
PT DUNIA KIMIA JAYA,0.15
PT MITRA MURNI PERKASA,0.15
PT GRAB TEKNOLOGI INDONESIA,0.15
PT VISIONET INTERNASIONAL,0.15
EDDY K SARIAATMADJA,0.15
JAY GEOFFREY WACHER,0.15
SUTANTO HARTONO,0.15
THEODORE PERMADI RACHMAT,0.15
MAARTEN LUTHER SAPULETE,0.15
SRI MULYANI,0.15
RISDA YULITA,0.15
TOTOK SUHARTO,0.15
ALVIN W SARIAATMADJA,0.15
SUTIANA ALI,0.15
TITI MARIA RUSLI,0.15
SUSANTO SUWARTO,0.15
PIET YAURY,0.15
YUSLINDA NASUTION,0.15
PUJIONO ACHMADI,0.15
HERIYANTO,0.15
PT TELKOM INDONESIA (PERSERO) TBK,0.15
ARIF RACHMAT,0.15
PT MALACCA TRUST WUWUNGAN INSURANCE TBK,0.15
HENDRA,0.15
GANDA RAHARJA RUSLI,0.15
ALI GUNAWAN,0.15
AVILIANI,0.15
ROSMAYA,0.15
INDRA UTOYO,0.15
SAJAL BHATNAGAR,0.15
ARI YANUANTO ASAH,0.15
ARIEF TENDEAS,0.15
MUALLIM,0.15
WASITO,0.15
EMIL,0.15
AGUS WIDAGDO,0.15
CITY RETAIL DEVELOPMENTS TBK,0.15
CHANDER VINOD LAROYA,0.15
THOMAS WAHYU,0.15
PT BUMI SEKUNDANG ENIM ENERGY,0.15
SINARTO DHARMAWAN,0.15
UTAMA GONDOKUSUMO,0.15
PT SAMPOERNA AGRO TBK,0.15
PT INDAH JAYA TEXTILE INDUSTRY,0.15
SUGIARTO,0.15
HENDRO MARTOWARDOJO,0.15
PT TRIPUTRA AGRO PERSADA TBK,0.15
PT MULTI HARAPAN UTAMA,0.15
BUMI RESOURCES TBK,0.15
PT KERETA CEPAT INDONESIA CHINA,0.15
PT BANK CENTRAL ASIA TBK,0.15
ARVIN JAHJA TJAHJANA,0.15
RIZALDI LIMPAS,0.15
GANDA KUSUMA,0.15
ADE RAHARDJA,0.15
DJOKO PRABOWO,0.15
RIJANTO ONGGO WAHONO,0.15
PUBLIC,0.15
SUSILO BUDI UTOMO,0.15
PT MARK DYNAMICS INDONESIA TBK,0.15
ABDI NUSAJAYA,0.15
PT TUNAS JAYA PERKASA,0.15
KUSNADI,0.15
PT BUNGA MATAHARI SOLUSINDO,0.15
IWAN KURNIAWAN,0.15
SUPRIYANTO,0.15
ANDRIANSYAH,0.15
ROBERTUS BISMARKA KURNIAWAN,0.15
TIMOTHY UTAMA,0.15
MILY,0.14
LILY,0.14
FUAD HALIMOEN,0.14
USMAN SARSI,0.14
NAGIAN TONI,0.14
BP USLI,0.14
MOH A R P MANGKUNINGRAT,0.14
RAFLY TUNGGAL PUTRA,0.14
EVA RACHMAYANI,0.14
EDY ARDIANYSAH,0.14
KARSONO KWEE,0.14
KARSONO TIRTAMARTA,0.14
BRIAN CHARLES BENNET,0.14
TREVOR REGINALD KROEMER,0.14
ROYKE TUMILAAR,0.14
AHMAD RAHADIAN WIDARMANA,0.14
CITRA TUBINDO TBK,0.14
RACHMAT MULYANA HAMAMI,0.14
PT BATULICIN NUSANTARA MARITIM TBK,0.14
ARIEF TARUNAKARYA SUROWIDJOJO,0.14
ACHMAD ANANDA DJAJANEGARA,0.14
MIVIDA HAMAMI,0.14
HARIS MUSTARTO,0.14
MANGGI TARUNA HABIR,0.14
FERIWAN SINATRA,0.14
HANS CHRISTIAN MANOE,0.14
MUHAMMAD PAISAL,0.14
NOVI,0.14
MUHAMMAD BAHARSAH DIAH,0.14
B RAKSAKA MAHI,0.14
CHARLON SITUMEANG,0.14
PT BNI LIFE INSURANCE,0.14
OTTO TOTO SUGIRI,0.14
ROBBY YULIANTO,0.14
MARINA BUDIMAN,0.14
HAN ARMING HANAFIA,0.14
DARMA HENWA TBK,0.14
NELLY TADI BAU,0.14
ANALTA AMIER,0.14
PT NUSANTARA BERAU COAL,0.14
PT ARTHA TUNGGAL MANDIRI,0.14
PT AMMAN MINERAL NUSA TENGGARA,0.14
PT TOWER BERSAMA INFRASTRUCTURE TBK,0.14
MAMAY MAYANG SUMBI,0.14
BRATA YOS KUSMAH,0.14
AHMAD ABDULLAH ALYDRUS,0.14
INDRA WIDJAJA,0.14
TOMY WINATA,0.14
PT SUMBER KOPI PRIMA,0.14
PT ALTO NETWORK,0.14
PT GLOBAL DISTRIBUSI NUSANTARA,0.14
BANK PERMATA TBK,0.14
SUKARDI TANDIJONO TANG,0.14
SUGIANTO TANOTO,0.14
BIN NAHADI,0.14
YESSIKA,0.14
NOVITA DEWI,0.14
EDDY SANTOSO TJAHJA,0.14
MIRZA ADITYASWARA,0.14
WAHYU HIDAYAT,0.14
TONY SOESANTO,0.14
LANNY PUJILESTARI LIGA,0.14
SANTOSO GUNARA,0.14
DANTY I PURNAMASARI,0.14
INDRA RUKMANA,0.14
INDRA SURYA WINATA,0.14
TUBAGUS CHAERI WARDANA,0.14
MUHAMMAD RASYID,0.14
MOHAMMAD ICHSAN,0.14
NURHADIJONO,0.14
LAODE MERAH AZHARI,0.14
PT MAHKOTA ANDALAN SAWIT,0.14
PT APLIKASI KARYA ANAK BANGSA,0.14
JOSEPHINE SUKMADEWI KARJADI,0.14
LYVIA MARIANA,0.14
WIRADI,0.14
WIDI SATYA CHITRA,0.14
FA TRI AGUS WINARKO,0.14
MICHAEL ISKANDAR,0.14
DHARMA MUNTHE,0.14
PT DUTA INTIDAYA TBK,0.14
PT DAFAM PROPERTY INDONESIA TBK,0.14
ONIX CAPITAL TBK,0.14
PT WILMAR CAHAYA INDONESIA TBK,0.14
HAPSORO,0.14
PT SARANA MEDITAMA ANUGERAH,0.14
KIMIA FARMA TBK,0.14
PT BINTANG SAMUDERA MANDIRI LINES TBK,0.14
PT SUMBER ALFARIA TRIJAYA TBK,0.14
SIGIT WIDYAWAN,0.14
HENDRA SUTANTO,0.14
SITI RAHAYU,0.14
IDA HAERANI,0.14
JONI RIZAL,0.14
TOMI TRIS,0.14
SUKINO,0.14
RICHARD SUWANDI LIE,0.14
PT INDONESIAN TOOLING TECHNOLOGY,0.14
PRABOWO SUBIANTO,0.14
EKA DHARMAJANTO KASIH,0.14
ERWIN SUTANTO,0.14
MICHAEL RIADY,0.14
FUAD HASAN MASYHUR,0.14
PT SEBUKU,0.14
MATAHARI PUTRA PRIMA TBK,0.14
PT JHONLIN BARATAMA,0.14
KRESNA PRIAWAN DJOKOSOETONO,0.14
NONI SRI AYATI PURNOMO,0.14
PURNOMO PRAWIRO,0.14
SIGIT PRIAWAN DJOKOSOETONO,0.14
ADRIANTO DJOKOSOETONO,0.14
INDRA PRIAWAN DJOKOSOETONO,0.14
SRI ADRIYANI LESTARI,0.14
BAYU PRIAWAN DJOKOSOETONO,0.14
RIDUAN,0.14
SIAUW YUNUS SUBANDI,0.14
EFRIZAL,0.14
V CITIZEN SOEGIANTO,0.14
JULIEN PIERRE COMBARET,0.14
LIANI CHANDRA,0.14
HIDAYAT DWIPUTRO SULAKSONO,0.14
BAMBANG SETIAWAN,0.14
PT INDOMARCO ADI PRIMA,0.14
ANDI FAHRURROZI,0.14
FREDDY SANTOSO,0.14
PT DSSP POWER KENDARI,0.14
PT BORNEO INDOBARA,0.14
GOLDEN ENERGY MINES TBK,0.14
NUSANTARA INFRASTRUCTURE TBK,0.14
ASKOLANI,0.14
METROPOLITAN LAND TBK,0.14
PT BANK RAYA INDONESIA TBK,0.14
PT DIAMOND FOOD INDONESIA TBK,0.14
PT MULIA BOGA RAYA TBK,0.14
PT MARISSI IDOLA SUMBER SEJAHTERA,0.14
PT CARGILL INDONESIA,0.14
PT DJARUM,0.14
PT ZEBRA ENERGI,0.14
PT BARA PRIMA PRATAMA,0.14
PT PUTRA MAGA NANDITAMA,0.14
PT TUDUNG PUTRA PUTRI JAYA,0.14
NENGAH RAMA GAUTAMA,0.14
PT GARUDA BUMI PERKASA,0.14
PT SINARNIAGA SEJAHTERA,0.14
PT BUMI MEKAR TANI,0.14
ANINDYA NOVYAN BAKRIE,0.14
ERNAWATI ALI,0.14
STEFANIE DJAJALI,0.14
ANDI W SETIANTO,0.14
NALINKANT A RATHOD,0.14
BAYU IRIANTO,0.14
BS VINAYAK,0.14
PT XLSMART TELECOM SEJAHTERA TBK,0.14
PT CIKARANG LISTRINDO TBK,0.14
PT GLOBAL LOKET SEJAHTERA,0.14
PT JINGDONG INDONESIA PERTAMA,0.14
ATLAS RESOURCES TBK,0.14
JOKO WIDODO,0.14
PT KRAKATAU TIRTA INDUSTRI,0.14
COLORPAK INDONESIA TBK,0.14
ANTHONY SALIM,0.14
PT ROLIMEX KIMIA NUSAMAS,0.14
PT DSSP POWER SUMSEL,0.14
PT BINA SINAR AMITY,0.14
PT SMART TELECOM,0.14
PT EKA MAS REPUBLIK,0.14
PT DISTRIBUSI SENTRA JAYA,0.14
YAYASAN BUDDHA TZU CHI MEDIKA INDONESIA,0.14
DIAN SWASTATIKA SENTOSA TBK,0.14
ABU ASHAR,0.14
BUDIAWANSYAH,0.14
PT SAMKANG INDONESIA,0.14
ADI SARANA ARMADA TBK,0.14
PT KOBIN KERAMIK INDUSTRI,0.14
PT ADI SARANA LOGISTIK,0.14
PT SARINABATI HUSADA,0.14
PT SUKSES OKINDO KURNIA ABADI,0.14
ARGO PANTES TBK,0.14
PT JASA ARMADA INDONESIA TBK,0.14
PT BUMI SERPONG DAMAI TBK,0.14
PT BLUE BIRD TAXI,0.14
PETROSEA TBK,0.14
BARITO PACIFIC TBK,0.14
PT ASIA PACIFIC INVESTAMA TBK,0.14
PIETER TANURI,0.14
PUTRI PARAMITA SUDALI,0.14
INDONESIAN PARADISE PROPERTY TBK,0.14
ANTON SETIAWAN,0.14
HERU SETIAWAN,0.14
YABES TANURI,0.14
YOHANES ADE BUNIAN MONIAGA,0.14
JEMI WIYONO PRIHADI,0.14
AYU PATRICIA RACHMAT,0.14
KATHARINE WIANNA,0.14
LIEM ANDRIAN BUDI KUSUMA,0.14
SRI KRIS KURNIANTO BONSAPIA,0.14
WONO BUDI TJAHYONO,0.14
FEBRIO NATHAN KACARIBU,0.14
SULIAWATI TJOKRO,0.14
PT MULTI KUSUMA CEMERLANG,0.14
PT BINAJAYA RODAKARYA,0.14
PT KRAKATAU DAYA LISTRIK,0.14
BANK SINARMAS TBK,0.14
PT SYNTHETIC RUBBER INDONESIA,0.14
SONA TOPAS TOURISM INDUSTRY TBK,0.14
PT MAHA PROPERTI INDONESIA TBK,0.14
RIONALD SILABAN,0.14
SEJAHTERARAYA ANUGRAHJAYA TBK,0.14
SUHANDA WIJAYA,0.14
NESSY SARINDA,0.14
BAHAR,0.14
NICKY GUNHADI,0.14
ALEX BUDIARJO,0.14
RYAN PERMANA,0.14
SUSILO BAMBANG YUDHOYONO,0.14
PT INDOLAB DIAGNOSTIK UTAMA,0.14
PT MAYAPADA CLINIC PRATAMA,0.14
PT KARYA KHARISMA SENTOSA,0.14
BANK VICTORIA INTERNATIONAL TBK,0.14
PT VICTORIA INSURANCE TBK,0.14
PT NUSANTARA POLYMER SOLUTIONS,0.14
JAKARTA SETIABUDI INTERNASIONAL TBK,0.13
PT VICTORIA ALIFE INDONESIA,0.13
PT VICTORIA SEKURITAS INDONESIA TBK,0.13
PT BANK VICTORIA SYARIAH,0.13
PT BANK PANIN DUBAI SYARIAH TBK,0.13
DAVID KURNIAWAN WIRANATA,0.13
BANK PAN INDONESIA TBK,0.13
CLIPAN FINANCE INDONESIA TBK,0.13
PANINVEST TBK,0.13
MUTIARA ANJANI,0.13
ANDIN HADIYANTO,0.13
PT GRAHA TUNASMEKAR,0.13
PT BALI PERKASASUKSES,0.13
PT GRAHA CIPTA KHARISMA,0.13
PT GRAHA TUNAS SELARAS,0.13
PT ABADI ADIMULIA,0.13
PT NUSA RAYA CIPTA TBK,0.13
PT SITIAGUNG MAKMUR,0.13
PT SURYACIPTA SWADAYA,0.13
PT CIOMAS ADISATWA,0.13
PT SANTOSA AGRINDO,0.13
PT PANASONIC GOBEL INDONESIA,0.13
PT CAKRAWALA SAKTI KENCANA,0.13
PT POLLUX HOTELS GROUP TBK,0.13
PT ASTRINDO NUSANTARA INFRASTRUKTUR TBK,0.13
BESFUL ZUBIR,0.13
DJA FAR,0.13
LIE ANG SIOE NIO,0.13
HONG SIOE LAN,0.13
JUSLINA DJAJA,0.13
I WAYAN PASEK,0.13
SARAH KALAY,0.13
ZUBIR AMIN,0.13
YUSUF WIBISONO,0.13
HARJANTO TIRTOHADIGUNO,0.13
DIDIK JUNAIDI RACHBINI,0.13
TAN GIOK NIO,0.13
MARTIN SUHARLIE,0.13
HENDRY HERMAN,0.13
TEGUH EKO PURWANTO,0.13
VIERTIN MARETSON LUMBAN TOBING,0.13
HERU FIRDAUSI SYARIF,0.13
H WIRDHAN DENNY,0.13
ALVI SYAHRI RAMADHAN NASUTION,0.13
TJANDRA YOGA ADITAMA,0.13
FAUZIAH ANNA,0.13
MUHAMMAD KHOERUR ROZIQIN,0.13
MOH ADIB,0.13
NGATARI,0.13
MUH ARIEF ROSYID HASAN,0.13
HASANUDIN,0.13
BIMO SETIAWAN,0.13
BENNY SETIAWAN SANTOSO,0.13
KUSUMO MARTANTO,0.13
RONNY PRASETYA,0.13
HEDY MARIA HELENA LAPIAN,0.13
JOHARTONO SUSILO,0.13
SUHARNO KUSUMODJOJO,0.13
HADY PURNAMA,0.13
ELSA DIAN TRIFANI,0.13
KEVIN JONG,0.13
HANDOKO ANINDYA TANUADJI,0.13
HARRY SURJANTO HAMBALI,0.13
ROSY MERIANTI TANUADJI,0.13
LIE DAVID LIMINA,0.13
ANTONIUS AGUS SUSANTO,0.13
ADRIANSYAH ADNAN,0.13
WILLIAM,0.13
HAROEN SOEDJATMIKO,0.13
SIM ANTONY,0.13
KIOE NATA,0.13
BUDIMULIO UTOMO,0.13
ELISABETH GELAEL,0.13
JUSTINUS DALIMIN JUWONO,0.13
OMAR LUTHFI ANWAR,0.13
NONI ROSALIA GELAEL BARKI,0.13
ACHMAD BAIQUNI,0.13
GUNAWAN SOLAIMAN,0.13
RICARDO GELAEL,0.13
WACHJUDI MARTONO,0.13
FERRY NOVIAR YOSAPUTRA,0.13
CAHYADI WIJAYA,0.13
FABIAN GELAEL,0.13
TONY SUBAGIO,0.13
DIO MAY AVICO,0.13
HARY TANOESOEDIBJO,0.13
EDWIN SOERYADJAYA,0.13
SANTOSO OEN,0.13
RONNY HADIANA,0.13
B R IRAWATI SETIADY,0.13
MULIALIE,0.13
SEPTIAN STARLIN,0.13
CHANDRA,0.13
YOHANES EDDY CHRISTIANTO,0.13
MAHLIL SIREGAR,0.13
EFENDI LEMAN,0.13
ALAMTRI RESOURCES INDONESIA TBK,0.13
ERMAN SUPARNO,0.13
VINCENT YO,0.13
WINATO KARTONO,0.13
JENNIVINE YUWONO,0.13
PT MERDEKA COPPER GOLD TBK,0.13
INAWATY HANDOJO,0.13
YOHANES SANTOSO WIBOWO,0.13
JOSAVIA RACHMAN ICHWAN,0.13
YULIUS PURNAMA JUNAEDI,0.13
ADHIPUTRA TANOYO,0.13
KIUNG HUI NGO,0.13
HENRY KOENAIFI,0.13
YANDY RAMADHANI,0.13
DEWI KURNIAWATI PRODJOHARTONO,0.13
SIS APIK WJAYANTO,0.13
HARDI WIJAYA LIONG,0.13
DEWAN KOMISARIS,0.13
DIREKSI,0.13
OMAR SJAWALDY ANWAR,0.13
TEDI BHARATA,0.13
SUMINTO,0.13
DONNY HUTABARAT,0.13
VERA FEBYANTHY,0.13
PUTRAMA W SETYAWAN,0.13
ALEXANDRA ASKANDAR,0.13
HUSSEIN PAOLO KARTADJOEMENA,0.13
DAVID PIRZADA,0.13
ABU SANTOSA,0.13
RIAN ERIANA KASLAN,0.13
EKO SETYO NUGROHO,0.13
CORINA LEYLA KARNALIES,0.13
MUNADI HERLAMBANG,0.13
RONNY VENIR,0.13
TOTO PRASETIO,0.13
PT PROVIDENT INVESTASI BERSAMA TBK,0.13
PT BANK MANDIRI (PERSERO) TBK,0.13
TATANG HERMAWAN,0.13
ALING HERMAWAN,0.13
GINAWAN CHONDRO,0.13
JOHNSON JOVIAL,0.13
APING JOHANES CHORMAN,0.13
I KETUT SIANDANA,0.13
MADE SUTARJANA,0.13
AMELIA RITONI TJHIN,0.13
SUGIHARTO,0.13
JULINA MERE,0.13
TJOE MIEN SASMINTO,0.13
HANDRIYANTO,0.13
PT BHUMI RANTAU ENERGI,0.13
PT ADARO INDONESIA,0.13
BFI FINANCE INDONESIA TBK,0.13
PT DELTA SYSTECH INDONESIA,0.13
PT SAPTAINDRA SEJATI,0.13
PT TRIMEGAH SEKURITAS INDONESIA TBK,0.13
PT MUSTIKA INDAH PERMAI,0.13
PT NUSANTARA PELABUHAN HANDAL TBK,0.13
PT ULIMA NITRA TBK,0.13
PT PLN ENERGI PRIMER INDONESIA,0.13
PT TIARA MARGA TRAKINDO,0.13
PT BUKALAPAK.COM TBK,0.13
SURYA CITRA MEDIA TBK,0.13
PT RECOMMERCE INTERNASIONAL INDONESIA,0.13
PT UNGGUL PRATAMA MEDIKA,0.13
PT HOME TESTER INDONESIA,0.13
PT SAKALAGUNA SEMESTA,0.13
PT BUKA USAHA INDONESIA,0.13
PT LIPUTAN ENAM DOT COM,0.13
PT KOLABORASI KREASI INVESTA,0.13
PT BUKA PENGADAAN INDONESIA,0.13
PT ESTHA YUDHA EKATAMA,0.13
PT UTAMA PRATAMA MEDIKA,0.13
PT BUKA MITRA INDONESIA,0.13
PT DIGITAL MEDIATAMA MAXIMA TBK,0.13
ARTHUR ANGELO SYAILENDRA,0.13
PT TIGA DAYA DIGITAL INDONESIA,0.13
PT BACH MULTI INFRASTRUKTUR,0.13
PT BANK OCBC NISP TBK,0.13
BATAVIA PROSPERINDO INVESTAMA,0.13
ASIANA SENOPATI,0.13
PT RAJAWALI CITRA TELEVISI INDONESIA,0.13
PT MNC GUNA USAHA INDONESIA,0.13
PT MNC INFRASTRUKTUR UTAMA,0.13
SILMY KARIM,0.13
MUHAMMAD AWALUDDIN,0.13
ANGGA RAKA PRABOWO,0.13
YOHANES SURYA,0.13
RIZAL MALLARANGENG,0.13
OSSY DERMAWAN,0.13
DESWANDHY AGUSMAN,0.13
DIAN SISWARINI,0.13
VERANITA YOSEPHINE,0.13
NANANG HENDARNO,0.13
SENO SOEMADJI,0.13
HENRY CHRISTIADI,0.13
HONESTI BASYIR,0.13
FAIZAL ROCHMAD DJOEMADI,0.13
PT GRAHA CAKRAMULIA,0.13
NAOMAS PAKPAHAN,0.13
PT OBM DRILCHEM TBK,0.13
PT BUANA BAJA BINA SEMESTA,0.13
PT ABADI AGROSINDO PERSADA,0.13
PT TRIKARYA ARTHA ABADI,0.13
TP RACHMAT LR IMANTO,0.13
KRAKATAU STEEL (PERSERO) TBK,0.13
AL ALAN RACHMAT BUDIMAN,0.13
RADEN PARDEDE,0.13
PARLUHUTAN SITOHANG,0.13
HERI HARJANTO,0.13
ERIS ARIAMAN,0.13
RB PERMANA AGUNG DRADJATTUN,0.13
BUDI SETIAWAN HALIM,0.13
HERO DJAJAKUSUMAH,0.13
DWI ASMONO,0.13
LIM KING HUI,0.13
SANTOSO,0.13
BANK ARTHA GRAHA INTERNASIONAL TBK,0.13
RESOURCE ALAM INDONESIA TBK,0.13
GEORGE OETOMO,0.13
TJANDRA KARYA HERMANTO,0.13
BUDIARTO ABADI,0.13
ERIDA,0.13
MEITY SUBIANTO,0.13
ARIF PATRICK RAHMAT,0.13
TONI EKO BOY SUBARI,0.13
MUHAMMAD YUSUF ATEH,0.13
ROBERT BUDI HARTONO,0.13
INDAH PUSPITASARI,0.13
NAJWA SHIHAB,0.13
BUDI MARDIONO,0.13
SOANANTO,0.13
EDDY SANUSI,0.13
RUDY SUSANTO,0.13
TAN HO HIEN SUBUR,0.13
LIANAWATY SUWONO,0.13
HENDRA TANUMIHARDJA,0.13
TONNY KUSNADI,0.13
CYRILLUS HARINOWO,0.13
SUMANTRI SLAMET,0.13
VERA EVE LIM,0.13
GREGORY HENDRA LEMBONG,0.13
HARYANTO TIARA BUDIMAN,0.13
FRENGKY CHANDRA KUSUMA,0.13
JOHN KOSASIH,0.13
ANTONIUS WIDODO MULYONO,0.13
JAHJA SETIAATMADJA,0.13
ARMAND WAHYUDI HARTONO,0.13
CHIN KIEN PING,0.13
SUTIYOSO BIN RISMAN,0.13
RIANA,0.13
CAHAYA DEWI BORU SURBAKTI,0.13
CHOW KUN JIAN,0.13
PT OBSIDIAN STAINLESS STEEL,0.13
HARJONO,0.13
LINDA HARJONO,0.13
HENDRAWAN HARIJONO,0.13
HERMAN,0.13
GAVEN HOWARD,0.13
PT CATUR PUTRA MANUNGGAL,0.13
PT BERLIAN MITRA INTI,0.13
AGUS DWI HANDAYA,0.13
MUHAMAD AKBAR,0.13
PT BUKIT MAHKOTA,0.13
PT DUTARAYA SEJATI,0.13
PT KARYA MITRA ANDALAN,0.13
PT MEGA SAWIT SRIWIJAYA,0.13
PT RED PLANET INDONESIA TBK,0.13
PT MUJI INTI UTAMA,0.13
PT BUANAGRAHA ARTHAPRIMA,0.13
SAIFUL MIZRA BIN KASSIM,0.13
PT MIFA BERSAUDARA,0.13
PT CHANDRA SAKTI UTAMA LEASING,0.13
PT TRAKINDO UTAMA,0.13
PARIKESIT SUPRAPTO,0.13
YUKINORI TAKADA,0.13
PT SARANA PACTINDO,0.13
PT FORTRESS DATA SERVICES,0.13
PT AMAN LANGGENG SENTOSA,0.13
PT KALIBESAR RAYA UTAMA,0.13
NIRWAN DERMAWAN BAKRIE,0.13
AHMAD HILYADI,0.13
MAHMUD SAMURI,0.13
FREDIA YUZIRWAN,0.13
SUADI ATMA,0.13
ASHOK MITRA,0.13
BAMBANG IRAWAN HENDRADI,0.13
MUKSON ARIF ROSYIDI,0.13
FARUK FAUZI,0.13
ANNY TJANDRA,0.13
PEMBANGUNAN JAYA ANCOL TBK,0.12
SEMEN INDONESIA (PERSERO) TBK,0.12
PT PERSIJA JAYA JAKARTA,0.12
PT JHONLIN GROUP,0.12
VERENA LIM,0.12
HERI SUNARYADI,0.12
LUDOVICUS SENSI WONDABIO,0.12
HERMAN SETYA BUDI,0.12
BUDIANTO PURWAHJO,0.12
LEONARDUS WAHYU WASONO MIHARDJO,0.12
ROHAN HAFAS,0.12
PT MANDALA MULTIFINANCE TBK,0.12
PT PAM MINERAL TBK,0.12
SIGIT PRASTOWO,0.12
PT GAYA ABADI SEMPURNA TBK,0.12
NOUMIRA SJAHRIL,0.12
SULTHON SJAHRIL,0.12
PT BERAU COAL ENERGY TBK,0.12
PT SKS LISTRIK KALIMANTAN,0.12
PT KUANSING INTI MAKMUR,0.12
PT BUNGO BARA UTAMA,0.12
PT BUNGO BARA MAKMUR,0.12
DAVID GATOT GUNAWAN,0.12
SAMIAJI GUNTUR,0.12
IHSAN MULIA PUTRI,0.12
PATRICH BIONDI,0.12
PATRICCO BARON,0.12
PT GLOBAL SUKSES SOLUSI TBK,0.12
MELIZA MUSA RUSLI,0.12
SJAHRIL SABARUDDIN,0.12
PT GOLDEN FLOWER TBK,0.12
PT DHARMA POLIMETAL TBK,0.12
ACHMAD KALLA,0.12
ALISSA QOTRUNNADA MUNAWAROH WAHID,0.12
IRWAN BUNYAMIN AFIFF,0.12
