Nama,PageRank
PT ORIENTAL SHEET PILING,0.28
PT PUTRA TAMBAK UTAMA,0.28
PT BANDARA INTERNASIONAL BATAM,0.28
PT INTIRODA MAKMUR,0.28
PT SINAR INDAHJAYA KENCANA,0.28
PT SUMIDEN SERASI WIRE PRODUCTS,0.28
PT DADI DEVELOP INDONESIA,0.28
PT ENCONA INTI INDUSTRI,0.28
PT BROADBIZ ASIA,0.28
PT PUTRA MANDIRI JEMBAR TBK,0.28
PT BLISS PROPERTI INDONESIA TBK,0.28
J RESOURCES ASIA PASIFIK TBK,0.28
PT DJASA UBERSAKTI TBK,0.28
SAT NUSAPERSADA TBK,0.28
PT STAR REACHERS INDONESIA,0.28
PT WEWORK SERVICES INTERNATIONAL,0.28
PT SARANA MEDITAMA INTERNATIONAL,0.28
PT BEYOND MEDICAL INDONESIA,0.28
PT MEDEV INDO MAKMUR,0.28
PT PARAMOUNT BED INDONESIA,0.28
PT PERUSAHAAN DAGANG MENDJANGAN,0.28
PT WORCKHARDT PHARMA INDO,0.28
PT VALIENT SYNERGY INDONESIA,0.28
PT GOLDEN BLOSSOM SUMATRA,0.28
PT INDOGRAHA NUSASARANA,0.28
PT KAYAN PLANTATION,0.28
PT KEZA LINTAS BUANA,0.28
PT NUSANTARA SAWIT PERSADA,0.28
PT SAWIT KALTIM LESTARI,0.28
PT SAWIT SUKSES SEJAHTERA,0.28
PT WONDERFUL INDAH JAYA,0.28
PT FIRETECH PERKASA,0.28
PT AIR LIQUIDE INDONESIA TEKNOLOGI,0.28
PT AIR PRODUCTS INDONESIA,0.28
PT HIDUP BARU PERDANA ABADI,0.28
PT LARASHATIKU ENVIRONMENTAL,0.28
CV INDO GAS MERAUKE,0.28
PT TRANSFARMA MEDICA INDAH,0.28
PT PETRONIKA,0.28
PT TRINSEO MATERIALS INDONESIA,0.28
PT CORE RESOURCE INDONESIA,0.28
PT BARA INDAH SINERGI,0.28
PT SAMULOS RAMBUTI MAKMUR,0.28
PT SINERGI KENCANA MULIA,0.28
PT GAYA MAKMUR TRACTORS,0.28
PT MITRA BARITO GEMILANG,0.28
PT RLK DEVELOPMENT INDONESIA,0.28
PT SUNGAI BERLIAN MAHAKAM,0.28
PT AEROSEA NIRWANA INDONESIA,0.28
PT COSL INDO,0.28
PT GHS MARITIM INDONESIA,0.28
PT TRITUNGGAL MITRA SAMUDERA,0.28
PT ADONAI PIALANG ASURANSI,0.28
PT SAMUDRA TIMUR SANTOSA,0.28
PT SENTRAL ANUGRAH MULIA,0.28
PT SURYA BUANA LESTARIJAYA,0.28
PT MUNCUL ANUGERAH SAKTI,0.28
PT ASIATECH ANUGRAH SETIA,0.28
PT JASA PUTERA PERKASA,0.28
PT WIRATAMA INTI SENTOSA,0.28
PT CJ CHEILJEDANG LESTARI,0.28
PT SEKAR GOLDEN HARVESTA INDONESIA,0.28
PT KONUSA DWITAMA KARYA,0.28
PT SAIPEM INDONESIA,0.28
PT BERDIKARI INTI GEMILANG,0.28
PT GANDA JAYA ABADI,0.28
PT HUA HONG ELECTRICAL INDONESIA,0.28
PT PANCARAN INDONESIA,0.28
PT SUMA ARTHA PERKASA,0.28
PT LANGGAK INTI LESTARI,0.28
PT SURYA INTI SAWIT KAHURIPAN,0.28
PT VENTURINDO ENGINEERING,0.28
PT SURYA NUSANTARA TEKNIK,0.28
PT SWARNIM MURNI MULIA,0.28
PT UNTUNG BERSAMA SEJAHTERA,0.28
PT MITRA JAYA PERKASA BANGUNAN,0.28
PT ASI TAMA ENERGI,0.28
PT BUMI MINERAL INDONUSA,0.28
PT SUMATERA KEMASINDO,0.28
PT BRINGIN INTI TEKNOLOGI,0.28
PT IVATAMA TEKNOLOGI,0.28
PT NTT INDONESIA TECHNOLOGY,0.28
PT ASTRA VISTEON INDONESIA,0.28
PT WAHANA LENTERA RAYA,0.28
PT FURUKAWA OPTICAL SOLUTIONS INDONESIA,0.28
PT NOBI PUTRA ANGKASA,0.28
CV ALERGA,0.28
CV SILIH WANGI SAWARGI,0.28
PT CITRA KARYA MANDIRI SUKSES,0.28
PT DUNIA DAGING FOOD INDUSTRIES,0.28
PT LANGGENG MAJU UTAMA,0.28
PT MADJU SATYADWI UTAMADI,0.28
PT RASKA ANUGERAH UTAMA,0.28
PT SARANA INTI PANGAN,0.28
PT SINAR WIJAYA UTAMA,0.28
PT CIPTA SARANA NUSANTARA,0.28
PT INFRATEK MAKMUR BERSAMA,0.28
PT TATE AND LYLE INDONESIA,0.28
PT DIGITAL NATA KARYA,0.28
PT CENTURY FRANCHISINDO UTAMA,0.28
PT SWAPRO INTERNATIONAL,0.28
PT LAZ COAL MANDIRI,0.28
PT TITIAN TRANS ENERGY,0.28
PT VISTA CONTRACTING SERVICES,0.28
PT ANEKA BUMI PRATAMA,0.28
PT SUNAN RUBBER,0.28
PT 1 INTI DOT COM,0.28
PT MAHAKARYA GEO SURVEY,0.28
PT NOBEL RIGGINDO SAMUDRA,0.28
PT BUMI AGUNG PERKASA INDAH,0.28
PT CAHAYA SEJAHTERA ABADI,0.28
SURYA MENARA LESTARI,0.28
PT NEXUS DISTRIBUSI NUSANTARA,0.28
PT SUMBER TIRTA SENTOSA,0.28
PT SPORTS DIRECT INDONESIA,0.28
PT GLOBAL STEVEDORING INDONESIA,0.28
PT GERBANG MULTI SEJAHTERA,0.28
PT GULBRANDSEN TECHNOLOGIES INDONESIA,0.28
PT BAHTERA ENERGI INDONESIA,0.28
PT GEMILANG ASIA SEJAHTERA,0.28
PT OCEAN SKY METAL INDUSTRY,0.28
CV NOVENA TRACTOR,0.28
PT ERAINDO SARANA JAYA,0.28
PT KALIANDA GOLDEN BUNKER,0.28
PT AEON MALL INDONESIA,0.28
PT INDO FORMOSA TRADING,0.28
PT BENUA SAMUDERA LOGISTICS,0.28
PT BOSTON CONSULTING INDONESIA,0.28
PT WEB ARCHITECT TECHNOLOGY,0.28
PT INDRAMAS ENVIRO KARYA,0.28
PT GROWTH JAVA INDUSTRY,0.28
PT OIL SHIPPING TRANS INDONESIA,0.28
PT MANYAR MAJU REFINERY,0.28
PT TROPICAL ELECTRONIC,0.28
PT IMCD INDONESIA,0.28
PT KARUNIA MAKMUR SELARAS,0.28
PT SIGNA HUSADA,0.28
PT GPI JABUNG INDONESIA,0.28
PT BINTANG KANGURU,0.28
PT TANTRA TEXTILE INDUSTRY,0.28
PT KEMAL JAYA PERKASA,0.28
PT AMERTHA GRACIA,0.28
PT LINDE INDONESIA,0.28
PT MATESU GOTTY ABADI,0.28
PT MITRA HIJAU ASIA,0.28
CV BATU PERMAI,0.28
PT TRENGGANA SUMAPALA ABADI,0.28
PT MULTI FABRINDO GEMILANG,0.28
PT GLOBAL MANDIRI PRIMATECH,0.28
PT LSAG CABLE INDONESIA,0.28
PT MEIDEN ENGINEERING INDONESIA,0.28
PT MITRA PRATAMA REKAYASA,0.28
PT KARYA CAKRA MANDIRI,0.28
PT RUKUN MITRA SEJATI,0.28
FRESNEL PERDANA MANDIRI,0.28
PT KALIRAYA SARI,0.28
PT RADIN MUTIARA INDONESIA,0.28
PT BAHAUDIN MANDIRI NASUTION,0.28
PT BANGUN MAKMUR PERDANA,0.28
PT MAGNA INDONESIA,0.28
PT ENERGY TRANSPORTER INDONESIA,0.28
PT INDOPALMA AGRO PERSADA,0.28
PT INTIKOM BERLIAN MUSTIKA,0.28
PT MODULE INTRACS YASATAMA,0.28
PT SUPRA PRIMATAMA NUSANTARA,0.28
PT INTISEL PRODAKTIFAKOM,0.28
PT BOJONG INDAH MANDIRI,0.28
PT SATU RUMAH MANDIRI,0.28
PT AMCOR FLEXIBLES INDONESIA,0.28
PT GLOBAL PRINTPACK INDONESIA,0.28
PT ILUVA GRAVURE INDUSTRY,0.28
PT INDONESIA NANYA INDAH PLASTICS,0.28
PT INTIKEMAS PUTRA MAKMUR,0.28
PT MITRA MULTI PACKAGING,0.28
PT SURYA MULTI INDOPACK,0.28
PT WEDIARAYA PRIMA,0.28
PT POS LOGISTIK INDONESIA,0.28
PT PELAYARAN MARINDO PACIFIC,0.28
PT SINARMAS LDA MARITIME,0.28
PT GLOBAL TRANS NUSA,0.28
PT IEG OILFIELD INDONESIA,0.28
PT SEDERHANA MANDIRI,0.28
CV LANCAR MARITIM JAYA,0.28
PT LANCARJAYA ENERGI NUSANTARA,0.28
PT TEKNIK ALUM SERVICE,0.28
PT KAPUK PANGAN SENTOSA,0.28
PT ANUGERAH SAKTI KONSTRUKSI UTAMA,0.28
PT HILLCONJAYA SAKTI TBK,0.28
PT PELAYARAN MERAH PUTIH,0.28
PT SENTOSA LAJU MARITIME,0.28
PT INDONESIA GUANG CHING NICKEL AND STAINLESS STEEL INDUSTRY,0.28
CV SUMBER KARYA LOGAM,0.28
PT ARTHAWENASAKTI GEMILANG,0.28
PT CENTRAL SAHABAT BARU,0.28
PT INDONESIA MULTI COLOUR PRINTING,0.28
PT NIPPON STEEL TEXENG INDONESIA,0.28
PT KRAKATAU INFORMATION TECHNOLOGY,0.28
PT SINAR POWERINDO UTAMA,0.28
PT POU YUEN INDONESIA,0.28
PT ASIA PETROCOM SERVICES,0.28
PT MATRA UNIKATAMA,0.28
PT BIRU PERSADA UTAMA,0.28
PT BONANZA MEGAH,0.28
PT KUSUMA MUKTI REMAJA,0.28
PT PALKO SARI EKA,0.28
PT DEKORUMA INOVASI LESTARI,0.28
PT RITEL BERSAMA NASIONAL,0.28
PT BESAR INTI GLOBAL,0.28
PT GARUDA SEJAHTERA FURINTRACO,0.28
PT PUNGUT PERMAI PERKASA,0.28
PT TANDITAMA MANDIRI,0.28
PT PRIMA BETON BANGUN PERSADA,0.28
PT CAHAYA PLASTINDO SEJAHTERA,0.28
PT GUNADAYA INTI SEJATI,0.28
PT MULTI GLOBAL PLASINDO,0.28
PT NAN YANG TECHNOLOGY INDONESIA,0.28
PT ROFINDO JAYATAMA,0.28
PT ASIAN TRAILS INDONESIA,0.28
PT INDOFARMA GLOBAL MEDIKA,0.28
PT PODO MEKAR JAYA SENTOSA,0.28
PT SEHAT INTI PERKASA,0.28
PT SAWITA ANTARIS MAKMUR,0.28
PT SINAR BINTANG MULIA,0.28
PT CAHAYA SOLUSINDO PERKASA,0.28
PT YALI CONSTRUCTION INDONESIA,0.28
PT ARTHAASIA FINANCE,0.28
PT BENGAWAN KARYA SAKTI,0.28
PT YIHUA INDOCHINA TRADING,0.28
PT CHANDRA PERSADA,0.28
PT RAJAWALI ARIES KREASINDO,0.28
PT TIGA JAYA ANDALAN,0.28
PT TATARASA PRIMATAMA,0.28
PT ANDERSON UNEDO,0.28
PT KARYABADI SAMASEJATI,0.28
PT GREEN PRODUCT INTERNATIONAL,0.28
PT LAUTAN BERKAH AMANAH,0.28
PT KADAKA ADHI LOGISTIK,0.28
PT SYNGENTA INDONESIA,0.28
PT ASURANSI ALLIANZ LIFE INDONESIA,0.28
PT PRUDENTIAL LIFE ASSURANCE,0.28
PT ADVANCE MEDICARE CORPORA,0.28
PT MEGA INTI MAKMUR MEDIKA,0.28
PT SIEMENS HEALTHINEERS INDONESIA,0.28
PT SURGIKA ALKESINDO,0.28
PT KALENG RAYA INDONESIA,0.28
PT KONTEK AJA,0.28
PT SENTRA BERKAT MAJU,0.28
PT ATAD INDONESIA STEEL STRUCTURE,0.28
PT FORTUNA PARADISO OPTIMA,0.28
PT CAKRA BUMI ENERGI,0.28
PT BAGUS INDAH LESTARI,0.28
PT INDONESIA VODA STEEL,0.28
PT DAYA RADAR HAURA,0.28
MUAR BAN LEE,0.28
PT GO RENTAL,0.28
PT MANDIRI UTAMA FINANCE,0.28
PT SUKSES TUNGGAL MANDIRI,0.28
INDO TEKNIK DIESEL,0.28
PT HENKEL INDONESIEN,0.28
PT MEGASETIA AGUNG KIMIA,0.28
PT NAGASE IMPOR-EKSPOR INDONESIA,0.28
PT SAMAFITRO,0.28
PT JOHNSON & JOHNSON INDONESIA,0.28
PT LOTTE INDONESIA,0.28
PT APPLE INDONESIA,0.28
UNGGUL MEGA PERSADA,0.28
PT BLESS PLASTINDO UTAMA,0.28
PT BANGGAI SENTRAL SULAWESI,0.28
PT PILAR UTAMA LABUAN,0.28
PT GREEN GLOBAL UTAMA,0.28
PT ANEKA SATWITRA SARI FOOD,0.28
PT WONOKOYO JAYA CORPORINDO,0.28
PT ARISTEK HIGHPOLYMER,0.28
PT BUANACITRA INTERNUSA,0.28
PT GLOBAL MAJU ABADI,0.28
PT BANGUN ARTA HUTAMA,0.28
PT ANGKASA PURA SOLUSI,0.28
PT GALVA,0.28
PT BANJARPASIR NUSA PRATAMA,0.28
PT DATATEL INDONESIA,0.28
PT DWI PARI ABADI,0.28
PT DWIPANCA CATUR KARYA,0.28
PT MENARA CAHAYA SURYA,0.28
PT NAYAKA PRATAMA,0.28
PT TUNAS CAHAYA MANDIRI,0.28
PT CENDRAWASIH FARIN,0.28
PT TRIMATRA TATAGRAHA,0.28
PT MULTIRASA NUSANTARA,0.26
PT ANAGA SHIPPING INDONESIA,0.26
PT BEKASI POWER,0.26
PT CIPTA MAHAKARYA HARMONI,0.26
PT BUANAGRAHA ARTHAPRIMA,0.26
PT SUPER ENERGY TBK,0.26
PT TRISULA INSAN TIARA,0.26
PT SAPTAINDRA SEJATI,0.25
PT SINAR DIGITAL TERDEPAN,0.25
PT PERTAMINA PATRA NIAGA,0.25
PT MALACCA TRUST WUWUNGAN INSURANCE TBK,0.25
MARTINA BERTO TBK,0.25
PT HARMONI PANCA UTAMA,0.24
PT TRICOM MITRA MANDIRI,0.24
PT MANDIRI TUNAS FINANCE,0.24
PT VIDIO DOT COM,0.24
PT INDONESIA FIBREBOARD INDUSTRY TBK,0.24
PT MAHARAKSA BIRU ENERGI TBK,0.24
PT SANURHASTA MITRA TBK,0.24
HUMPUSS INTERMODA TRANSPORTASI TBK,0.24
PT WIDODO MAKMUR PERKASA TBK,0.24
PT BUMIFOOD AGRO INDUSTRI,0.24
PT AKR LAND DEVELOPMENT,0.24
DUTA ANGGADA REALTY TBK,0.24
MITRABAHTERA SEGARA SEJATI TBK,0.23
PT DSSP POWER KENDARI,0.23
PT MEGA MANUNGGAL PROPERTY TBK,0.23
INDAH KIAT PULP & PAPER TBK,0.23
PT BANK NATIONALNOBU TBK,0.23
JAYA REAL PROPERTY TBK,0.23
PT KARYA AGUNG RETAIL,0.22
PT AKTIF INDONESIA INDAH,0.22
PT TUNAS TITAN MAJU,0.22
PT MASTER ADI JAYA,0.22
PT INDORITEL MAKMUR INTERNASIONAL TBK,0.22
PT ARTHA MAHIYA INVESTAMA TBK,0.22
STAR PACIFIC TBK,0.22
PT SUNGAI BUDI,0.22
PP LONDON SUMATRA INDONESIA TBK,0.22
PT KHI PIPE INDUSTRIES,0.21
PT LANGGENG INVESTINDO,0.21
PT INOVASI RITEL INDONESIA,0.21
PT AUTO GLASS INDONESIA,0.21
ASAHIMAS FLAT GLASS TBK,0.21
PT CIPUTRA INDAH GRIYA ASRI,0.21
PT HIT PENTABENUA,0.21
PT SUKANDA DJAYA,0.21
PT PRASETIA DWIDHARMA,0.21
PT PULAU KENCANA RAYA,0.21
PT SCREENPLAY BUMILANGIT PRODUKSI,0.21
PT PARAMITA MULTI SARANA,0.21
PT PRAJAMITA INTERNUSA,0.21
PELANGI INDAH CANINDO TBK,0.21
PT ETHICA INDUSTRI FARMASI,0.21
PT PYRIDAM FARMA TBK,0.21
PT WAHANA LESTARI MAKMUR SUKSES,0.21
PT ANUGERAH ANEKA INDUSTRI,0.21
ADIRA DINAMIKA MULTI FINANCE TBK,0.21
PT PLN INDONESIA POWER,0.21
PT PELAYARAN BAHTERA ADHIGUNA,0.21
PT DUA PUTRA BARKAH NUSANTARA,0.21
PT BUMIMULIA INDAH LESTARI,0.21
PT BUKITMEGA MASABADI,0.21
PT ISS FACILITY SERVICES,0.21
PT ISS INDONESIA,0.21
PT ETERNAL BUANA CHEMICAL INDUSTRIES,0.21
PT ETERINDO NUSA GRAHA,0.21
PT HARDAYA MINING ENERGY,0.21
PT BERCA HARDAYAPERKASA,0.21
PT RAY DELTA MANDIRI,0.21
PT KABULINCO JAYA,0.21
KABULINCO JAYA,0.21
PT TOPPAN PLASINDO LESTARI,0.21
PT PLASINDO LESTARI,0.21
PT SUMATERA KARYA AGRO,0.21
PT HAMPARAN KEMILAU INDAH,0.21
PT ERA SAWITA,0.21
PT RAMBAH SAWIT MANDIRI,0.21
PT SINGA LAUTAN INDONESIA,0.21
PT MINERAL MAJU SEJAHTERA,0.21
PT NADESICO NICKEL INDUSTRY,0.21
PT VIRTUE DRAGON NICKEL INDUSTRY,0.21
PT KOMATSU REMANUFACTURING ASIA,0.21
PT KOMATSU INDONESIA,0.21
PT SENTRALINDO TEGUH GEMILANG,0.21
PT SENTRAL KEMASINDO TEGUH,0.21
PT TUNAS DWIPA MATRA,0.21
PT FAJAR JAYA ANUGERAH,0.21
PT BINTANG MEGA CEMERLANG,0.21
PT GOLDEN BIRD METRO,0.21
PT PUSAKA BERSATU,0.21
PT TEKNOLOGI KREASI BANGSA,0.21
PT INDONESIAN TOOLING TECHNOLOGY,0.21
PT RANTAI DINGIN ASIA,0.21
PT RANTAI DINGIN INDONESIA,0.21
PT PASIR BARA PRIMA,0.21
PT BUMI INDAWA NIAGA,0.21
PT RETAIL JAYA INDONESIA,0.21
PT GOKOMODO UNITI INDONESIA,0.21
PT PALM MAS ASRI,0.21
PT BUKIT PALEM,0.21
PT PERKEBUNAN NUSANTARA II,0.21
PT PERKEBUNAN NUSANTARA VI,0.21
PT PILAR GAPURA NUSA,0.21
PT AULIA JAYA UTAMA,0.21
PT BALI KULINA UTAMA,0.21
PT INDOGUNA UTAMA,0.21
PT TIRTA PERMAI BAHARI,0.21
PT PERMATA AGRO PERSADA,0.21
PT BERAU COAL,0.21
PT ENERGI SINAR BARA,0.21
PT KALTIM MULTI TRAKTOR,0.21
PT MULIA INSPIRA TEKNOLOGI,0.21
PT PASIFIK INTERNUSA,0.21
PT ABADI PRIMA INTI KARYA,0.21
PT ADHIMIX PRECAST INDONESIA,0.21
PT INTINIAGA SUKSES ABADI,0.21
PT SAKA AGUNG ABADI,0.21
PT NIAGA CITRA ABADI,0.21
PT SAMPURNA MAKMUR SEJAHTERA,0.21
PT SANBE FARMA,0.21
PT BINA SAN PRIMA,0.21
PT CROWN INDONESIA TRADING,0.21
PT CROWN BEVERAGE CANS INDONESIA,0.21
SUNSON TEXTILE MANUFACTURER TBK,0.21
PT BINTARO SERPONG DAMAI,0.21
PT MARINA LOGISTIK SEJAHTERA,0.21
PT LEMATANG JAYA,0.21
PT KALIBAN BANGUN PRAKARSA,0.21
PT CITRA PALU MINERALS,0.21
PT WARU KALTIM PLANTATION,0.21
PT KARYA TANAH SUBUR,0.21
PT TOKOPLAS ECOMMERCE INDONESIA,0.21
PT MUBARAK BERKARYA ABADI,0.21
PT ANDALAN PERKASA ABADI TBK,0.21
PT GEMILANG MULIA SENTOSA,0.21
PT FALCON ASIA INVESTAMA,0.21
PT GARUDA ELANG NUSANTARA,0.21
PT MAHA RAJA MINERAL,0.21
PT BUMI NUSANTARA JAYA,0.21
PT PUTRI DAYA USAHATAMA (PDU),0.21
PT PUTRI DAYA USAHATAMA,0.21
PT MULTI BANGUN INDONESIA,0.21
PT MACMAHON INDONESIA,0.21
PT MACMAHON MINING SERVICES,0.21
PT GRAMA PRAMESI SIDDHI,0.21
PT SARASWANTI AGRO ESTATE,0.21
PT ASTRIDO PRIMA MOBILINDO,0.21
PT ASTRIDO JAYA MOBILINDO,0.21
PT INDOMOBIL MULTI TRADA,0.21
PT INDOMOBIL MULTI JASA TBK,0.21
PT KYOKUTO INDOMOBIL MANUFACTURING INDONESIA,0.21
PT NISSAN MOTOR INDONESIA,0.21
PT BLESSINDO MAKMUR SENTOSA,0.21
PT RUSCO ONLINE DISTRIBUSI,0.21
PT BERKAH TRIJAYA INDONESIA,0.21
PT ANUGERAH WICAKSANA DIGITAL,0.21
PT EQUATORIAL KARYANUSA INDAH,0.21
PT WELLY EXTENSI INDOHAULING,0.21
PT KAYU LAPIS ASLI MURNI,0.21
PT RIMBA MUTIARA KUSUMA,0.21
PT BUDI GEMA GEMPITA,0.21
PT BUDI GRAHAREALTY,0.21
PT DIESEL UTAMA INDONESIA,0.21
PT DIESEL SERVIS SINERGI,0.21
PT ESTETIKA BINAGRIYA,0.21
PT BELAPUTERA INTILAND,0.21
PT LDC INDONESIA,0.21
PT LDC EAST INDONESIA,0.21
PT HARAPAN HIBRIDA KALBAR,0.21
PT PARKIT FILM,0.21
PT TRIPAR MULTIVISION PLUS,0.21
PT TIGAKA DISTRINDO PERKASA,0.21
PT PHARMA HEALTH CARE,0.21
PT SURYA BARU,0.21
PT KARYA KEMBAR BERSAMA,0.21
PT KEMBAR ABADI UTAMA,0.21
PT ERA FIT INDONESIA,0.21
PT TRI SWARDANA UTAMA,0.21
PT NUSANTARA EKSPRES KILAT,0.21
PT SHOPEE INTERNATIONAL INDONESIA,0.21
PT MNC SEKURITAS,0.21
PT ASTRA TOL NUSANTARA,0.21
PT UWAY ENERGI PERDANA,0.21
PT SOMA DAYA UTAMA,0.21
PT SOMA JAYA INVESTAMA,0.21
PT HUTAMA KARYA INFRASTRUKTUR,0.21
PT HAKAASTON,0.21
PT ANSAF INTI RESOURCES,0.21
PT ANSAFINTI RESOURCES,0.21
PT STELLARWAY INDONESIA,0.21
PT MITRA SATU SOLUSI,0.21
FORTUNE INDONESIA TBK,0.21
PT IFORTE SOLUSI INFOTEK,0.21
SOLUSI TUNAS PRATAMA TBK,0.21
INTI BANGUN SEJAHTERA TBK,0.21
PT SPEEDWORK SOLUSI UTAMA,0.21
PT RAYA JAYA ASIA (KIZUNA CLINIC),0.21
PT RAYA JAYA ASIA,0.21
PT LINGKAR ALAM SENTOSA,0.21
PT TAPIAN NADENGGAN,0.21
PT SOCI MAS,0.21
PT INDEXIM COALINDO,0.21
PT RAHARDJA EKALANCAR,0.21
PT JAWA SATU POWER,0.21
PT PALARAN SINERGI MAS,0.21
PT ROESLINA PONDASI INDONESIA,0.21
PT GRANT SURYA PONDASI,0.21
PT EKA NUSANTARA LINE,0.21
PT MEINDO ELANG INDAH,0.21
PT KURNIA SEJAHTERA UTAMA,0.21
PT INTERPORT MANDIRI UTAMA,0.21
PT BAHARI KARYA MAKMUR,0.21
PT SHIELD ON SERVICE TBK,0.21
PT TBS ENERGI UTAMA TBK,0.21
PT SURYA PERTIWI NUSANTARA,0.21
PT MAJU BERSAMA GEMILANG,0.21
VOKSEL ELECTRIC TBK,0.21
PT PSV INDONESIA,0.21
PT INTI MURNI KENCANA,0.21
PT ANDAKARA NIAGA BUMI,0.21
PT BINTANG ALAM REJEKI,0.21
PT VEKTOR MARITIM,0.21
PT EQUATOR MARITIME,0.21
PT NATURA PESONA MANDIRI,0.21
BATAVIA PROSPERINDO INVESTAMA,0.21
PT CATUR PUTRA MANUNGGAL,0.21
PT OPTIMAL TATA MANDIRI,0.21
PT LUMENA MANDIRI NUSANTARA,0.21
PT LASMANA SWASTI PRASHIDA,0.21
PT PURADELTA LESTARI TBK,0.21
PT BUMI KARSA,0.21
PT ASTRINDO NUSANTARA INFRASTRUKTUR TBK,0.21
PT FININDO FOODS INDONESIA,0.21
PT GELAEL INDOTIM,0.21
PT TRITUNGGAL SENTRA BUANA,0.21
PT CITRA RIAU SARANA,0.21
PT KARYA AGUNG ABADI,0.21
PT DINAMIKAJAYA BUMIPERSADA,0.21
PT ANUGRAH ARGON MEDICA,0.21
PT DEXA MEDICA,0.21
PT MANADO KARYA ANUGRAH,0.21
PT GEOPERSADA MULIA ABADI,0.21
PT JLM AUTO INDONESIA,0.21
PT MERCEDES-BENZ DISTRIBUTION INDONESIA,0.21
PT SUZUKI INDOMOBIL SALES,0.21
PT SUZUKI INDOMOBIL MOTOR,0.21
PT ARTOCHEM INDONESIA,0.21
PT TRANS LAYANAN HALMAHERA,0.21
PT GLOBAL METAL TRADING,0.21
PT SAMKANG INDONESIA,0.21
PT DATANET INDOMEDIA,0.21
PT BARA INDO LAJU PRIMA,0.21
PT BHASKARA MITRA MANUNGGAL,0.21
PT JAKARANA TAMA,0.21
PT MARISSI IDOLA SUMBER SEJAHTERA,0.21
PT DATACENTER INDONESIA SUKSES MAKMUR,0.21
PT DWIPA MEGAH LESTARI,0.21
PT EKA BOGAINTI,0.21
PT LESTARI MITRA SEMBADA,0.21
PT ECOWATER TECHNOLOGY INDONESIA,0.21
PT REKAYASA BUANA HIJAU,0.21
PT PUTRA TARO PALOMA,0.21
PT SABAS DIAN BERSINAR,0.21
PT SABAS INDONESIA,0.21
PT PELITA TATAMAS JAYA,0.21
PT MERATUS LINE,0.21
PT MERATUS ADVANCE MARITIM,0.21
PT TEMAS SAGARA INDONESIA (SEBELUMNYA PT TEMAS SUZUE INDONESIA),0.21
PT TEMAS SAGARA INDONESIA,0.21
PIONEERINDO GOURMET INTERNATIONAL TBK,0.21
BAYU BUANA TBK,0.21
PT SARANA KELOLA SEJAHTERA,0.21
PT LADANG SAWIT MAS,0.21
PT MITSUBISHI MOTORS KRAMA YUDHA INDONESIA,0.21
PT CAKRA MANUNGGAL SEMESTA,0.21
PT SUMAGUD SAPTA SINAR,0.21
PT GOOGLE INDONESIA,0.21
PT GOOGLE CLOUD INDONESIA,0.21
PT KRAKATAU POSCO,0.21
PT GAPURA ANGKASA,0.21
PT NUSANTARA POLYMER SOLUTIONS,0.21
PT ANEKA KABEL CIPTAGUNA,0.21
PT INDONESIA TSINGSHAN STAINLESS STEEL,0.21
PT INDONESIA RUIPU NICKEL AND CHROME ALLOY,0.21
PT KARYA INDAH MULTIGUNA,0.21
PT HALLIBURTON INDONESIA,0.21
PT BAROID INDONESIA,0.21
PT KIMIA FARMA APOTEK,0.21
PT KIMIA FARMA TRADING AND DISTRIBUTION,0.21
PT MANAMBANG MUARA ENIM,0.21
PT TRANS JABAR TOL,0.21
PT CIMANGGIS CIBITUNG TOLLWAYS,0.21
PT SARANA USAHA SEJAHTERA INSANPALAPA (TELKOMEDIKA),0.21
PT SARANA USAHA SEJAHTERA INSANPALAPA,0.21
PT ROYAL PRATAMA ENERGI,0.21
PT ROYAL KRANE PERKASA,0.21
PT LANCAR PUTRA ABADI,0.21
PT RAJAWALI MAS ELASTIC,0.21
PT KARYA PALMALINDO ANUGERAH,0.21
PT MITRA PERINTIS MERDEKA,0.21
PT ANUGRAH MEGA SUKSES,0.21
PT BARA ENERGI LESTARI,0.21
PT MUTIARA TRANS SUMATERA,0.21
PT KALIMANTAN SUBUR PERMAI,0.21
PT BUMI MEKAR HIJAU,0.21
PT GENTING PROPERTI NUSANTARA,0.21
PT GENTING PROPERTI CEMERLANG,0.21
PT PELITA AGUNG AGRINDUSTRI,0.21
PT PERMATA HIJAU,0.21
PT MARECO PRIMA MANDIRI,0.21
PT BAHTERA ABADI GAS,0.21
PT BAHTERA ABADI GASINDO,0.21
PT SANY INDONESIA MACHINERY,0.21
PT SANY HEAVY INDUSTRY,0.21
PT GRAHA ELEKTRINDO PERKASA,0.21
PT PGAS TELEKOMUNIKASI NUSANTARA,0.21
PT WIDYA PERKASA BAHARI,0.21
PT PRATAMA WIDYA ENGINEERING,0.21
CV RAYA DIPTA SWASTIKA,0.21
PT SIGMA JAYA PRATAMA,0.21
PT MEDIA SEJAHTERA SELARAS,0.21
PT ERA MEDIA SEJAHTERA TBK,0.21
PT GLOBAL TIKET NETWORK,0.21
PT PRIMA ARMADA SAMUDRA,0.21
CITY RETAIL DEVELOPMENTS TBK,0.21
ARGO PANTES TBK,0.21
PT BUKIT MAHKOTA,0.21
PT KARYAINDAH ALAM SEJAHTERA,0.21
PT MUTIARA TANJUNG LESTARI,0.21
