Nama,Degree
PT KENANGA ELOK ASRI,1.0
PT PERMATA KARYA PERDANA,1.0
PT GARUDA SEHAT JAYA,1.0
GO-JEK SINGAPORE PTE LTD,1.0
GOPRODUCTS ENGINEERING INDIA LIMITED LIABILITY PARTNERSHIP,1.0
GOTO INTERNATIONAL FINANCE LIMITED,1.0
PT ANTAR MAKANAN ANAK BANGSA,1.0
PT APLIKASI MULTIMEDIA ANAK BANGSA,1.0
PT APLIKASI PERDAGANGAN ANAK BANGSA,1.0
PT DOMPET KARYA ANAK BANGSA,1.0
PT GO-JEK INDONESIA,1.0
PT GOTO SOLUSI NIAGA,1.0
PT JAYA DATA SEMESTA,1.0
PT LINTAS PROMOSI GLOBAL,1.0
PT PRADIPA DARPA BANGSA,1.0
PT REKAN ANAK BANGSA,1.0
PT SEMANGAT BAMBU RUNCING,1.0
PT SOLUSI ARTA ANAK BANGSA,1.0
VELOX TECHNOLOGY SOUTH-EAST ASIA,1.0
PT BELLA INDAH GAPURA,1.0
PT CIAWI MEGAH INDAH,1.0
PT DINAMIKA KARYA UTAMA,1.0
PT GAPURA PAKUAN PROPERTI,1.0
PT GRAHA AZURA,1.0
PT MANDIRI BANGUN KONSTRUKSI,1.0
PT MEGAPOLITAN GAPURAPRIMA,1.0
PT SUMBER DAYA NUSAPHALA,1.0
PT DATINDO ENTRYCOM,1.0
PT EQUITY ASET MANAJEMEN,1.0
PT EQUITY FINANCE INDONESIA,1.0
PT EQUITY LIFE INDONESIA,1.0
PT EQUITY SEKURITAS INDONESIA,1.0
PT LINTAS DUNIA TRAVELINDO,1.0
PT LUMBUNG SARI,1.0
PT MEDICOM PRIMA,1.0
PT VENTURA INVESTASI PRIMA,1.0
PT VENTURA INVESTASI UTAMA,1.0
GTBO INTERNATIONAL FZE,1.0
GTS ENERGY TRADING PTE LTD,1.0
PT ANOA SULAWESI REGAS,1.0
PT BHASKARA INTI SAMUDERA,1.0
PT HIKMAH SARANA BAHARI,1.0
PT HUMOLCO LNG INDONESIA,1.0
PT PERMATA KHATULISTIWA REGAS,1.0
PT SURYA GASCHEM PERKASA,1.0
PT SURYA LNG PERKASA,1.0
PT CITRA GEMILANG NUSANTARA,1.0
PT MANGGALA GELORA PERKASA,1.0
PT PLUIT PROPERTINDO,1.0
PT PRAKARSA NUSA CEMERLANG,1.0
PT SENTRA GRAHA KENCANA,1.0
PT BUMI MAS INDO SAWIT,1.0
PT CAHYA VIDI ABADI,1.0
PT PALMA SEJAHTERA,1.0
PT SURYABUMI AGROLANGGENG,1.0
PT TELAGA SARI PERSADA,1.0
PT OPTIMA DAYA KAPITAL,1.0
PT BARITO JAYA SARANA,1.0
PT HASNUR MITRA SARANA,1.0
PT HASNUR MULTI SINERGI,1.0
PT HASNUR RESOURCES TERMINAL,1.0
PT BIROPAY INDOTEKNOLOGI GLOBAL,1.0
PT DOEKU PEDULI INDONESIA,1.0
PT EMPOSH SINERGI ASIA,1.0
PT MOTRANSFER OTORITAS INTERNASIONAL,1.0
PT STARLINK SOLUSI,1.0
PT STARLINK SOLUSI INTERNASIONAL,1.0
PT ANDINI RUMBAI,1.0
PT MEDIKA LOKA ACEH,1.0
PT MEDIKA LOKA AMBON,1.0
PT MEDIKA LOKA BALIKPAPAN,1.0
PT MEDIKA LOKA BITUNG,1.0
PT MEDIKA LOKA CIAWI,1.0
PT MEDIKA LOKA CIBITUNG,1.0
PT MEDIKA LOKA CILEDUG,1.0
PT MEDIKA LOKA CILEGON,1.0
PT MEDIKA LOKA CIRUAS,1.0
PT MEDIKA LOKA DENPASAR,1.0
PT MEDIKA LOKA INVESTAMA,1.0
PT MEDIKA LOKA JAKABARING,1.0
PT MEDIKA LOKA KARAWANG,1.0
PT MEDIKA LOKA KENDARI,1.0
PT MEDIKA LOKA KUPANG,1.0
PT MEDIKA LOKA KUTABUMI,1.0
PT MEDIKA LOKA LAMPUNG,1.0
PT MEDIKA LOKA MADIUN,1.0
PT MEDIKA LOKA MAKASSAR,1.0
PT MEDIKA LOKA MANADO,1.0
PT MEDIKA LOKA MANAJEMEN,1.0
PT MEDIKA LOKA MEDAN,1.0
PT MEDIKA LOKA MITRA FARMASI,1.0
PT MEDIKA LOKA PADANG,1.0
PT MEDIKA LOKA PASURUAN,1.0
PT MEDIKA LOKA PEKALONGAN,1.0
PT MEDIKA LOKA PEKANBARU,1.0
PT MEDIKA LOKA PENDIDIKAN PELATIHAN,1.0
PT MEDIKA LOKA PIK DUA,1.0
PT MEDIKA LOKA PODOMORO,1.0
PT MEDIKA LOKA PURWOKERTO,1.0
PT MEDIKA LOKA SALATIGA,1.0
PT MEDIKA LOKA SAMARINDA,1.0
PT MEDIKA LOKA SOREANG,1.0
PT MEDIKA LOKA SURABAYA,1.0
PT MEDIKA LOKA TASIKMALAYA,1.0
PT MEDIKA LOKA WONOGIRI,1.0
PT MEDIKA LOKA YOGYA,1.0
PT MEDIKALOKA ARCAMANIK,1.0
CENTRAL OMEGA RESOURCES TBK,1.0
PT JAYA DISTRIBUSI RITEL,1.0
PT DIAMOND FOOD INDONESIA TBK,1.0
PT BANK OKE INDONESIA TBK,1.0
PT TRIMEGAH SEKURITAS INDONESIA TBK,1.0
DHARMA SAMUDERA FISHING IND TBK,1.0
DIGITAL EDGE (HONG KONG) LTD,1.0
EKADHARMA INTERNATIONAL TBK,1.0
PT SURYA BIRU MURNI ACETYLENE TBK,1.0
PT PETROMINE ENERGY TRADING,1.0
PT MORENZO ABADI PERKASA TBK,1.0
PT MITRA KELUARGA KARYASEHAT TBK,1.0
ERATEX DJAJA TBK,1.0
PT SINERGI INTI PLASTINDO TBK,1.0
ESSA INDUSTRIES INDONESIA TBK,1.0
PT ESTA DANA VENTURA,1.0
EVER SHINE TEXTILE INDUSTRY TBK,1.0
AXIATA INVESTMENTS (INDONESIA) SDN BHD,1.0
PT PRIMA GLOBALINDO LOGISTIK TBK,1.0
PT ISTANA KOHINOOR,1.0
PT KOMET INFRA NUSANTARA,1.0
PT PLATINUM TEKNOLOGI,1.0
PT PROTELINDO MENARA PERMATA,1.0
PT QUATTRO INTERNATIONAL,1.0
PT REKAJASA AKSES,1.0
PT VARNION TECHNOLOGY SEMESTA,1.0
CAPGC PTE LTD,1.0
CHANDRA ASRI BIO INVESTMENT PTE LTD,1.0
CHANDRA ASRI CAPITAL PTE LTD,1.0
CHANDRA ASRI TRADING COMPANY PTE LTD,1.0
PT CHANDRA ASRI ALKALI,1.0
PT CHANDRA ASRI KONSULTASI,1.0
PT CHANDRA ASRI PERKASA,1.0
PT CHANDRA ASRI PORT,1.0
PT CHANDRA CILEGON PORT,1.0
PT CHANDRA DAYA INVESTASI,1.0
PT CHANDRA PELABUHAN NUSANTARA,1.0
PT CHANDRA SAMUDRA PORT,1.0
PT CHANDRA SHIPPING INTERNATIONAL,1.0
PT KRAKATAU CHANDRA ENERGI,1.0
PT KRAKATAU SARANA ENERGI,1.0
PT MARINA INDAH MARITIM,1.0
PT REDECO PETROLIN UTAMA,1.0
PT TRANS OCEAN PERMATA,1.0
PT TRIMEGAH ASSET MANAGEMENT,1.0
PT TRIMEGAH SEKURITAS,1.0
PT PURI TRINITI BATAM,1.0
PT SIRIUS TERANG CEMERLANG,1.0
PT TANAMORI MAKMUR INDONESIA,1.0
PT TRINITI GARAM PROPERTI,1.0
PT TRINITI MENARA GADING,1.0
PT TRINITI PILAR GEMILANG,1.0
MIDO UNIFORMS PTE LTD,1.0
PT BINA CITRA SENTOSA,1.0
PT BINTANG CIPTA SEJAHTERA,1.0
PT TRISULA GARMINDO MANUFACTURING,1.0
TRISCO TAILORED AND WOVEN INTERNATIONAL LTD,1.0
PT MULTINET PERKASA INDONESIA,1.0
ASTRIA PACKAGING PTE LTD,1.0
PTTRIAS TOYOBO ASTRIA,1.0
PTUNGGUL NIAGA SENTOSA,1.0
TIANJIN SUNSHINE PACKAGING LTD,1.0
PT SUKSES BANGUN SINERGI,1.0
PT TRINITI DINAMIK SANTOZ,1.0
PT GUNA ARTHA LOGISTIK,1.0
INTERNATIONAL BEAUTY PRODUCTS LTD,1.0
PT AGENG ADI,1.0
PT BARCLAY PRODUCTS,1.0
PT ERES REVCO,1.0
PT GLOBAL ERAMAS,1.0
PT KENDAGA ISI MULIA,1.0
PT KIAN MULIA MANUNGGAL,1.0
PT PERUSAHAAN DAGANG TEMPO,1.0
PT POLARI LIMUNUSAINTI,1.0
PT PRITHO,1.0
PT PULAU MAHONI,1.0
PT RUDY SOETADI,1.0
PT SUPRA FERBINDO FARMA,1.0
PT SUPRA USADHATAMA,1.0
PT TEMPO AURORA SEHAT,1.0
PT TEMPO DATA SYSTEM,1.0
PT TEMPO KERETA MAS,1.0
PT TEMPO LAND,1.0
PT TEMPO LOGISTIC - TLOG,1.0
PT TEMPO NAGADI,1.0
PT TEMPO NAGADI TRADING,1.0
PT TEMPO PROMOSI,1.0
PT TEMPO RESEARCH,1.0
PT TEMPO RX FARMA,1.0
PT TEMPO SCAN INDUSTRY,1.0
PT TEMPO SCAN MAHONI,1.0
PT TEMPO UTAMA SEJAHTERA,1.0
PT TRI NAGAHARDA SATRIA,1.0
RT BEAUTY CARE LTD,1.0
TEMPO SCAN AFRICA LTD,1.0
TEMPO SCAN PACIFIC MALAYSIA SDN BHD,1.0
TEMPO SCAN PACIFIC PHILIPPINES INC,1.0
PT UNICHARM NONWOVEN INDONESIA,1.0
PT UNICHARM TRADING INDONESIA,1.0
PT JOGJA DUTA CAHAYA LESTARI,1.0
PT UNIVERSAL JOYO LESTARI,1.0
NIKOS DISTRIBUTION INDONESIA,1.0
TIRTA TALAGA JAYA,1.0
ULTRA PETERNAKAN BANDUNG SELATAN,1.0
ULTRA SUMATERA DAIRY FARM,1.0
AGRI INTERNATIONAL RESOURCES PTE LTD,1.0
AGRI RESOURCES B.V,1.0
BSP FINANCE B.V,1.0
BSP LIBERIA B.V,1.0
BSP NETHERLAND FINANCE B.V,1.0
PT AGRO MITRA MADANI,1.0
PT AGROWIYANA,1.0
PT ASD-BAKRIE OIL PALM SEED INDONESIA,1.0
PT BAKRIE REKIN BIO ENERGY,1.0
PT BAKRIE RENEWABLE CHEMICALS,1.0
PT GRAHADURA LEIDONGPRIMA,1.0
PT HUMA INDAH MEKAR,1.0
PT SUMBERTAMA NUSAPERTIWI,1.0
PT ANDALAN MULTI KENCANA,1.0
PT DANUSA TAMBANG NUSANTARA,1.0
PT TAMBANG SUPRA PERKASA,1.0
PT UNITRA PERSADA ENERGIA,1.0
UNITRA POWER PTE LTD,1.0
UT HEAVY INDUSTRY PTE LTD,1.0
PT JAKARTA RIVER CITY,1.0
PT URBAN JAKARTA KOMERSIAL,1.0
PT SUMBER DAYA SAKTI,1.0
PT ASIA GLOBAL MEDIA,1.0
PT LATIVI MEDIAKARYA,1.0
PT LATIVI MEDIAKARYA BALI DAN KEP RIAU,1.0
PT LATIVI MEDIAKARYA BANDUNG,1.0
PT LATIVI MEDIAKARYA BANJARMASIN DAN BENGKULU,1.0
PT INDOBAJA PRIMA MURNI,1.0
PT INDONESIA PRIMA SPRING,1.0
PT MK PRIMA INDONESIA,1.0
PT SINAR INDRA NUSA JAYA,1.0
PT IONA LAUT LOGISTIK,1.0
PT PELABUHAN LAUT SRIWIJAYA,1.0
PT SURYA ENERGI ABADI,1.0
INDIKA CAPITAL INVESTMENTS PTE LTD,1.0
INDIKA CAPITAL PTE LTD,1.0
INDIKA CAPITAL RESOURCES LIMITED,1.0
INDIKA ENERGY CAPITAL II PTE LTD,1.0
INDIKA ENERGY CAPITAL III PTE LTD,1.0
INDIKA ENERGY CAPITAL IV PTE LTD,1.0
INDIKA ENERGY CAPITAL PTE LTD,1.0
INDIKA ENERGY TRADING PTE LTD,1.0
INDIKA POWER INVESTMENTS PTE LTD,1.0
INDIKA VENTURES PTE LTD,1.0
NUSANTARA RESOURCES LIMITED,1.0
PT CITRA INDAH PRIMA,1.0
PT DIVA PERDANA PESONA,1.0
PT ELANG MAS ANDALAN,1.0
PT ELECTRA AUTO INDONESIA,1.0
PT ELECTRA DISTRIBUSI INDONESIA,1.0
PT ELECTRA MOBILITAS INDONESIA,1.0
PT EMPAT MITRA INDIKA CAHAYA,1.0
PT EMPAT MITRA INDIKA MENTARI,1.0
PT INDIKA TENAGA BARU,1.0
PT ENERGI MAKMUR BUANA,1.0
PT FOXCONN INDIKA MOTOR,1.0
PT GENOMIK SOLIDARITAS INDONESIA,1.0
PT ILECTRA MOTOR GROUP,1.0
PT INDIKA BIONEER DIAGNOSTIKA,1.0
PT INDIKA BIONEER GROUP,1.0
PT INDIKA DIGITAL TEKNOLOGI,1.0
PT INDIKA EMPAT MITRA SURYA,1.0
PT INDIKA ENERGI TRADING,1.0
PT INDIKA ENERGY INFRASTRUCTURE,1.0
PT INDIKA INDONESIA RESOURCES,1.0
PT INDIKA INFRASTRUKTUR INVESTINDO,1.0
PT INDIKA INTI CORPINDO,1.0
PT INDIKA LOGISTIC & SUPPORT SERVICES,1.0
PT INDIKA MEDIKA NUSANTARA,1.0
PT INDIKA MINERAL INVESTINDO,1.0
PT INDIKA MULTI ENERGI INTERNASIONAL,1.0
PT INDIKA MULTI PROPERTI,1.0
PT INDUSTRI BATERAI NUSANTARA,1.0
PT INTERPORT MANDIRI ABADI,1.0
PT INTERPORT PATIMBAN AGUNG,1.0
PT INTERPORT PRABA PRASARANA,1.0
PT JATIM GAPURA TERMINAL ENERGI,1.0
PT JAYA BUMI PASER,1.0
PT KALISTA NAYARA DAYAUTAMA,1.0
PT KALISTA NUSA ARMADA,1.0
PT KALISTA ROTOM ORBITA,1.0
PT KALISTA SOTER HASTIA,1.0
PT KARIANGAU GAPURA TERMINAL ENERGI,1.0
PT LARAS EKOSISTEM ORGANIK,1.0
PT MAHABHARATA DHARMA EKATAMA,1.0
PT MANUFAKTUR TEKNOLOGI BATERAI,1.0
PT MEKKO METAL MINING,1.0
PT MITRA BARUNA NUSANTARA,1.0
PT MITRA ENERGI AGUNG,1.0
PT MITRA MOTOR GROUP,1.0
PT NATURA AROMATIK NUSANTARA,1.0
PT PAN INDO RESOURCES,1.0
PT PERKASA ALUMINA INDONESIA,1.0
PT PERKASA INVESTAMA MINERAL,1.0
PT PRASARANA ENERGI INDONESIA,1.0
PT ROCKGEO ENERGI NUSANTARA,1.0
PT SOLUSI MOBILITAS INDONESIA,1.0
PT TELAGA MAS KALIMANTAN,1.0
PT TRIPATRA ENGINEERING,1.0
PT TRIPATRA ENGINEERS AND CONSTRUCTORS,1.0
PT TRIPATRA MULTI ENERGI,1.0
PT TRISETIA CITAGRAHA,1.0
PT ZEBRA CROSS TEKNOLOGI,1.0
SALU SIWA PTY LIMITED,1.0
TRIPATRA INVESTMENT LIMITED,1.0
TRIPATRA PTE LTD,1.0
GRAHA KEMASINDO INDAH,1.0
IMPERIAL INVESTMENT LIMITED,1.0
INDAH KIAT INTERNATIONAL FINANCE COMPANY B.V,1.0
PARAMITRA ABADIMAS CEMERLANG,1.0
PT ADHITAMA CITRA SELARAS,1.0
PT ANEKA BINA LARAS,1.0
PT ANUGERAH NUSARAYA,1.0
PT EKA ILALANG SURYADINAMIKA,1.0
PT INDONESIA GEMILANG MAHASENTOSA,1.0
PT INDONESIAN PARADISE ISLAND,1.0
PT KEGA PROPERTY UTAMA,1.0
PT MITRA GEMILANG MAHACIPTA,1.0
PT MITRA PERDANA NUANSA,1.0
PT NARPATI ARJAYA PROPERTI,1.0
PT PADMA SUASA,1.0
PT PALOMA SUASA MANAJEMEN,1.0
PT POP PROPERTI INDONESIA,1.0
PT PRABA KUMALA SAJATI,1.0
PT PROSPEK DUTA SUKSES,1.0
PT RETZAN INDONUSA,1.0
PT RIFAI MAJU PROPERTI,1.0
PT SEGARA BIRU KENCANA,1.0
PT BARISAN NUSANTARA SENTOSA,1.0
PT EKATAMA RAYA,1.0
PT ELPINDO REKSA,1.0
PT JONO GAS PEJAGALAN,1.0
PT TRASINDO SENTOSA,1.0
PT COLUMBIA CHROME INDONESIA,1.0
PT INTA DAYA PERKASA,1.0
PT INTA RESOURCES,1.0
PT INTA SARANA INFRASTRUKTUR,1.0
PT INTRACO PENTA PRIMA SERVIS,1.0
PT KARYA LESTARI SUMBERALAM,1.0
PT PRATAMA WANA MOTOR,1.0
PT NUSANTARA BARA LESTARI,1.0
PT OBSIDIAN STAINLESS STEEL,1.0
PT VIRTUE DRAGON NICKEL INDUSTRY,1.0
SINGAPORE ZHIMEI PTE LTD,1.0
BUMD PERDANA CIPTA MANDIRI,1.0
PT SINAR INTI MAJU,1.0
PT AIRA SUKSES INTERNASIONAL,1.0
PT ARITA PRIMA TEKINDO,1.0
PT ARTHA MAKMUR PERSADA,1.0
PT WATERINDO TECHNOLOGIES PARTNER,1.0
UNIMECH ENGINEERING (M) SDN BHD,1.0
ARITA VALVE (TIANJIN) CO LTD,1.0
PT ARITA PRIMA GEMILANG,1.0
UNIMECH (SHANGHAI) CO LTD,1.0
PT INDO EXIM INTERNATIONA,1.0
PT INDO PROSPERITY INTERNATIONAL,1.0
PT LOTUS LINGGA PRATAMA,1.0
PT UNTUNG BERSAMA SEJAHTERA,1.0
SRI EXPORTS,1.0
STONEX APAC PTE LTD,1.0
ZAVERI AND COMPANY JEWELLERS PRIVATE,1.0
PT ARGO BENI MANUNGGAL,1.0
PT GRAND PERINTIS INDUSTRY,1.0
PT GRAND TEXTILE INDUSTRY,1.0
PT KLOPMAN ARGO INTERNATIONAL,1.0
PT KURABO MANUNGGAL TEXTILE INDUSTRIES,1.0
PT MITRA DINAMIKA SEJATI,1.0
PT TIGA MANUNGGAL SYNTHETIC INDUSTRIES,1.0
PT KARAWANG UTAMA TEXTILE INDUSTRIES,1.0
PT LAWE ADYAPRIMA SPINNING MILLS,1.0
PT RAGAM LOGAM,1.0
PT KOMATSU INDONESIA,1.0
MFT RESOURCES SDN BHD,1.0
PT BANGUNAN JAYA PRIMA,1.0
PT CATUR LOGAMINDO SENTOSA,1.0
PT GLORY INTI SEJAHTERA,1.0
PT LARIS JAYA KENDARI,1.0
PT MANDIRI INDAH MAKASSAR,1.0
PT MITRA JAYA PERKASA BANGUNAN,1.0
PT MULTI INDAH LESTARI,1.0
BILLION VAST INDUSTRIAL LIMITED,1.0
GREATCARE GLAZE CO LTD,1.0
NITTO GANRYO KOGYO CO LTD,1.0
PT ARROW INDO UNIVERSAL,1.0
PT ASADA MITRA PACKINDO,1.0
PT ASI TAMA ENERGI,1.0
PT BATU BINTANG TIMUR,1.0
PT BRIGHT GLAZE INDONESIA,1.0
PT BUMI MINERAL INDONUSA,1.0
PT NITTINDO INTI CEMERLANG,1.0
PT SENTRAL KEMASINDO TEGUH,1.0
PT SINCOZA JAYA INDONESIA,1.0
PT SUMATERA KEMASINDO,1.0
PT SYSTEM INDONESIA,1.0
PT TORRECID INDONESIA,1.0
PT UNICER INDONESIA,1.0
PT YOUNEXA INTI MATERIALS,1.0
ZIBO MINGGUAN IMPORT & EXPORT TRADING CO LTD,1.0
PT MOBILITAS DIGITAL INDONESIA,1.0
PT TOYOTA ASTRA FINANCIAL SERVICES,1.0
PT KOMATSU REMANUFACTURING ASIA,1.0
PT TUNAS DWIPA MATRA,1.0
CV PUTRA RANCAMAYA,1.0
PT ABE KOGYO INDONESIA,1.0
PT ANGKASA CIPTA CEMERLANG,1.0
PT ARTHA MULIA BETON,1.0
PT PERINTIS TEKNOPRIMA,1.0
PT LAZULI KARYA SARANA,1.0
PT KEDAI PANGAN SEJAHTERA,1.0
PT PUNINAR JAYA,1.0
PT RANTAI DINGIN ASIA,1.0
PT RANTAI DINGIN INDONESIA,1.0
PT SURYA FAJAR INDONESIA,1.0
KJPP PATUH ANSORI,1.0
PT BE WIN,1.0
PT GORESAN VISUAL,1.0
PT IKATAMA,1.0
PT KGU,1.0
PT MABT,1.0
PT APPLICATION SOLUTIONS,1.0
PT BRINGIN INTI TEKNOLOGI,1.0
PT INFRACOM TECHNOLOGY,1.0
PT IVATAMA TEKNOLOGI,1.0
PT KARUNIA MULTIFINANCE,1.0
PT MASTER ADI JAYA,1.0
CV ANJAYA TEKNIK,1.0
PT ARMADA ROCK KARUNIA TRANSSHIPMENT,1.0
PT BATULICIN ENAM SEMBILAN SECURITY,1.0
PT KERTOPATEN KENCANA,1.0
PT MEGA INTERNASIONAL SEJAHTERA,1.0
PT WOO IN,1.0
PT YAMAHA MUSICAL PRODUCTS ASIA,1.0
BINO INTERNATIONAL PTE LTD,1.0
CV BINO ARSITAMA,1.0
CV KARYA INDAH ESTAINDO,1.0
LDC STATIONERY PTY LTD,1.0
NINGBO DELI IMP & EXP CO LTD,1.0
PT APSARA TIYASA SAMBADA,1.0
PT GADING MURNI,1.0
PT JINGGA UNGGUL LOHJINAWI,1.0
PT LYRA AKRELUX,1.0
PT MESTIKA MAKMUR PERSADA JAYA,1.0
PT STARMEDIA INTISARANA SEJATI,1.0
SIN LEE STATIONERY PLASTIC CO PTE LTD,1.0
TOKO SINAR STATIONERY CIBINONG,1.0
BINDERS INTERNATIONAL PTE LTD,1.0
INTERCON INTERNATIONAL STATIONERY CO LTD,1.0
NINGBO BRT IMP & EXP CO LTD,1.0
OCEAN PLASTICS CO LTD,1.0
PT AKINO WAHANAMULIA,1.0
PT BERSAMA LEMINDO ABADI,1.0
PT KHARISMA INTERPLAST PRATAMA,1.0
PT KURHANZ TRANS,1.0
PT MACANANJAYA CEMERLANG,1.0
PT MUJUR MITRA MANDIRI,1.0
ROLL & REAM CORP LTD,1.0
SENTOSA TATA MULTI SARANA,1.0
SYUN INDUSTRIES LIMITED/YIWU ZHIPIN,1.0
YIWU ZHIPING IMPORT & EXPORT CO LTD,1.0
ZHI YUAN PAPER (HK) LIMITED,1.0
PT SAMANTAKA BATUBARA,1.0
PT SOMA JAYA INVESTAMA,1.0
CV ATTHAFOOD,1.0
PT CIPTA SARANA NUSANTARA,1.0
PT INFRATEK MAKMUR BERSAMA,1.0
PT INTAN PERSADA,1.0
PT MITRA KARYA BANGUN SEJAHTERA,1.0
PT MULTIKARYA ARTHA GEMILANG,1.0
PT SINAR MITRAMULIA,1.0
PT TITIK INDAH PERMAI,1.0
PT TRIMATRA BANGUN PERSADA,1.0
PT ARTHA MULIA TRIJAYA,1.0
PT DWI MANDIRI SUKSES,1.0
PT GLOBAL PUSAKA SOLUTION,1.0
PT GOLDEN BIRD METRO,1.0
PT HASJRAT ABADI,1.0
PT IRON BIRD,1.0
PT IRON BIRD LOGISTICS,1.0
PT IRON BIRD TRANSPORT,1.0
PT JACCS MITRA PINASTIKA MULTI FINANCE,1.0
PT ONIGROUP GLOBAL INDONESIA,1.0
PT PANCARAN ARINDO SELARAS,1.0
PT PRESTISIUS INDONESIA,1.0
PT PUSAKA BERSATU,1.0
PT PUSAKA BUANA UTAMA,1.0
PT TECHOLUTION DIGITAL INDONESIA,1.0
PT TIGA SAUDARA PUTRI,1.0
PT TRANSFORMA OTO PRIMA,1.0
PT GENTING PROPERTI CEMERLANG,1.0
PT GENTING PROPERTI NUSANTARA,1.0
PT GILI TIRTA ANUGERAH,1.0
ENERGY PLATFORM SDN BHD,1.0
IMPRUS PTE LTD,1.0
PT INEOS AROMATICS INDONESIA,1.0
PT ATOM MEDIA INDONESIA,1.0
PT GLOBAL LOKET SEJAHTERA,1.0
PT INDOSAN BERKAT BERSAMA,1.0
PT NUSANTARA ELANG SEJAHTERA,1.0
PT PANDEGA LAYAR PRIMA,1.0
PT SHOGUN GLOBAL ADVERTISING,1.0
PT SINEMA GRAHA CITRA,1.0
HITMAKER STUDIOS / PT STUDIO FILM SUKSES,1.0
PT ASPIRASI ADHYA AERON,1.0
PT DARI HATI SEJATI,1.0
PT KHARISMA STARVISION PLUS,1.0
PT LYTO SUKSES BERSAMA,1.0
PT MULTI UTAMA MEDIA,1.0
PT OMEGA FILM,1.0
PT REKATA SEMBILAN BELAS,1.0
PT SUMBER MEGAH NUSANTARA,1.0
PT VISINEMA PICTURES,1.0
RAPI FILM,1.0
CV KARYA HIDUP MULYA,1.0
PT BUANA INTI GEMILANG STATIONERY,1.0
PT LUMBANG JAYA MAKMUR,1.0
PT NUSAJAYA SEJAHTERA COMPUTER,1.0
PT SADAR JAYA MANDIRI,1.0
PT WIRA SADANA LESTARI,1.0
PT TRIDUTA MITRA SEJAHTERA,1.0
PT INTER PARIWARA GLOBAL,1.0
PT PLANET PROPERINDO JAYA TBK,1.0
PLAZA INDONESIA REALTY TBK,1.0
PT POLLUX HOTELS GROUP TBK,1.0
PT SUPERKRANE MITRA UTAMA TBK,1.0
PT GRAHA PUJI BAHANA,1.0
PT PURI GLOBAL SUKSES TBK,1.0
PT LUXURY HOTELS INTERNATIONAL INDONESIA,1.0
RELIANCE SEKURITAS INDONESIA TBK,1.0
PT JAYA SUKSES MAKMUR SENTOSA TBK,1.0
PT RMK ENERGY TBK,1.0
PT ARACORD NUSANTARA GROUP TBK,1.0
CV TRIJAYA PERKASA,1.0
FUJI SAKURA SL,1.0
GPSL COMPANY LIMITED,1.0
HANSEN (INTERNATIONAL) LTD,1.0
INDOSTAR SL,1.0
KIM GUAN HAP KEE SDN BHD,1.0
PERISSOS VITORIA LDA,1.0
PT SUKSES RIAU PERMATA,1.0
UNITED NATIONS CHILDRENS FUND,1.0
PT AKR LAND DEVELOPMENT,1.0
CV HIDUP HIDAYAH ILAHI,1.0
PT BATULICIN BUMI BERSUJUD,1.0
PT BINA INDO RAYA,1.0
PT BINA MUARA RAYA,1.0
PT BINA SEWANGI RAYA,1.0
PT DAYA BETON INDONESIA,1.0
PT KRIDA CIPTA SATYA,1.0
PT MITRA SETIA TANAH BUMBU,1.0
PT SEBAMBAN TERMINAL UMUM,1.0
CV BUANA RAYA DUTA,1.0
CV JAYA ENERGI TRANS,1.0
CV NAY SILA AMELIA,1.0
PT BUANA EKA PRIMA,1.0
PT BUMIPUTERA MAHA TERPERCAYA,1.0
PT CITRA BERDIKARI BERSAMA,1.0
PT HARKAT TANJUNG MULIA,1.0
PT LANGKAH IDE SELARAS,1.0
PT MITRA BERLIAN BORNEO,1.0
PT NURKALIZA MAJU BERSAMA,1.0
PT PRATAMA ABADI SENTOSA,1.0
PT TATA BUANA KARYA,1.0
CV ALIFA BERKAH ABADI,1.0
PT CIPTA MULTI BUANA PERKASA,1.0
PT DYMATIC CHEMICALS INDONESIA,1.0
PT KARYA INDAH MULTIGUNA,1.0
PT NAGABHUANA ANEKA PIRANTI,1.0
PT SENTRALINDO TEGUH GEMILANG,1.0
PT TRISTAR MAKMUR KARTONINDO,1.0
ARCHROMA SINGAPORE PTE LTD,1.0
ASIA RECYCLING RESOURCES PTE LTD,1.0
AUSWASTE RECYCLING PTY LTD,1.0
CBH RESOURCES PTE LTD,1.0
DDT HOLDING NZ LTD,1.0
GENUINE RECYCLING GROUP PTY LTD,1.0
NEWSPAPER SENG TRADING PTE LTD,1.0
VIPA PACKAGING UK LIMITED,1.0
WPT POLSKA SPOLKA ZOO SPOLKA KOMANDYTOWA,1.0
CHALCO TRADING HONGKONG CO LTD,1.0
SHANDONG LUBEI ENTERPRISE GROUP,1.0
XIAMEN GREAT CORPORATION,1.0
ALIM BROTHERS INDUSTRIES PTE LTD,1.0
CHIN FUNG TRADING CO LTD,1.0
PT ANEKA KABEL CIPTAGUNA,1.0
PT INDAL STEEL PIPE,1.0
AGC ASIA PACIFIC PTE LTD,1.0
AGC AUTOMOTIVE (THAILAND) CO LTD,1.0
AGC AUTOMOTIVE (VIETNAM) CO LTD,1.0
AGC AUTOMOTIVE CHINA CO LTD,1.0
AGC AUTOMOTIVE MALAYSIA SDN BHD,1.0
AGC AUTOMOTIVE PHILIPPINES INC,1.0
AUTOGLASS CO LTD,1.0
