Nama,cluster_fastrp_256
PT SURYA INTI TEMBAKAU,1
PT SURYA KALIMANTAN SEJATI,1
PT SURYA KALIMANTAN SEJATI DUA,1
PT SURYA KARMAN KENCANA,1
PT SURYA KENCANA MANUNGGAL,1
PT SURYA KERTA AGUNG,1
PT SURYA LNG PERKASA,2
PT SURYA MADISTRINDO,1
PT SURYA MAHKOTA MULIA ABADI,1
PT SURYA MEDIA BERKAH,0
PT SURYA MEDIA CITAPRIMA,0
PT SURYA MEGA ADIPERKASA,2
PT SURYA MEGA INVESTINDO,0
PT SURYA MEGAH MUSTIKA,2
PT SURYA MITRA KONSTRUKSI,1
PT SURYA MULTI INDOPACK,1
PT SURYA NUANSA CERIA,1
PT SURYA NUSANTARA TEKNIK,1
PT SURYA PAMENANG,1
PT SURYA PELANGI MANDIRI,0
PT SURYA PERKASA SENTOSA,2
PT SURYA PERMATA ANDALAN TBK,1
PT SURYA PERTIWI NUSANTARA,1
PT SURYA PERTIWI TBK,1
PT SURYA RAYA CAPITAL,1
PT SURYA RENGO CONTAINERS,1
PT SURYA SAPTA AGUNG TOL,1
PT SURYA SEMESTA INTERNUSA TBK,1
PT SURYA SEMESTA REALTI,1
PT SURYA SITI INDOTAMA,1
PT SURYA SITI PRATAMA,1
PT SURYA SPORT INDONESIA,0
PT SURYA STEEL,1
PT SURYA SUBANG SMARTPOLITAN,1
PT SURYA SUBUR LESTARI,2
PT SURYA TEKNOLOGI PERKASA,2
PT SURYA TRIPOTIMA MULTIKREASI,0
PT SURYA ZIG ZAG,1
PT SURYABUMI AGROLANGGENG,2
PT SURYABUMI TUNGGAL PERKASA,1
PT SURYACIPTA SWADAYA,1
PT SURYACIPTA SWADAYA INFRASTRUKTUR,1
PT SURYADUTA INVESTAMA,1
PT SURYAINDAH NUSANTARAPAGI,2
PT SURYAKEMASINDO SEJATI,0
PT SURYALAYA ANINDITA INTERNATIONAL,1
PT SURYAMAS TRANSPORT NUSANTARA,0
PT SURYAMITRA KUSUMA,1
PT SURYAPANA,2
PT SURYAPARAMITRA ABADI,1
PT SURYAPRABHA JATISATYA,1
PT SURYARAYA LESTARI,2
PT SURYASAKTI BUDIMARKARTI,1
PT SURYAWINDU PERTIWI,0
PT SUSILIA INDAH SF,1
PT SUWARNA ARTA MANDIRI,1
PT SUZUKI INDOMOBIL MOTOR,1
PT SUZUKI INDOMOBIL SALES,1
PT SWABINA GATRA,2
PT SWADAYA BHAKTI NEGARAMAS,1
PT SWADAYA HARAPAN NUSANTARA,2
PT SWADAYA INDOPALMA,2
PT SWADHARMA BHAKTI SEDAYA FINANCE,1
PT SWAKARSA SINARSENTOSA,1
PT SWAKARYA ADHI USAHA,1
PT SWALAYAN PANEN ABADI,2
PT SWALAYAN SUKSES ABADI,2
PT SWAPRO INTERNATIONAL,0
PT SWARA BINTANG ABADI,1
PT SWARNADWIPA DERMAGA JAYA,1
PT SWARNIM MURNI MULIA,1
PT SWASEMBADA ORGANIS,1
PT SWEET GREENS INDONESIA,1
PT SWISSTEX NARATAMA INDONESIA,1
PT SYARATAN ABADI LESTARI,2
PT SYIFA MULTIMEDIA,1
PT SYMBIO LINTAS ENERGI,0
PT SYNERGY OIL NUSANTARA,2
PT SYNGENTA INDONESIA,0
PT SYNNEX METRODATA INDONESIA,2
PT SYNNEX METRODATA TECHNOLOGY AND SERVICES,1
PT SYNTHETIC RUBBER INDONESIA,2
PT SYSTEM INDONESIA,0
PT TAISEI PULAUINTAN CONSTRUCTION INTERNATIONAL,1
PT TAISHO PHARMACEUTICAL INDONESIA,1
PT TAITAT PUTRA REJEKI,2
PT TAIYO SINAR RAYA TEKNIK,1
PT TAJUR SURYA ABADI,1
PT TAK PRODUCT AND SERVICES,0
PT TAKENAKA INDONESIA,1
PT TAKIRON INDONESIA,1
PT TAKJUB FINANSIAL TEKNOLOGI,2
PT TALENTA BUMI,2
PT TALENTA BUMI ENERGI,2
PT TAMAN AGUNG SELARAS,0
PT TAMAN DAYU,1
PT TAMAN HARAPAN INDAH,1
PT TAMAN IMPIAN,1
PT TAMAN IMPIAN JAYA ANCOL,1
PT TAMAN MERAH BALI,2
PT TAMAN MERAH INVESTASI,2
PT TAMAN SRIWEDARI,1
PT TAMAN WISATA JOGJA,2
PT TAMBAN DHARMA PUTRA,2
PT TAMBANG DAMAI,1
PT TAMBANG RAYA USAHA TAMA,1
PT TAMBANG SUPRA PERKASA,1
PT TAMBANG TONDANO NUSAJAYA,1
PT TAMORA AGRO LESTARI,1
PT TAMTAMA PERKASA,1
PT TANAH BUMBU RESOURCES,2
PT TANAMORI MAKMUR INDONESIA,2
PT TANCORP BANGUN INDONESIA,1
PT TANCORP GLOBAL ABADI,0
PT TANCORP GLOBAL SENTOSA,0
PT TANCORP INVESTAMA MULIA,2
PT TANCORP SURYA SENTOSA,1
PT TANCORP SURYA SUKSES,1
PT TANDAN SAWITA PAPUA,1
PT TANDITAMA MANDIRI,0
PT TANGARA MITRAKOM,2
PT TANGERANG FAJAR INDUSTRIAL ESTATE,1
PT TANGERANG LESTARI VISINDO,2
PT TANGERANG MATRA REAL ESTATE,1
PT TANGGUH KARYA UNGGUL,2
PT TANGGUH SAMUDERA JAYA,0
PT TANI ANDALAS SEJAHTERA,1
PT TANI MUSI PERSADA,1
PT TANI SUPPLY INDONESIA,0
PT TANINDO INTERTRACO,2
PT TANINDO OMEGA PASIFIK,2
PT TANITO HARUM NICKEL,1
PT TANJUNG ALAM JAYA,1
PT TANJUNG BELIT BARA UTAMA,1
PT TANJUNG BINA LESTARI,2
PT TANJUNG ENIM LESTARI,2
PT TANJUNG HARAPAN SELATAN,2
PT TANJUNG KAROSO PERMAI,2
PT TANJUNG KREASI PARQUET INDUSTRY,1
PT TANJUNG LESUNG LEISURE INDUSTRY,1
PT TANJUNG LESUNG POWER,1
PT TANJUNG LESUNG RESORT,0
PT TANJUNG PINANG INDAH,1
PT TANJUNG PINANG SAKTI,1
PT TANJUNG SARANA LESTARI,2
PT TANJUNG SARI POWER,1
PT TANRISE JAYA INDONESIA,1
PT TANRISE MAHKOTA INDAH,1
PT TANRISE MAKMUR SENTOSA,1
PT TANRISE PROPERY INDONESIA,1
PT TANTAHAN PANDUHUP ASI,0
PT TANTRA TEXTILE INDUSTRY,2
PT TANUR JAYA,1
PT TAPANULI INVESTASI AGRO,0
PT TAPIAN NADENGGAN,1
PT TARA PARAMA SEMESTA,2
PT TARABATUH MANUNGGAL,1
PT TARAKA JAYA SAMUDERA,2
PT TARANGGA HANASTA,0
PT TARIK SEMANGAT BERSAMA,1
PT TARUNA PERKASA MEGAH,2
PT TASTI ANUGERAH MANDIRI,1
PT TATA BUANA KARYA,1
PT TATA MANDIRI DAERAH LIPPO KARAWACI,0
PT TATA MINERAL NUSANTARA,0
PT TATA PRIMA INDAH,2
PT TATA SARANA NUSAPERSADA,1
PT TATAKA BUMI KARYA,2
PT TATAKA KARYA INDAH,2
PT TATAMETRIKA NUSANTARA,0
PT TATAMULIA NUSANTARA INDAH,1
PT TATARASA PRIMATAMA,2
PT TATE AND LYLE INDONESIA,1
PT TAWADA HEALTHCARE,1
PT TAYS BOGAINTI SELARAS,2
PT TBS ENERGI UTAMA TBK,1
PT TCP INTERNUSA,1
PT TD AUTOMOTIVE COMPRESSOR INDONESIA,1
PT TEBAR TANDAN TENERAH,1
PT TEBOPLASMA INTI LESTARI,1
PT TEBOPLASMA INTILESTARI,1
PT TECH DATA ADVANCED SOLUTIONS INDONESIA,1
PT TECHNOLOGY KARYA MANDIRI,2
PT TECHOLUTION DIGITAL INDONESIA,1
PT TEGAR INTI SENTOSA,1
PT TEGAR WAHANA OLAH,2
PT TEGUH PERKASA KARYA PERDANA,1
PT TEGUH SINARABADI,1
PT TEKNIK ALUM SERVICE,1
PT TEKNIK KONSTRUKSINDO PERKASA,1
PT TEKNINDO GEOSISTEM UNGGUL,2
PT TEKNO INFRASTRUKTUR SUKSES,0
PT TEKNOLOGI KREASI BANGSA,1
PT TEKNOLOGI OPTIMAL PRIORITAS SENTOSA,2
PT TEKNOLOGI PAMADYA ANALITIKA,0
PT TEKNOLOGI PENGANGKUTAN INDONESIA,1
PT TEKONINDO,1
PT TELADAN RESOURCES,1
PT TELAGA HIKMAH,1
PT TELAGA MAS KALIMANTAN,1
PT TELAGA SARI PERSADA,2
PT TELE UTAMA NUSANTARA,2
PT TELEFAST INDONESIA TBK,2
PT TELEFAST INVESTAMA INDONESIA,2
PT TELEKOMUNIKASI INDONESIA INTERNATIONAL,0
PT TELEKOMUNIKASI SELULAR,2
PT TELEMEDIA KOMUNIKASI PRATAMA,0
PT TELENET INTERNUSA,1
PT TELESINDO SHOP,2
PT TELESYS INDONESIA,2
PT TELETRANSMEDIA,0
PT TELKOM AKSES,2
PT TELKOM DATA EKOSISTEM,2
PT TELKOM INDONESIA (PERSERO) TBK,2
PT TELKOM INFRASTRUKTUR INDONESIA,0
PT TELKOM LANDMARK TOWER,1
PT TELKOM SATELIT INDONESIA,1
PT TELUNJUK KOMPUTASI INDONESIA,1
PT TEMAS BULKER,1
PT TEMAS DEPOT,1
PT TEMAS ENERGY,1
PT TEMAS LESTARI,1
PT TEMAS LOGISTICS,1
PT TEMAS PORT,1
PT TEMAS SAGARA INDONESIA,1
PT TEMAS SAGARA INDONESIA (SEBELUMNYA PT TEMAS SUZUE INDONESIA),1
PT TEMAS SHIPPING,1
PT TEMAS TBK,1
PT TEMAS TRAINING HUB,1
PT TEMPO AURORA SEHAT,1
PT TEMPO DATA SYSTEM,1
PT TEMPO DIGITAL NUSANTARA,1
PT TEMPO INTI MEDIA HARIAN,0
PT TEMPO KERETA MAS,1
PT TEMPO LAND,1
PT TEMPO LOGISTIC - TLOG,1
PT TEMPO NAGADI,1
PT TEMPO NAGADI TRADING,1
PT TEMPO NATURAL PRODUCTS,1
PT TEMPO PROMOSI,1
PT TEMPO RESEARCH,1
PT TEMPO RX FARMA,1
PT TEMPO SCAN INDUSTRY,1
PT TEMPO SCAN MAHONI,1
PT TEMPO UTAMA SEJAHTERA,1
PT TEMPRINT,0
PT TENE CAPITAL,0
PT TENGGARA HIDRO,2
PT TEPIAN INDAH SUKSES,1
PT TERANG ANUGRAH ABADI,1
PT TERANG KARYA UTAMA,2
PT TERANG PRAKARSA CIPTA,1
PT TERATECH DATA INTI,0
PT TEREOS FKS INDONESIA,0
PT TERMINAL BANGSA MANDIRI,0
PT TERMINAL ENERGI PRIMER,1
PT TERMINAL UTAMA MAKASSAR,0
PT TERRA FACTOR INDONESIA,1
PT TERRAZONE INDONESIA,1
PT TERREGRA ASIA ENERGY,1
PT TERREGRA ASIA EQUITY,1
PT TERREGRA HYDRO POWER,1
PT TEUNOM HIDRO POWER,1
PT TEXMACO GRAHA BUSANA,0
PT TEXMACO JAYA TBK,0
PT TFAS DIGITAL INDONESIA,2
PT THE MASTER STEEL MANUFACTORY,1
PT THE MASTER STEEL MANUFACTURING,1
PT THE ROOM INDONEAIA,0
PT THE SERVICE LINE,1
PT THERMAX INTERNATIONAL INDONESIA,2
PT THIESS CONTRACTORS INDONESIA,1
PT THREEBOND GARPAN SALES INDONESIA,1
PT TIARA HOTEL BALI INTERNATIONAL,1
PT TIARA INTIMAHKOTA,0
PT TIARA MARGA TRAKINDO,1
PT TIARA METROPOLITAN INDAH,1
PT TIARA RAYA BALI INTERNATIONAL,1
PT TIARA SAKTI MANDIRI,1
PT TIARA TIRTA ENERGI,1
PT TIARA TIRTA SENTOSA,1
PT TIGA ANUGERAH KREASI BERSAMA,1
PT TIGA BERLIAN ELECTRIC,1
PT TIGA DARA NAGAYA,0
PT TIGA DAYA DIGITAL INDONESIA,2
PT TIGA DAYA ENERGI,2
PT TIGA DUA DELAPAN,1
PT TIGA JAYA ANDALAN,2
PT TIGA MANUNGGAL SYNTHETIC INDUSTRIES,1
PT TIGA OREGON PUTRA,1
PT TIGA PILAR SEJAHTERA,0
PT TIGA SAUDARA HUSADA,1
PT TIGA SAUDARA PUTRI,1
PT TIGA SEKAWAN SERASI,1
PT TIGA TEKNOLOGI PERSADA,2
PT TIGA TELEKOMUNIKASI INDONESIA,2
PT TIGA WARNA JAYA INDONESIA,1
PT TIGADARI FIESTA,2
PT TIGAKA DISTRINDO PERKASA,1
PT TIGARODA RUMAH SEJAHTERA,1
PT TIKI JALUR NUGRAHA EKAKURIR,2
PT TIM SILIKA NUSANTARA,1
PT TIMAH AGRO MANUNGGAL,1
PT TIMAH INDOTAMA MINERAL,1
PT TIMAH INDUSTRI,1
PT TIMAH INVESTASI MINERAL,1
PT TIMAH KARYA PERSADA PROPERTI,1
PT TIMAH NIGERIA LIMITED,1
PT TIMAH TBK,1
PT TIMAS SUPLINDO,1
PT TIMURAYA TUNGGAL,0
PT TINANGGEA KAWASAN INDUSTRI,1
PT TINATA SUKSES MANDIRI,2
PT TINDODI KARYA LESTARI,1
PT TIRA ANDALAN STEEL,0
PT TIRA CIPTA LOGISTIK,2
PT TIRA CIPTA TRANSPORTASI,2
PT TIRA SATRIA NIAGA,2
PT TIRO ABADI PERKASA,1
PT TIRTA AMERTA JAYA LOGISTIK,1
PT TIRTA ANUGRAH BUANA,0
PT TIRTA ENERGI LESTARI,2
PT TIRTA ENERGI SENTOSA,1
PT TIRTA FRESINDO JAYA,1
PT TIRTA INTERIOR,1
PT TIRTA INVESTAMA,1
PT TIRTA MADU SAWIT JAYA,1
PT TIRTA NUSA BUANA,1
PT TIRTA PERMAI BAHARI,1
PT TIRTA PERSADA DEVELOPMENTS,2
PT TIRTA PRIMA INDONESIA,2
PT TIRTA SARI SURYA,2
PT TIRTA SUKSES PERKASA,1
PT TIRTA SURYA RAYA,2
PT TIRTAKENCANA TATAWARNA,0
PT TIRTASARI KENCANA,2
PT TIRTHA HARAPAN BALI,1
PT TISMA PERDANA MANDIRI,2
PT TITAN INFRA ENERGY,1
PT TITAN INVESTAMA,1
PT TITAN PROPERTY,2
PT TITIAN BINAMIR METAL,2
PT TITIAN TRANS ENERGY,1
PT TITIK INDAH PERMAI,0
PT TIVI BURSA INDONESIA,1
PT TIWA ABADI,1
PT TJAHAYA KARYA MULIA,1
PT TJAHJA SAKTI MOTOR,2
PT TLATAH GEMA ANUGRAH,1
PT TMG CIPTA SINDO SELARAS,1
PT TOA GALVA INDUSTRIES,2
PT TOA GALVA PRIMA KARYA,2
PT TOBA BARA ENERGI,1
PT TOBA BUMI ENERGI,1
PT TOBA SEJAHTRA,1
PT TODA PILAR PRATAMA,0
PT TOKO MODAL MITRA USAHA,1
PT TOKOPEDIA,0
PT TOKOPLAS ECOMMERCE INDONESIA,2
PT TOKYO RADIATOR SELAMAT SEMPURNA,1
PT TOL TELUK BALIKPAPAN,1
PT TOP FOOD INDONESIA,1
PT TOP INVESTMENT INDONESIA,2
PT TOPAZ MARITIME,2
PT TOPINDO ATLAS ASIA,0
PT TOPPAN PLASINDO LESTARI,0
PT TOPSY TEHNIK PRATAMA,1
PT TORABIKA EKA SEMESTA,1
PT TORAJA TEGUH RINDANG,2
PT TORRECID INDONESIA,0
PT TOSHIBA VISUAL MEDIA INDONESIA,0
PT TOSHIN PRIMA FINE BLANKING,2
PT TOTAL INTI PERSADA,1
PT TOTAL PERSADA DEVELOPMENT,1
PT TOTAL PERSADA INDONESIA,1
PT TOTAL POLA FORMWORK,1
PT TOUDANO MANDIRI ABADI,1
PT TOURINDO GUIDE INDONESIA TBK,1
PT TOWER BERSAMA,1
PT TOWER BERSAMA INFRASTRUCTURE TBK,2
PT TOWER ONE,1
PT TOYA INDO MANUNGGAL,2
PT TOYA RODA UTAMA,2
PT TOYO INK INDONESIA,1
PT TOYOTA ASTRA FINANCIAL SERVICES,1
PT TOYOTA TSUSHO INDONESIA,1
PT TOYOTA-ASTRA MOTOR,1
PT TOYS GAMES INDONESIA,1
PT TRADING INTERNASIONAL MANDIRI,0
PT TRAJECTIVE MITRA INDONESIA,0
PT TRAKINDO UTAMA,1
PT TRAKTOR NUSANTARA,2
PT TRANS AIRWAYS,0
PT TRANS ANTAR NUSABIRD,1
PT TRANS BUMI SERBARAJA,1
PT TRANS DIGITAL MEDIA,2
PT TRANS ENERGY OPTIMA,0
PT TRANS INDONESIA SUPERKORIDOR,2
PT TRANS JABAR TOL,1
PT TRANS JAYA PERKASA,1
PT TRANS KALIMANTAN PERKASA,1
PT TRANS LAYANAN HALMAHERA,1
PT TRANS LINTAS SEGARA,1
PT TRANS LOGISTIK PERKASA,1
PT TRANS OCEAN PERMATA,1
PT TRANS PROPERTI INDONESIA,1
PT TRANS RETAIL,0
PT TRANS RETAIL INDONESIA,0
PT TRANSCOAL PACIFIC TBK,2
PT TRANSFARMA MEDICA INDAH,2
PT TRANSFORMA OTO PRIMA,1
PT TRANSHIPMENT TEKNIK SOLUSI,0
PT TRANSINDO INTERDWIPANTARA,1
PT TRANSJAWA PASPRO JALAN TOL,1
PT TRANSKON JAYA TBK,1
PT TRANSLINDO OCEAN PACIFIC,1
PT TRANSMARINA PELABUHAN INDONESIA,2
PT TRANSPACIFIC AGRO INDUSTRY,0
PT TRANSPASIFIK NIAGAREKSA,1
PT TRANSPORTASI GAS INDONESIA,1
PT TRANSPORTASI JAKARTA,1
PT TRANSPORTASI LAUTAN ENERGI,2
PT TRASINDO MURNI PERKASA,2
PT TRASINDO SENTOSA,2
PT TRAVEL BLUE INDONESIA,1
PT TRENGGANA SUMAPALA ABADI,1
PT TRETES INDAH PERMAI,0
PT TRI ADI BERSAMA,0
PT TRI ANANDA PRATAMA,1
PT TRI BUANA MAS,2
PT TRI CITRA SEJAHTERA,2
PT TRI DAYA INVESTINDO,0
PT TRI EKASARI KALIMANTAN PLYWOOD,1
PT TRI ENERGI TEKNOLOGI,0
PT TRI MITRA EKA KHATA,2
PT TRI NAGAHARDA SATRIA,1
PT TRI NUR CAKRAWALA,1
PT TRI SAKTI PURWOSARI MAKMUR,1
PT TRI SAPTA JAYA,0
PT TRI SAPTA SEJAHTERA,1
PT TRI SEJAHTERA PRATAMA,1
PT TRI SWARDANA UTAMA,1
PT TRIAKA BERSAMA,1
PT TRIARYANI,2
PT TRIASMITRA CORNERSTONE INDONESIA,0
PT TRIASMITRA MULTINIAGA INTERNASIONAL,0
PT TRIATRA SINERGIA PRATAMA,2
PT TRIBARA KARYA,0
PT TRICITRA BUSANAMAS,2
PT TRICOM MITRA MANDIRI,2
PT TRIDAYA BANGUN CIPTA,1
PT TRIDINAMIKA JAYA INSTRUMENT,1
PT TRIDUTA MITRA SEJAHTERA,1
PT TRIELANG INDO MATIRIM,1
PT TRIFITA PERKASA,1
PT TRIGUNA ALAM SEMESTA,1
PT TRIGUNA ANUGRAH SEMESTA,1
PT TRIGUNA INTERNUSA PRATAMA,1
PT TRIJATI PRIMULA,2
PT TRIJAYA GLOBAL MARINDO,0
PT TRIJAYA PUTRA MULIA,0
PT TRIJAYA TANGGUH,2
PT TRIJAYA WISESA MAKMUR,1
PT TRIKARYA ARTHA ABADI,2
PT TRIKARYA GRAHA UTAMA,1
PT TRIKARYA SEMESTA,1
PT TRIMAS BELLINDO APAREL MANUFAKTUR,2
PT TRIMAS SARANA GARMENT INDUSTRY,2
PT TRIMATRA BANGUN PERSADA,0
PT TRIMATRA TATAGRAHA,1
PT TRIMEGAH ASSET MANAGEMENT,1
PT TRIMEGAH BANGUN PERSADA,1
PT TRIMEGAH KARYA PRATAMA TBK,0
PT TRIMEGAH SEKURITAS,1
PT TRIMEGAH SEKURITAS INDONESIA TBK,1
PT TRIMEGAH SUMBER MAS,0
PT TRIMEX SARANA TRISULA,2
PT TRIMITRA CHITRAHASTA,1
PT TRIMITRA KARYA JAYA,1
PT TRIMITRA MULTI SUKSES SELARAS,1
PT TRIMITRA PRAWARA,2
PT TRIMITRA PRAWARA GOLDLAND TBK,2
PT TRIMITRA PROPERTINDO TBK,2
PT TRIMUDA NUANSA CITRA TBK,2
PT TRINICO INDONESIA,0
PT TRINISYAH ERSA PRATAMA,0
PT TRINITI DINAMIK SANTOZ,0
PT TRINITI DINAMIK TBK,2
PT TRINITI GARAM PROPERTI,2
PT TRINITI MENARA GADING,2
PT TRINITI MENARA SERPONG,1
PT TRINITI PILAR GEMILANG,2
PT TRINITI PRATAMA MULIA,2
PT TRINSEO MATERIALS INDONESIA,2
PT TRINUSA TRAVELINDO,0
PT TRIO DISTRIBUSI,2
PT TRIO EAGLE LOGISTIC,1
PT TRIP TOUR TRAVEL,1
PT TRIPAR MULTIVISION PLUS,1
PT TRIPATRA ENGINEERING,1
PT TRIPATRA ENGINEERS AND CONSTRUCTORS,1
PT TRIPATRA MULTI ENERGI,1
PT TRIPUTRA AGRO PERSADA TBK,2
PT TRIPUTRA BAYU KENCANA,1
PT TRIPUTRA ENERGI MEGATARA,1
PT TRIPUTRA INVESTINDO ARYA,1
PT TRIPUTRA PERSADA MEGATARA,2
PT TRIROYAL TIMURRAYA,2
PT TRISADA MULIA,0
PT TRISAKA REKSA WALUYA,2
PT TRISAKTI MAKMUR PERSADA,1
PT TRISCO TAILORED APPAREL MANUFACTURING,2
PT TRISENSA MINERAL UTAMA,1
PT TRISETIA CITAGRAHA,1
PT TRISTAR LAND,0
PT TRISTAR MAKMUR KARTONINDO,1
PT TRISULA GARMINDO MANUFACTURING,2
PT TRISULA INSAN TIARA,2
PT TRISULA KENCANA SAKTI,1
PT TRISULA TEXTILE INDUSTRIES TBK,2
PT TRITAMA AJI LAKSANA,2
PT TRITEGUH MANUNGGAL SEJATI,2
PT TRITIRTA INTI MANDIRI,2
PT TRITIRTA SARANA DAMAI,2
PT TRITUNGGAL ARTHAMAKMUR,2
PT TRITUNGGAL INTIPERMATA,1
PT TRITUNGGAL LESTARI MAKMUR,1
PT TRITUNGGAL MITRA SAMUDERA,1
PT TRITUNGGAL SENTRA BUANA,1
PT TRITUNGGAL SUKSES INVESTAMA,1
PT TRITUNGGAL SUKSES PRATAMA,1
PT TRIXINDO SELARAS,1
PT TRIYASA GEOKOMUNINDO,1
PT TROPICAL ELECTRONIC,1
PT TROPOSFIR MEGA RAYA,1
PT TROPOSFIR PANCAR SEJATI,1
PT TRUBA BARA BANYU ENIM,0
PT TRUBA JAGA CITA,2
PT TRUBA JAYA ENGINEERING,1
PT TRUBAINDO COAL MINING,1
PT TRUKINDO PERSADA SEJAHTERA,2
PT TRUST PENATA PROPERTINDO,2
PT TRUST SECURITIES,2
PT TRUST SUKSES MAJU LOGISTIK,2
PT TSINGKUN DUA DELAPAN,0
PT TUAH TURANGGA AGUNG,0
PT TUDUNG PUTRA PUTRI JAYA,2
PT TULUNGAGUNG TANGGUH ABADI,2
PT TULUS SINAR SELATAN,0
PT TUMBUH SELARAS GUNAJAYA,2
PT TUMBUH TEKNOLOGI MAJU,2
PT TUNAS AGUNG PERDANA,2
PT TUNAS ALFIN TBK,2
PT TUNAS CAHAYA MANDIRI,2
PT TUNAS CAHAYA MANDIRI WIDYATAMA,1
PT TUNAS DWIPA MATRA,1
PT TUNAS INTI ABADI,1
PT TUNAS JAYA PERKASA,1
PT TUNAS JAYA SANUR,2
PT TUNAS KARYA BERSAMA,1
PT TUNAS MITRA USAHA,0
PT TUNAS MOBILINDO PERKASA,1
PT TUNAS PRIMA SEJAHTERA,1
PT TUNAS RIDEAN TBK,1
PT TUNAS SURYA ABADI,1
PT TUNAS TITAN MAJU,1
PT TUNAS TUMBUH BERKEMBANG,1
PT TUNGGAL AGATHIS INDAH WOOD INDUSTRIES,2
PT TUNGGAL DJAYA INDAH,2
PT TUNGGAL JAYA INVESTAMA,1
PT TUNGGAL PERKASA PLANTATIONS,2
PT TUNGGAL PILAR PERKASA,2
PT TUNGGAL YUDI SAWMILL PLYWOOD,1
PT TUNGGAL YUNUS ESTATE,1
PT TUNGGALADHI BASKARA,0
PT TURBO ELEKTRO DOMESTICI,1
PT TUTULAN SUKMA,1
PT TWIN INVESTMENT,2
PT TWINK INDONESIA,2
PT UBC MEDICAL INDONESIA,1
PT UBUD ALAM LESTARI,1
PT UBUD BALI ASRI,0
PT UD ASTRA MOTOR INDONESIA,1
PT UDINDA WAHANATAMA,2
PT UDYANA RAYJA SENTOSA,0
PT ULIMA NITRA TBK,0
PT ULTRAJAYA MILK INDUSTRY & TRADING COMPANY TBK,2
PT UNEDO JAYA PERSADA,0
PT UNGARAN SARI GARMENTS,2
PT UNGASAN SEMESTA RESORT,1
PT UNGGAS LESTARI UNGGUL,0
PT UNGGUL KENCANA PERSADA,1
PT UNGGUL PRAKARSA PRISMA,2
PT UNGGUL PRATAMA MEDIKA,2
PT UNI-CHARM INDONESIA TBK,1
PT UNICER INDONESIA,0
PT UNICHARM NONWOVEN INDONESIA,1
PT UNICHARM TRADING INDONESIA,1
PT UNICO TRACTOR INDONESIA,1
PT UNICOR PRIMA MOTOR,1
PT UNILEVER OLEOCHEMICAL INDONESIA,2
PT UNION SAMPOERNA,1
PT UNIONINDO STEEL INDUSTRY,2
PT UNIPACK INDOSYSTEMS,1
PT UNIPACK PLASINDO,1
PT UNIRAMA DUTA NIAGA,0
PT UNITA BRANINDO,1
PT UNITAMA SINERGI SUKSES,2
PT UNITECH MITRANUSA,2
PT UNITED CAN,2
PT UNITED INDO SURABAYA,1
PT UNITED POWER,1
PT UNITED SHIPPING INDONESIA,1
PT UNITED TOWERINDO,1
PT UNITED TRACTORS PANDU ENGINEERING,2
PT UNITED TRACTORS SEMEN GRESIK,1
PT UNITRA PERSADA ENERGIA,1
PT UNITRAS PERTAMA,1
PT UNIVERSAL CIPTA PANGAN,1
PT UNIVERSAL FURNITECH INDUSTRI,0
PT UNIVERSAL HEALTH NETWORK,2
PT UNIVERSAL JOYO LESTARI,0
PT UNIVERSAL METAL TRADING,1
PT UNIVERSAL TEKNO REKSAJAYA,1
PT UNSOCO,1
PT UNTUNG BERSAMA SEJAHTERA,1
PT UNZA VITALIS,1
PT UOMO DONNA INDONESIA,2
PT UPAYA CIPTA SEJAHTERA,2
PT UPS CARDIG INTERNATIONAL,0
PT URBAN JAKARTA KOMERSIAL,1
PT URBAN JAKARTA PROPERTINDO TBK,1
PT USAHA AGRO INDONESIA,0
PT USAHA ERA PRATAMA NUSANTARA,1
PT USAHA GUNA KELOLA,1
PT USAHA INDAH ABADI,0
PT USAHA KITA SUKSES MANDIRI,1
PT USAHA MAJU MAKMUR,0
PT USAHA MANDIRI SUKSES ABADI,1
PT USP INDONESIA,0
PT UTAMA PRATAMA MEDIKA,2
PT UTAMA SARANA MEDIKA,1
PT UTAMA TEGUH ABADI,1
PT UTAMA WIRA KARYA JAYA PERKASA,1
PT UWAY ENERGI PERDANA,1
PT V2 INDONESIA,2
PT VAKSINDO SATWA NUSANTARA,0
PT VALENTINO KULINER INDONESIA,1
PT VALIENT SYNERGY INDONESIA,2
PT VALTOS GLOBALINDO,0
PT VARIA INTERHEALTH INDONESIA,2
PT VARIA MITRA ANDALAN,1
PT VARIA USAHA BETON,1
PT VARNION TECHNOLOGY SEMESTA,2
PT VASA IMPERIAL PRIMA,1
PT VASA PANDAWA INDONESIA,1
PT VEKOMA RIDES MANUFACTURING BV,1
PT VEKTOR MARITIM,0
PT VELASTO INDONESIA,1
PT VENTENY FORTUNA INTERNATIONAL TBK,0
PT VENTURA INVESTASI PRIMA,1
PT VENTURA INVESTASI UTAMA,1
PT VENTURA KAPITAL ASIA,1
PT VENTURINDO ENGINEERING,1
PT VENUS PRIMA,0
PT VENUS PUTRA,0
PT VERDAN SAWIT LESTARI,1
PT VERSUNI HOMELIFE INDONESIA,1
PT VICTORIA ALIFE INDONESIA,0
PT VICTORIA CARE INDONESIA TBK,2
PT VICTORIA INSURANCE TBK,0
PT VICTORIA INVESTAMA TBK,0
PT VICTORIA MANAJEMEN INVESTASI,0
