Nama,Closeness
VALE CANADA LIMITED,0.16
PT DELI NUSANTARA PELABUHAN,0.16
PT BARITO TEKNIK PRASARANA,0.16
PT MEGAH MULIA PERSADA JAYA,0.16
PT BANGUN KARYA PRATAMA,0.16
PT CAHAYA SOLUSINDO PERKASA,0.16
PT YALI CONSTRUCTION INDONESIA,0.16
GUANGZHOU CHINA RESOURCES THERMALPOWER CO LTD,0.16
PT HUAKE NICKEL INDONESIA,0.16
PT INTI BANGUNAN SARANA,0.16
PT MAHAKARYA SENTRA ENERGI,0.16
PT MITRA RIAU PRATAMA,0.16
RUNDIAN FUEL CO LTD,0.16
PT BHAKTI HARAPAN SEJAHTERA,0.16
PT DELI PUTRA BANGSA,0.16
PT IBM INDONESIA,0.16
GENESIS CORPORATION,0.16
EMERSON ASIA PACIFIC PRIVATE LIMITED,0.16
PT BAASITHU BOGA SERVICES,0.16
PT BANGGAI SENTRAL SULAWESI,0.16
PT HIDROFLEX INDONESIA,0.16
PT IHI POWER SERVICE INDONESIA,0.16
PT UNEDO JAYA PERSADA,0.16
PT WARTSILA INDONESIA,0.16
PT WISATA KAWAN ABADI,0.16
PT ESSA CHEMICAL INDONESIA,0.16
PT ESSA SAF MAKMUR,0.16
PT ESSA SUSTAINABLE INDONESIA,0.16
PT OGSPIRAS BASYA PRATAMA,0.16
PT PANCA AMARA UTAMA,0.16
PT AKRAYA INTERNATIONAL,0.16
CV JUARA LINTAS ABADI,0.16
PT DTUR PESONA INDONESIA,0.16
PT ESTETIKA JAYA PERKASA,0.16
PT JAYA WIRA MANGGALA,0.16
PT JAYAANTRA ARTHA MANDIRI,0.16
PT KREASI INTI SEJATI,0.16
PT NAVATAMA KREASI CEMERLANG,0.16
PT PANGKAL MULTIKARYA,0.16
PT REVALIUM WELLNESS,0.16
PT SPECTRUM UNITEC,0.16
PT TRIKARYA ARTHA ABADI,0.16
PT TUNAS JAYA SANUR,0.16
PT WOODONE INTEGRA INDONESIA,0.16
PT PURI TRINITI BATAM,0.16
PT SIRIUS TERANG CEMERLANG,0.16
PT TANAMORI MAKMUR INDONESIA,0.16
PT TRINITI GARAM PROPERTI,0.16
PT TRINITI MENARA GADING,0.16
PT TRINITI PILAR GEMILANG,0.16
PT KUNCI DAUD INDONESIA,0.16
PT INTAN INVESTAMA INTERNASIONAL,0.16
PT PANCA MUARA JAYA,0.16
PT WILSON TUNGGAL PERKASA,0.16
PT ASURANSI MAXIMUS GRAHA PERSADA TBK,0.16
PT JAYA CITRA HOTEL,0.16
PT JAYA GARDENPOLIS,0.16
PT JAYA LETRIS PROPERTI,0.16
PT JAYA MITRA SARANA,0.16
PT JAYA PROPERTI FATMAWATI,0.16
PT JAYA PROPERTI HOTEL,0.16
PT JAYA PROPERTI SIMATUPANG,0.16
PT JAYA SARANA PRATAMA,0.16
PT JEJARING OPTIK BINTARO JAYA,0.16
PT PRIMAINTI PERMATA,0.16
PT POOL ADVISTA INDONESIA TBK,0.16
PT AUTUM PRIMA INDONESIA,0.16
PT RUMAH MEBEL NUSANTARA,0.16
AGODA COMPANY PTE LTD,0.16
DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH,0.16
MERCURE JAKARTA BATAVIA,0.16
PT AEON MALL INDONESIA,0.16
PT BALI DAKSINA WISATA,0.16
PT BHINEKA CIPTABAHANA PURA,0.16
PT DANINDO TAPE PACKAGING INDUSTRY,0.16
PT GRAMAR JAYA,0.16
PT MULTI KENCANA NIAGATAMA,0.16
PT SEKAWAN INDONESIA WISATA,0.16
PT SISTEMATIS BANGUN INDONESIA,0.16
PT UNITAMA SINERGI SUKSES,0.16
PT YIHUA INDOCHINA TRADING,0.16
PT BUDI MULYA JAYA,0.16
PT CHANDRA MITRA STRUKTURINDO,0.16
PT CHANDRA PERSADA,0.16
PT GREENSTAR ARTEK INDONESIA,0.16
PT KARYA CIPTA BANGUN MANDIRI,0.16
PT KOKOH BANGKIT PERKASA,0.16
PT LANCAR LAJU MEMBANGUN,0.16
PT MITRA GARDA PERKASA,0.16
PT MITRA TATA ABADI BERSAMA,0.16
PT MODERN GRIYA REKSA,0.16
PT PAGAR BATU LESTARI,0.16
PT RAJAWALI ARIES KREASINDO,0.16
PT TANGGUH KARYA UNGGUL,0.16
PT TIGA JAYA ANDALAN,0.16
PT VICTORY UTAMA KARYA,0.16
WOODSIDE GLOBAL VENTURES INC,0.16
PT HONORIS CORPORINDO PRATAMA,0.16
AA LAND PTE LTD,0.16
JGC VENTURES PTE LTD,0.16
MARQUEE LAND PTE LTD,0.16
MODERNLAND OVERSEAS PTE LTD,0.16
PT MITRA MUTIARA MAKMUR,0.16
PT MITRA SINDO MAKMUR,0.16
PT MITRA SINDO SUKSES,0.16
PT MODERN GRAHA LESTARI,0.16
PT MODERN INDUSTRIAL ESTAT,0.16
PT MODERN MITRA PRATAMA,0.16
PT MODERN MITRAKARYA SERASI,0.16
PT MODERN PANEL INDONESIA,0.16
PT OBM DRILCHEM TBK,0.16
PT PUTRA WELINDO INDONESIA,0.16
PT SOHO GLOBAL HEALTH TBK,0.16
SUMI INDO KABEL TBK,0.16
PT DCI INDONESIA TBK,0.16
KOKOH INTI AREBAMA TBK,0.16
PT BUANATATA ADISENTOSA,0.16
PT CIPUTRA NUSANTARA,0.16
PT SINO ZONE INDUSTRY INDONESIA,0.16
PT GRAHATAMA KREASIBARU,0.16
YULIE SEKURITAS INDONESIA TBK,0.16
BAYU BUANA TBK,0.16
PT SEBUKU,0.16
PIONEERINDO GOURMET INTERNATIONAL TBK,0.16
PT ANUGRAH CAKRAWALA DUNIA,0.16
PT ARTA NAJWA,0.16
PT JAKSON NIAGATAMA,0.16
PT MINIMAX MEKANIKA OTOMASI,0.16
PT SAPTA UNGGUL,0.16
PT TINDODI KARYA LESTARI,0.16
PT TRIYASA GEOKOMUNINDO,0.16
PT GEE SAN INDONESIA,0.16
CV ANIRAH KARYA MANDIRI,0.16
CV ARSYATMA PERKASA ENGINEER,0.16
CV MULIA RAYA,0.16
CV ORION PUTRA MANDIRI,0.16
PT BUMI MULIA PERKASA,0.16
PT KARYA BAHANA BERLIAN,0.16
PT KARYA BAHANA UNIGAM,0.16
PT MITRA USAHA MANDIRI,0.16
PT NURMAN ABADI,0.16
PT TEKNIK KONSTRUKSINDO PERKASA,0.16
PT BARAMEGA CIPTA MULIA PERSADA,0.16
PT ARAYA AGRO LESTARI,0.16
PT BERLIAN KHATULISTIWA L,0.16
PT LANGGAI AGRINDO AGUNG,0.16
PT KODECO AGROJAYA MANDIRI,0.16
PT SAWITA ANTARIS MAKMUR,0.16
KOPERASI LANGGAI BERSAMA,0.16
KOPERASI LANGGAI JAYA MAKMUR,0.16
KOPERASI PLASMA MAHAMAYA,0.16
KOPERASI PLASMA SUKSES PERTIWI,0.16
PALMITECO ENGINEERING (M) SDN BHD,0.16
PLASMA SUKSES PERTIWI,0.16
PT AGRITAMA MULTI SARANA,0.16
PT CITRA AGRO RAYA,0.16
PT INTIPUTERA BUMITIRTA,0.16
KERATON INVESTMENT LTD,0.16
LAYMAND HOLDINGS PTE LTD,0.16
LAYMAN HOLDINGS PTE,0.16
CV RAYA DIPTA SWASTIKA,0.16
PT BEI BEE WOO,0.16
PT GAYA POETRA BANGKIT,0.16
PT JAYA PUTRA PANIPAHAN,0.16
PT NATASHA SUSU,0.16
PT NICESO SUKSES INDONESIA,0.16
PT PELANDUK JAYA BERSAMA,0.16
PT RUSCO ONLINE DISTRIBUSI,0.16
PT SCORPICANUS GEPI JOVINDO,0.16
TOKO MITRA HARMONI,0.16
TOKO SUSU CS,0.16
TOKO SUSU PASIR JAYA,0.16
CV KARYA USAHA ANEKA TEKNIK,0.16
HARVEST ARCHIVE LTD,0.16
HONG KONG SHIPYARD LTD,0.16
PT ASIA SAKTI WAHID,0.16
PT ASSINDO PERNIAGAAN INTERNASIONAL,0.16
PT BINTANG INTER GLOBAL,0.16
PT FOKUS RITEL INDOPRIMA,0.16
PT FOKUS RITEL NUSAPRIMA,0.16
PT LUCKY MOM INDONESIA,0.16
PT MEGA LIGHTER INTERNUSA,0.16
PT MIWON INDONESIA,0.16
PT MULTINA INSPINDO,0.16
PT ORION MULTI BUANA,0.16
PT RIODI JAYA,0.16
PT SINBAD KARYA PERDAGANGAN,0.16
CV BABY WISE INDONESIA,0.16
PT BLESSINDO MAKMUR SENTOSA,0.16
PT PENTABIZ INTERNATIONAL,0.16
SEJADAH GROCERY,0.16
TOKO BEI BEE WOO,0.16
TOKO HBS,0.16
TOKO NATASHA SUSU,0.16
PT ASTA KERAMASAN ENERGI,0.16
PT RUSINDO EKA RAYA,0.16
SUMATERA ENERGY CAPITAL PTE LTD,0.16
GOZCO PLANTATIONS TBK,0.16
MASKAPAI REASURANSI INDONESIA TBK,0.16
ASURANSI RAMAYANA TBK,0.16
BUANA FINANCE TBK,0.16
PT KARUNIA WAHANANUSA,0.16
PT SARI COFFEE INDONESIA,0.16
PT ASIA RUBBERINDO,0.16
PT BITUNG GUNASEJAHTERA,0.16
PT TRIKARYA SEMESTA,0.16
CV RALISA CPO,0.16
CV SATRIA BAGUS,0.16
CV WANARAYA TERPADU,0.16
KOPERASI BORNEO AGROSINDO SANTOSA,0.16
PT KAYU LAPIS ASLI MURNI,0.16
PT SEMESTA MANDIRI INDONESIA,0.16
PT SARANA AGRO INVESTAMA,0.16
PT AGRI BUMI SENTOSA,0.16
PT ANUGERAH WATTINDO,0.16
PT BANJOEMAS LANDEN,0.16
PT BUMI PRADA,0.16
PT CIPANYUSUHAN,0.16
PT CORAH MAS KEPUTREN ESTATES,0.16
PT INDO JAVA RUBBER PLANTING CO,0.16
PT KALIDUREN ESTATES,0.16
PT KINTAP JAYA WATTINDO,0.16
PT MULYANINGSIH,0.16
PT PERKEBUNAN BITING,0.16
PT PERKEBUNAN KROEWOEK,0.16
CV LEGIT PUTRA,0.16
PT BOGA CATUR RATA,0.16
PT JADDI PASTRISINDO GEMILANG,0.16
PT TRANS RETAIL,0.16
PT VENUS PRIMA,0.16
PT VENUS PUTRA,0.16
UD ELIZE CORNER,0.16
UD PUTU EKA CHANDRA,0.16
PD MATAHARI,0.16
PT GEOSADI,0.16
PT LENTERA DUNIA,0.16
PT MARKAINDO,0.16
UD BAROKAH AGUNG,0.16
UD WALUYO,0.16
PT KEMANG FOOD INDUSTRIES,0.16
PT SAP BEVERAGES INDONESIA,0.16
PT LITUP NETWORK INDONESIA,0.16
PT CCSI KONEKTIVITAS DIGITAL,0.16
PT CCSI NIAGATAMA DIGITAL,0.16
PT LUCKY JOINT INDONESIA,0.16
PT SAPTADAYA BUMITAMA PERSADA,0.16
CENTRAL BUSINESS ALLIANCE,0.16
PT LINGKAR MATRA,0.16
PT BUMI MINERAL SENTOSA,0.16
SANG PELOPOR,0.16
PT SANG PELOPOR,0.16
LONGFIELD ENTERPRISES LIMITED,0.16
PT BUANASARANA SEJATIINDAH,0.16
PT CIPUTRA ADIBUANA,0.16
PT CIPUTRA ADIGRAHA,0.16
PT CIPUTRA CITAKARYA NUSANTARA,0.16
PT CIPUTRA GRAHA MITRA,0.16
PT CIPUTRA MULTI DATA,0.16
PT CIPUTRA NIRVANADWIPA,0.16
PT CIPUTRA RAYA SEJAHTERA,0.16
PT CIPUTRA RESIDENCE,0.16
PT CIPUTRA SEMARANG,0.16
PT CIPUTRA SENTRA,0.16
PT CITRA KARYA KREASI MANDIRI,0.16
PT CITRADIMENSI SERASI,0.16
PT CITRALAND GRAHA REALTY,0.16
PT DIMENSI SERASI,0.16
PT KHARISMASAKA PRATAMA,0.16
PT PENTA OKTONEATAMA,0.16
PT SARANANEKA INDAHPANCAR,0.16
PT SUBURSEJAHTERA AGUNGABADI,0.16
PT ARKORA HYDRO TBK,0.16
PT SURYA PERTIWI TBK,0.16
FJ CAPITAL PTE LTD,0.16
GREEN RESOURCES INVESTMENTS PTE LTD,0.16
PT SEKAR GOLDEN HARVESTA INDONESIA,0.16
PT BUMIFOOD AGRO INDUSTRI,0.16
PT PANGAN LESTARI,0.16
PT SURYAPRABHA JATISATYA,0.16
PT SURYA KARMAN KENCANA,0.16
PT ADORA MAKMUR SENTOSA,0.16
PT ADYABUANA PERSADA,0.16
PT DEKORAMIK PERDANA,0.16
PT FAJAR LESTARI SEJATI,0.16
PT PALMA CONTE MAS,0.16
PT SARANAGRIYA LESTARI KERAMIK,0.16
PT SATYA LANGGENG SENTOSA,0.16
PT MARGO PRATAMA PERKASA,0.16
GLOBAL HOUSE INTERNATIONAL COMPANY LIMITED,0.16
PT TANCORP SURYA SUKSES,0.16
UBS AG SINGAPORE,0.16
PT REKSA PUSPITA KARYA,0.16
PT JAYA BETON INDONESIA,0.16
PT JAYA DAIDO CONCRETE,0.16
PT JAYA KONSTRUKSI PRATAMA TOL,0.16
PT JAYA TRADE INDONESIA,0.16
PT BANGUN MULTIKREASI INDONESIA,0.16
PT KRESNA PRIMA INVEST,0.16
PT GRAHA KREASI SEJAHTERA,0.16
PT KENCANA USAHA KREATIF,0.16
PT KRESNA ASSET MANAGEMENT,0.16
PT KRESNA SEKURITAS,0.16
PT KRESNA USAHA KREATIF,0.16
PT SEJAHTERA CIPTA PRIMAGUNA,0.16
PT INDONESIA KENDARAAN TERMINAL TBK,0.16
PT HUMPUSS MARITIM INTERNASIONAL,0.16
TNB FUEL SERVICES SDN BHD,0.16
PT PRIMAFOOD INTERNATIONAL,0.16
PT BINA KARYA PRIMA,0.16
PT SINERGI CEPAT INDONESIA,0.16
INTANWIJAYA INTERNASIONAL TBK,0.16
PT KARYAINDAH ALAM SEJAHTERA,0.16
PT DARMA PERTIWI RAYA,0.16
PT PILAR SUKSES UTAMA,0.16
GLOBAL OCEAN LINES LINES LTD,0.16
GLORY SHIPPING MARITIME PTE LTD,0.16
PACIFIC OCEAN MARITIME LTD,0.16
PT ARMADA BUMI PRATIWI LINES,0.16
PT ARMADA MARITIME OFFSHORE,0.16
PT INTI ENERGI LINE,0.16
PT LAUTAN ARMADA NUSANTARA,0.16
PT LINTAS SAMUDRA MARITIM,0.16
PT MERAH BIRU REGAS,0.16
PT MULTI OCEAN SHIPYARD,0.16
PT PUTRA UTAMA LINE,0.16
PT SELARAS PRATAMA UTAMA,0.16
PT SUKSES MARITIME LINE,0.16
PT SUKSES OSEAN KHATULISTIWA LINE,0.16
PT SYMBIO LINTAS ENERGI,0.16
SUCCESS INTERNATIONAL MARINE PTE LTD,0.16
CAMAR RESOURCES CANADA INC,0.16
PERTAMINA INTERNATIONAL SHIPPING PTE LTD,0.16
PT ADIRAJA ARMADA MARITIM,0.16
PT ADIRAJA ARMADA MARITIME,0.16
PT LAUTAN PASIFIK SEJAHTERA,0.16
PT SEJAHTERA BAHARI ABADI,0.16
LCH LOCKTON PTE LTD,0.16
MAN ENERGY SOLUTIONS,0.16
MARITEC PTE LTD SINGAPURA,0.16
NIPPON PAINT MARINE (SINGAPORE) PTE LTD,0.16
NORWEGIAN OIL TRADING (SINGAPURA) PTE LTD,0.16
OCEANSTAR MARINE OFFSHORE PTE LTD SINGAPURA,0.16
PT ARTHAMAS SEJAHTERA MULIA,0.16
PT ASL SHIPYARD INDONESIA,0.16
PT BERKAH SAMUDRA KHATULISTIWA,0.16
PT EQUATOR MARITIME,0.16
PT KARYA LAUTAN ABADI,0.16
PT KMG LUBRICANTS INTERNATIONAL,0.16
PT MULTI TEKNIK MARITIM,0.16
PT REZEKI PUTRA ENERGI,0.16
PT VEKTOR MARITIM,0.16
SEA OIL PETROLEUM PTE LTD,0.16
SING FUELS PTE LTD,0.16
PT GLOBAL KARYA INDONESIA,0.16
PT SYNTHETIC RUBBER INDONESIA,0.16
PT BINTANG SUKSES ENERGI,0.16
PT HYUNDAI INFRACORE ASIA,0.16
HYUNDAI DOOSAN INFRACORE CO LTD,0.16
CV KEYSAR PUTRA MANDIRI,0.16
PT ALFA GRANITAMA,0.16
PT ANUGERAH ENERGI KALIMANTAN,0.16
PT BARA PRIMA PRATAMA,0.16
PT BATURONA ADIMULYA,0.16
PT BINTANG ALAM REJEKI,0.16
PT DOA IBU LESTARI,0.16
PT HASTA PANCA MANDIRI UTAMA,0.16
PT INFRAFORCE EQUIPMENT,0.16
PT JSI SINERGI MAS,0.16
PT PROLINDO CIPTA NUSANTARA,0.16
PT PUTERA BATU MULIA KALIMANTAN,0.16
PT PUTRA MOROWALI SEJAHTERA,0.16
PT SCHNEIDER ELECTRIC MANUFACTURING BATAM,0.16
PT TITIAN TRANS ENERGY,0.16
PT UTAMA WIRA KARYA JAYA PERKASA,0.16
PT VISTA CONTRACTING SERVICES,0.16
DOOSAN BOBCAT KOREA CO LTD,0.16
DOOSAN INDUSTRIAL VEHICLE CO LTD,0.16
DYNAPAC ROAD EQUIPMENT ASIA PACIFIC PTE LTD,0.16
INNER MONGOLIA NORTH HAULER JOINT STOCK CO LTD,0.16
JUNGHEINRICH LIFT TRUCK LTD,0.16
PT DAIMLER COMMERCIAL VEHICLE INDONESIA,0.16
PT DONALDSON FILTRATION INDONESIA,0.16
PT EIKTO BATTERY INDONESIA,0.16
PT INTERNASIONAL PRIMA NIAGA,0.16
PT LIUGONG MACHINERY INDONESIA,0.16
PT WEICHAI INDONESIA UTAMA,0.16
SHANDONG SHANTUI CONSTRUCTION MACHINERY,0.16
PT KOBEXINDO INVESTAMA,0.16
PT EUROTRUK TRANSINDO,0.16
PT KHATULISTIWA PRIMA SEJAHTERA,0.16
PT KOBEXINDO EQUIPMENT,0.16
PT KOBEXINDO KONSTRUKSI INDONESIA,0.16
PT KOBEXINDO RENTAL NUSANTARA,0.16
PT ADARO BATERAI INDONESIA,0.16
PT ADARO INDO ALUMINIUM,0.16
PT ALAM TRI CAKRA INDONESIA,0.16
PT ALAM TRI DAYA INDONESIA,0.16
PT BASALT SINAR LESTARI,0.16
PT BATUAN ANUGERAH SEMESTA,0.16
PT BUMI ALAM SERAYA,0.16
PT JULOI COAL,0.16
PT KALIMANTAN ALUMINIUM INDUSTRY,0.16
PT KALTENG COAL,0.16
PT LAHAI COAL,0.16
PT MARUWAI COAL,0.16
PT SUMBER BARITO COAL,0.16
PT LIBERA TECHNOLOGIES INDONESIA,0.16
PT ELSISCOM PRIMA KARYA,0.16
PT ELIFE DIGITAL ECOSYSTEM,0.16
PT EMPAT MATA,0.16
PT GAIA KENCANA,0.16
PT GALVA GALINDRA MULTI CIPTA,0.16
PT TOA GALVA INDUSTRIES,0.16
PT TOA GALVA PRIMA KARYA,0.16
ELITEGROUP COMPUTER SYSTEMS CO LTD,0.16
LEXMARK INTERNATIONAL (SINGAPORE) PTE LTD,0.16
MICRO-STAR INTERNATIONAL CO LTD,0.16
MMD SINGAPORE PTE LTD,0.16
PT ACER INDONESIA,0.16
PT BENQ TEKNOLOGI INDONESIA,0.16
PT DAHUA VISION TECHNOLOGY INDONESIA,0.16
PT PEMBINA GALINDRA ELECTRIC,0.16
RICOH ASIA PACIFIC OPERATION LTD,0.16
TRUBUSINESS SOLUTION LIMITED,0.16
VIEWSONIC INTERNATIONAL CORP,0.16
PT GALVA,0.16
PT GAPURA PIRANTI PRIMA,0.16
PT GRAHA INTI JAYA,0.16
GTS ENERGY TRADING PTE LTD,0.16
PT ANOA SULAWESI REGAS,0.16
PT BHASKARA INTI SAMUDERA,0.16
PT HIKMAH SARANA BAHARI,0.16
PT HUMOLCO LNG INDONESIA,0.16
PT PERMATA KHATULISTIWA REGAS,0.16
PT SURYA GASCHEM PERKASA,0.16
PT SURYA LNG PERKASA,0.16
HANOCHEM,0.16
MCGC INTERNATIONAL LTD,0.16
MITSUI OSK LINES LTD,0.16
PT HUMPUSS TRANSPORTASI CURAH,0.16
PT MOL INDONESIA,0.16
PT PLN ENERGI PRIMER INDONESIA,0.16
PT PLN GAS & GEOTHERMAL,0.16
BARITO PACIFIC TBK,0.16
PT SODEXO MOTIVATION SOLUTIONS INDONESIA,0.16
SODEXO,0.16
CV PUTRA PERDANA CHICKEN,0.16
PT BERKAT AMADEUS SUKSES SENTOSA,0.16
PT DUA PUTRA PERKASA PRATAMA,0.16
PT GOSYEN PACIFIC SUKSES MAKMUR,0.16
PT MASUYA GRAHA TRIKENCANA,0.16
PT MESIN KAFE DAN SERVICE,0.16
PT PANDURASA KHARISMA,0.16
PT SEMBILAN SEJAHTERA,0.16
PT SERVIUM GLORY AGRO,0.16
UD GILANG MANDIRI,0.16
PT ALBA CIPTA RASA,0.16
PT CIPTA RASA JUARA,0.16
BAROKAH MELAYU FOODS PTE LTD,0.16
PT ETHICA INDUSTRI FARMASI,0.16
PT SUKU CADANG OTO SEJAHTERA,0.16
MITSUBISHI CORPORATION,0.16
PT PAHALAMAS SEJAHTERA,0.16
PT DIPO ANGKASA MOTOR,0.16
PT DIPO BERLIAN SERVIS OTOMOTIF,0.16
PT DIPO PAHALA OTOMOTIF,0.16
PT GLOBAL PAHALA RENTAL,0.16
PT GLOBAL PAHALA SERVIS,0.16
PT MITDI TEJA OTOMOTIF,0.16
PT MOBILKU DOTCOM SEJAHTERA,0.16
PT MOKAS OTOMOTIF SEJAHTERA,0.16
PT ARTHAASIA FINANCE,0.16
PT CAHAYA INDAH SANGSURYA,0.16
PT GLOBAL MOBILINDO PERKASA,0.16
PT GO RENTAL,0.16
CV KARYA INDAH LAKSANA,0.16
PT ADHIKARISMA PRATAMA,0.16
PT BENGAWAN KARYA SAKTI,0.16
PT INDOSALUYU PRIMAJAYA,0.16
PT LINGGA TRASINDO PRIMA,0.16
PT MEKAR ARMADA JAYA,0.16
PT MERCEDES-BENZ DISTRIBUTION INDONESIA,0.16
PT PEMUDA BAJA RAYA,0.16
PT SUKSES TUNGGAL MANDIRI,0.16
PT SURYAMAS TRANSPORT NUSANTARA,0.16
PT INDO-RAMA SYNTHETICS TBK,0.16
PT SYNERGY OIL NUSANTARA,0.16
BLUE SPHERE SINGAPORE PTE LTD,0.16
PT VARIA INTERHEALTH INDONESIA,0.16
CONCORD PHARMACEUTICALS LTD,0.16
PT BINTANG KENCANA ARTHA,0.16
PT RAPEDIAN NUSANTARA,0.16
ROYAL RUBY CO LTD,0.16
PT GOLDEN ARISTA INTERNATIONAL,0.16
PT ALFA POLIMER INDONESIA,0.16
PT ECO PAPER INDONESIA,0.16
PT SWISSTEX NARATAMA INDONESIA,0.16
CV ALIFA BERKAH ABADI,0.16
PT CIPTA MULTI BUANA PERKASA,0.16
PT DYMATIC CHEMICALS INDONESIA,0.16
PT KARYA INDAH MULTIGUNA,0.16
PT NAGABHUANA ANEKA PIRANTI,0.16
PT SENTRALINDO TEGUH GEMILANG,0.16
PT TRISTAR MAKMUR KARTONINDO,0.16
ARCHROMA SINGAPORE PTE LTD,0.16
ASIA RECYCLING RESOURCES PTE LTD,0.16
AUSWASTE RECYCLING PTY LTD,0.16
CBH RESOURCES PTE LTD,0.16
DDT HOLDING NZ LTD,0.16
GENUINE RECYCLING GROUP PTY LTD,0.16
NEWSPAPER SENG TRADING PTE LTD,0.16
VIPA PACKAGING UK LIMITED,0.16
WPT POLSKA SPOLKA ZOO SPOLKA KOMANDYTOWA,0.16
PT KOMATSU INDONESIA,0.16
PT JAF ASIA INVESTMENT,0.16
PT ARKHA TANTO PRIMA,0.16
TIKTOK PTE LTD SINGAPURA,0.16
PT FORTUNA NETWORK INDONESIA,0.16
PT FORTUNE ADWICIPTA,0.16
PT FORTUNE PRAMANA RANCANG,0.16
PT KARYA CITRA PRIMA,0.16
IMR ASIA HOLDING PTE LTD,0.16
PT TEMPO NATURAL PRODUCTS,0.16
PT TRISAKTI MAKMUR PERSADA,0.16
MUFG BANK LTD,0.16
PT PELABUHAN INDONESIA INVESTAMA,0.16
YLG BULLION SINGAPORE PTE LTD,0.16
PT DHARMA CONTROLCABLE INDONESIA,0.16
PT DHARMA ELECTRINDO MANUFACTURING,0.16
PT DHARMA ENERGY RESOURCES,0.16
PT DHARMA POLIPLAST,0.16
PT DHARMA PRECISION PARTS,0.16
PT DHARMA PRECISION TOOLS,0.16
PT SAIKONO OTOPARTS INDONESIA,0.16
PT TRIMITRA CHITRAHASTA,0.16
PT DHARMA INTI ANUGERAH,0.16
PT SUNGAI BUDI,0.16
PT BUDI DELTA SWAKARYA,0.16
PT ADIKARYA GEMILANG,0.16
PT AGRO BUMI MAS,0.16
PT BANGUN NUSA INDAH LAMPUNG,0.16
PT BANGUN TATALAMPUNG ASRI,0.16
PT BUDI DERMAGA PERKASA,0.16
PT BUDI DWIYASA PERKASA,0.16
PT BUDINUSA CIPTAWAHANA,0.16
PT BUMI PERKASA GEMILANG,0.16
PT BUMI SENTOSA ABADI,0.16
PT DINAMIKA GRAHA SARANA,0.16
PT SAMORA USAHA JAYA,0.16
PT SOLUSI JAYA PERKASA,0.16
TBLA INTERNATIONAL PTE LTD,0.16
BADAN PENGELOLA DANA PERKEBUNAN KELAPA SAWIT,0.16
OCK INTERNATIONAL SDN BHD,0.16
KIMBERLYCLARK CORPORATION,0.16
PC KETAPANG II LTD,0.16
PT CENTREPARK CITRA CORPORA,0.16
PT ERA FARMA INDONESIA,0.16
PT CITRA ANUGRAH SUKSES ABADI,0.16
PT ERA FARMA MEDIKA,0.16
PT MEGA MULIA SERVINDO,0.16
PT GARMIN INDONESIA DISTRIBUTION,0.16
PT PERMADANI KHATULISTIWA NUSANTARA,0.16
A1 DISTRIBUTION SDN BHD MALAYSIA,0.16
BADAN LAYANAN TERPADU RSUD KABUPATEN SORONG,0.16
COMSAT DISTRIBUTIONS SDN BHD MALAYSIA,0.16
DIRECTD RETAIL & WHOLESALE SDN BHD MALAYSIA,0.16
EXTROVEST COMMUNICATION SDN BHD MALAYSIA,0.16
PT BOLTTECH DEVICE PROTECTION INDONESIA,0.16
PT ENB MOBILE CARE,0.16
PT ERA BLU ELEKTRONIK,0.16
PT ERA FIT INDONESIA,0.16
PT ERA PRIMA MEDIKA,0.16
PT ERA SEHAT BERSAMA,0.16
PT JDSPORTS FASHION DISTRIBUSI,0.16
PT JDSPORTS FASHION INDONESIA,0.16
PT MST GOLF INDONESIA,0.16
SHOPEE PTE LTD SINGAPURA,0.16
STARHUB LTD,0.16
YAYASAN BUDDHA TZU CHI MEDIKA INDONESIA,0.16
APPLE MALAYSIA SDN BHD,0.16
IFLIGHT TECHNOLOGY CO LTD,0.16
PARIS BAGUETTE SINGAPORE,0.16
PARIS CROISSANT CO LTD,0.16
PT APPLE INDONESIA,0.16
PT B BRAUN MEDICAL INDONESIA,0.16
PT GOOD MOBILE INDONESIA,0.16
PT VIVO COMMUNICATION INDONESIA,0.16
PT VIVO MOBILE INDONESIA,0.16
PT ERALINK INTERNATIONAL,0.16
ERAJAYA HOLDING PTE LTD,0.16
PT AZEC INDONESIA MANAGEMENT SERVICES,0.16
PT ERA BOGA NUSANTARA,0.16
PT ERA PRIMA INDONESIA,0.16
PT ERA SUKSES ABADI,0.16
PT ERAFONE ARTHA RETAILINDO,0.16
PT INDONESIA ORISINIL TEKNOLOGI,0.16
PT SINAR EKA SELARAS TBK,0.16
PT ARJUNA UTAMA SAWIT,0.16
PT BUKIT PALEM,0.16
PT KEMILAU PERMATA SAWIT,0.16
PT LIMPAH SEJAHTERA,0.16
PT MEGASURYA MAS,0.16
PT PERKEBUNAN NUSANTARA II,0.16
PT TUNAS PRIMA SEJAHTERA,0.16
CV SINAR CAHAYA MULIA,0.16
CV SUGI PERKASA,0.16
KOPERASI JAMINAN MASA DEPAN SEJAHTERA,0.16
KOPERASI KEHAM LESTARI,0.16
KOPERASI KUMAI HULU SEBERANG,0.16
KOPERASI SAWIT AGUNG BAYA,0.16
KOPERASI TRI HAMPANG BERSATU,0.16
PT ABADI AGROSINDO PERSADA,0.16
PT AGRIMAS UTAMA INDONESIA,0.16
