Nama,cluster_fastrp_128
PT ATOM MEDIA INDONESIA,1
PT ATRI DISTRIBUSINDO,1
PT AULIA DANARDANA,2
PT AULIA JAYA UTAMA,1
PT AUSTINDO AUFWIND NEW ENERGY,1
PT AUSTINDO NUSANTARA JAYA AGRI,1
PT AUSTINDO NUSANTARA JAYA AGRI SIAIS,1
PT AUSTINDO NUSANTARA JAYA BOGA,1
PT AUSTINDO NUSANTARA JAYA TBK,1
PT AUTHENTIK MANDIRI BATAM,1
PT AUTO 2000,1
PT AUTO GLASS INDONESIA,1
PT AUTOPARTS INDOMOBIL INDONESIA,1
PT AUTOPEDIA SUKSES LESTARI TBK,1
PT AUTOPLASTIK INDONESIA,1
PT AUTUM PRIMA INDONESIA,2
PT AVESTA CONTINENTAL PACK,1
PT AVIA AVIAN INDUSTRI PIPA,1
PT AVIA AVIAN TBK,1
PT AVIA JAYA INDAH,1
PT AVIA NUSANTARA KHATULISTIWA,1
PT AWAN INTEGRASI SANDIDATA,1
PT AXA MANDIRI FINANCIAL SERVICES,0
PT AXENTEC FIBER INDONESIA,0
PT AXIA KONSULTAMA TRUSTINDO,1
PT AXIATA DIGITAL LAB INDONESIA,0
PT AYANA HOTEL INDONESIA,2
PT AYANA PROPERTI INTERNASIONAL,2
PT AYO TECHNO IDEA,1
PT AYOPOP TEKNOLOGI INDONESIA,1
PT AZEC INDONESIA MANAGEMENT SERVICES,1
PT AZUREUS SIMULATOR ASIA,1
PT B BRAUN MEDICAL INDONESIA,1
PT BAASITHU BOGA SERVICES,0
PT BABABOS BANGKIT BERSAMA,1
PT BABUSSALAM BUANA MITRA,2
PT BACH MULTI GLOBAL,2
PT BACH MULTI INFRASTRUKTUR,2
PT BADJATEX,1
PT BAGONG DEKAKA MAKMUR,2
PT BAGUS INDAH LESTARI,0
PT BAHAGIA MAKMUKSEJATI,1
PT BAHAGIA SUKSES LESTARI,1
PT BAHANA INDONOR,1
PT BAHANA SUKMASEJAHTERA,2
PT BAHANA UTAMA LINE,1
PT BAHARI EKA NUSANTARA,1
PT BAHARI ISTANA ALKAUSAR,1
PT BAHARI KARYA MAKMUR,1
PT BAHARI LAJU ANUGERAH,1
PT BAHARI MARITIM ENERGI,1
PT BAHAUDIN MANDIRI NASUTION,1
PT BAHTERA ABADI GAS,2
PT BAHTERA ABADI GASINDO,1
PT BAHTERA ADI JAYA,1
PT BAHTERA ANDALAN GAS,2
PT BAHTERA BINTANG NUSANTARA,2
PT BAHTERA DWI PUTERA MANDIRI,1
PT BAHTERA ENERGI INDONESIA,1
PT BAHTERA ENERGI SAMUDRA TUAH,1
PT BAHTERA KONSTRUKSI INDONESIA,1
PT BAHTERA LISTRINDO JAYA,1
PT BAHTERA MULIA KENCANA,0
PT BAHTERA MUSTIKA MULIA,0
PT BAHTERA NIAGA INTERNATIONAL,1
PT BAHTERA NUSA GLOBAL,0
PT BAHTERA PERMATA SARANA LANCAR,0
PT BAHTERA RAGAM WISATA,0
PT BAHTERA RATU,1
PT BAHTERA TIARA GEMILANG,0
PT BAJA TITIAN UTAMA,1
PT BAKRIE CAPITAL INDONESIA,1
PT BAKRIE GLOBAL VENTURA,1
PT BAKRIE NIRWANA REALTY,2
PT BAKRIE PANGRIPTA LOKA,2
PT BAKRIE PASAMAN PLANTATIONS,2
PT BAKRIE PESONA RASUNA,2
PT BAKRIE REKIN BIO ENERGY,1
PT BAKRIE RENEWABLE CHEMICALS,1
PT BAKRIE SWASAKTI UTAMA,2
PT BAKTI ARTHA REKSA SEJAHTERA,1
PT BAKTI ENERGI SEJAHTERA,1
PT BAKTI GEMILANG ANAK SEJAHTERA,0
PT BALAI LELANG CAREADY,0
PT BALI BINTANG SEJAHTERA TBK,0
PT BALI BOGA SEJAHTERA,0
PT BALI DAKSINA WISATA,2
PT BALI DESA PURI,1
PT BALI HOPE,0
PT BALI INFRA GAS,1
PT BALI KULINA UTAMA,2
PT BALI MEDIA TELEKOMUNIKASI,2
PT BALI NUSADEWATA VILLAGE,2
PT BALI ORION CITRA,1
PT BALI PERKASASUKSES,1
PT BALI TOWERINDO SENTRA TBK,2
PT BALIBIASA INDAHKOLEKSI,1
PT BALIKPAPAN DAMAI HUSADA,1
PT BALIKPAPAN READY MIX,1
PT BALIKPAPAN READY MIX PILE,1
PT BANDARA INTERNASIONAL BATAM,1
PT BANDO INDONESIA,1
PT BANGGA TEKNOLOGI INDONESIA,1
PT BANGGAI SENTRAL SULAWESI,0
PT BANGKIT SETIA SEJAHTERA,1
PT BANGKIT SETIA SENTOSA PRIMATAMA,1
PT BANGKIT SUKSES MANDIRI,1
PT BANGUN ADYABAHAN PERKASA,2
PT BANGUN ANUGERAH JAYA,1
PT BANGUN ARTA HUTAMA,1
PT BANGUN BANUA KALIMANTAN SELATAN,2
PT BANGUN BERSAMA SOLUSINDO,1
PT BANGUN DAYA UTAMA,1
PT BANGUN ESTETIKA LESTARI,1
PT BANGUN HIDRO ENERGI,2
PT BANGUN INTI ARTHA,1
PT BANGUN INVESTA GRAHA,1
PT BANGUN JAYA ALAM PERMAI,1
PT BANGUN KARYA PRATAMA,0
PT BANGUN KOSAMBI SUKSES,2
PT BANGUN KREATIF ABADI,2
PT BANGUN LAKSANA ABADI,1
PT BANGUN MAKMUR PERDANA,1
PT BANGUN MEGAH PRATAMA,1
PT BANGUN MULTIKREASI INDONESIA,1
PT BANGUN NUSA INDAH LAMPUNG,1
PT BANGUN OLAHSARANA SUKSES,2
PT BANGUN PRIMA SEMESTA,1
PT BANGUN SUBANG SEJAHTERA,1
PT BANGUN TATALAMPUNG ASRI,1
PT BANGUN TIRTA LESTARI,2
PT BANGUNAN JAYA PRIMA,1
PT BANGUNSUKSES NIAGATAMA NUSANTARA,1
PT BANJAR DINAMIKA MULIA,1
PT BANJAR JAYA MEDIKA,1
PT BANJARPASIR NUSA PRATAMA,2
PT BANJARSARI PRIBUMI,1
PT BANJOEMAS LANDEN,1
PT BANK ALADIN SYARIAH TBK,1
PT BANK AMAR INDONESIA TBK,2
PT BANK BCA SYARIAH,2
PT BANK BTPN SYARIAH TBK,1
PT BANK CAPITAL INDONESIA TBK,1
PT BANK CENTRAL ASIA TBK,0
PT BANK CHINA CONSTRUCTION BANK INDONESIA TBK,0
PT BANK CIMB NIAGA TBK,0
PT BANK DANAMON INDONESIA TBK,0
PT BANK DIGITAL BCA,0
PT BANK GANESHA TBK,1
PT BANK HIBANK INDONESIA,1
PT BANK IBK INDONESIA TBK,0
PT BANK INA PERDANA TBK,0
PT BANK JABAR BANTEN SYARIAH,1
PT BANK JTRUST INDONESIA TBK,1
PT BANK KB BUKOPIN SYARIAH,1
PT BANK KB INDONESIA TBK,1
PT BANK MANDIRI (PERSERO) TBK,0
PT BANK MANDIRI TASPEN,0
PT BANK MASPION INDONESIA TBK,1
PT BANK MAYAPADA INTERNASIONAL TBK,0
PT BANK MAYBANK INDONESIA TBK,0
PT BANK MESTIKA DHARMA TBK,1
PT BANK MNC INTERNASIONAL TBK,1
PT BANK MULTIARTA SENTOSA TBK,1
PT BANK NANO SYARIAH,0
PT BANK NATIONALNOBU TBK,0
PT BANK NEGARA INDONESIA (PERSERO) TBK,1
PT BANK NEO COMMERCE TBK,1
PT BANK OCBC NISP TBK,0
PT BANK OKE INDONESIA TBK,1
PT BANK PANIN DUBAI SYARIAH TBK,0
PT BANK PEMBANGUNAN DAERAH BANTEN TBK,1
PT BANK PEMBANGUNAN DAERAH BENGKULU,1
PT BANK PEMBANGUNAN DAERAH JAMBI,1
PT BANK QNB INDONESIA TBK,1
PT BANK RAKYAT INDONESIA (PERSERO) TBK,1
PT BANK RAYA INDONESIA TBK,1
PT BANK SMBC INDONESIA TBK,1
PT BANK SYARIAH INDONESIA TBK,0
PT BANK TABUNGAN NEGARA (PERSERO) TBK,1
PT BANK UOB INDONESIA,0
PT BANK VICTORIA SYARIAH,2
PT BANK WOORI SAUDARA INDONESIA 1906 TBK,1
PT BANTEN ENERGY INTERNATIONAL,2
PT BANTEN WEST JAVA TOURISM DEVELOPMENT,1
PT BANTRUNK MURNI INDONESIA,1
PT BANYAN KOALINDO LESTARI,0
PT BANYU LAJU SHIPPING,0
PT BANYUBIRU SAKTI,2
PT BARA ALAM UTAMA,0
PT BARA ANUGRAH SEJAHTERA,1
PT BARA ENERGI LESTARI,2
PT BARA HARMONIS BATANG ASAM,1
PT BARA INDAH SINERGI,1
PT BARA INDO LAJU PRIMA,1
PT BARA MANUNGGAL SAKTI,0
PT BARA PRIMA KARYA BARU,1
PT BARA PRIMA PRATAMA,1
PT BARA SEJAHTERA ABADI,1
PT BARA SEJATI,1
PT BARA TABANG,1
PT BARADINAMIKA MUDASUKSES,1
PT BARAKUDA FILM GALERI INDONESIA,2
PT BARAMEGA CIPTA MULIA PERSADA,1
PT BARAMULTI SUGIH SENTOSA,1
PT BARASENTOSA LESTARI,1
PT BARATAMA PUTRA PERKASA,1
PT BARCLAY PRODUCTS,1
PT BARCO,1
PT BARIA BULK TERMINAL,1
PT BARISAN NUSANTARA SENTOSA,2
PT BARITO INVESTA PRIMA,1
PT BARITO JAYA SARANA,1
PT BARITO MITRA INVESTAMA,1
PT BARITO PUTERA DOCKING,1
PT BARITO RENEWABLES ENERGY TBK,1
PT BARITO TEKNIK PRASARANA,1
PT BARITO WAHANA LESTARI,1
PT BARITO WANABINAR INDONESIA,1
PT BAROID INDONESIA,1
PT BARUNA DIRGA DHARMA,2
PT BARUNA PASIFIK RAYA,1
PT BARUNA POWER LINE,1
PT BARUNA RAYA LOGISTICS,1
PT BARUNA TELE NUSA,2
PT BASALT SINAR LESTARI,1
PT BASF CARE,1
PT BASF INDONESIA,1
PT BASIS UTAMA PRIMA,1
PT BASKARA ASRI GHAS,2
PT BASUKI RAHMANTA PUTRA,1
PT BATAM BINTANG BAHANA,1
PT BATAM ENERGI SURYA SENTOSA,2
PT BATAM KARYA MANDIRI,1
PT BATAM SARANA SURYA,1
PT BATAM SURYA ENERGI,1
PT BATAM TIRTA SURYA,2
PT BATAMINDO INVESTMENT CAKRAWALA,1
PT BATARA INDAH,0
PT BATARA INDAH MULIA,0
PT BATAVIA PROSPERINDO INTERNASIONAL TBK,2
PT BATAVIA PROSPERINDO LOGISTIK,2
PT BATAVIA PROSPERINDO TRANS TBK,2
PT BATAVIA PROSPERITY ECOTRANS,2
PT BATIQA HOTEL MANAJEMEN,1
PT BATOLA PRIMATAMA,1
PT BATU BINTANG TIMUR,1
PT BATU BORNEO PERDANA,2
PT BATU INVESTASI INDONESIA,0
PT BATU JAYA GEMILANG,0
PT BATUAN ANUGERAH SEMESTA,1
PT BATUBARA BUKIT KENDI,1
PT BATUBARA DUARIBU ABADI,1
PT BATUBARA GLOBAL ENERGY,1
PT BATULICIN BUMI BERSUJUD,2
PT BATULICIN ENAM SEMBILAN SECURITY,1
PT BATULICIN ENAM SEMBILAN TRANSPORTASI,1
PT BATULICIN NUSANTARA MARITIM TBK,1
PT BATURAJA DAYA INSANI,1
PT BATURAJA MULTI USAHA,1
PT BATURONA ADIMULYA,1
PT BATUTA CHEMICAL INDUSTRIAL PARK,1
PT BATUTUA ABADI JAYA,1
PT BATUTUA ALAM PERSADA,1
PT BATUTUA KHARISMA PERMAI,1
PT BATUTUA TEMBAGA RAYA,1
PT BAUER PRATAMA INDONESIA,1
PT BAWEN INVESTAMA PERDANA,1
PT BAYAN ENERGY,1
PT BAYER INDONESIA,0
PT BAYU ALAM SEJAHTERA,2
PT BAYU BUANA TRANSPORT,2
PT BAYU LESTARI TANAYA,0
PT BAYU SINERGI SAKTI,0
PT BCA FINANCE,2
PT BCA MULTI FINANCE,2
PT BCA SEKURITAS,0
PT BE WIN,1
PT BEAM MOBILITY INDONESIA,1
PT BECTON DICKINSON INDONESIA,1
PT BEI BEE WOO,2
PT BEIERSDORF INDONESIA,1
PT BEKASI KARYA BANGSA,1
PT BEKASI MATRA INDUSTRIAL ESTATE,1
PT BEKASI MEDIKA INSAN,1
PT BEKASI POWER,1
PT BEKASI SURYA PRATAMA,1
PT BEKO APPLIANCES INDONESIA,0
PT BELAJAR TUMBUH BERBAGI,1
PT BELAPUTERA INTILAND,1
PT BELAYAN RIVER TIMBER,1
PT BELEKONG MINERAL RESOURCES,1
PT BELFOODS INDONESIA,1
PT BELIDA KARYA LESTARI,0
PT BELINDO BINTANG BUANA,0
PT BELITUNG RESOR INTERNASIONAL,2
PT BELLA INDAH GAPURA,1
PT BENFOOD DINAMIKA SENTOSA,2
PT BENGAWAN KARYA SAKTI,0
PT BENOA MARITIM TRANSPORT,1
PT BENQ TEKNOLOGI INDONESIA,0
PT BENSON MEDIA KREASI,1
PT BENTENG CIPTA LAKSANA,1
PT BENTENG TERANG SEJAHTERA,1
PT BENTOEL DISTRIBUSI UTAMA,0
PT BENTOEL PRIMA,0
PT BENTONIT ALAM INDONESIA,1
PT BENUA ABADI MENTARI,2
PT BENUA AGUNG ABADI,2
PT BENUA ETAM JAYA MANDIRI,1
PT BENUA HAMPARAN LUAS,2
PT BENUA PRIMA ABADI,2
PT BENUA PRIMA AGUNG,2
PT BENUA PRIMA SURYA,2
PT BENUA SAMUDERA LOGISTICS,1
PT BENUA SAMUDERA PERKASA,1
PT BENUA SEJAHTERA MENTARI,2
PT BENUA SUMBER ABADI,2
PT BERANI CANTIK INDONESIA,1
PT BERAU COAL,2
PT BERAU COAL ENERGY TBK,2
PT BERAU MITRA SEJATI,1
PT BERCA HARDAYAPERKASA,2
PT BERCA SCHINDLER LIFTS,2
PT BERDIKARI INTI GEMILANG,1
PT BERDIKARI PONDASI PERKASA,1
PT BERDIKARI TUNGGAL PERKASA,2
PT BERHASIL INDONESIA GEMILANG,1
PT BERILL JAYA SEJAHTERA,0
PT BERJAYA AGUNG INDONESIA,1
PT BERJAYA DYNAMICS INDONESIA,0
PT BERJAYA TIGA BINTANG,2
PT BERKAH ALAM LESTARI ENERGI,1
PT BERKAH BUANA ENERGI,2
PT BERKAH DAYA MANDIRI,1
PT BERKAH DELAPAN SAMUDERA,1
PT BERKAH DIGITAL DISTRINDO,1
PT BERKAH HIKMAH ENERGI,1
PT BERKAH KARUNIA KREASI,1
PT BERKAH MANIS MAKMUR,1
PT BERKAH OMEGA SUKSES,1
PT BERKAH PRIMA PERKASA TBK,1
PT BERKAH RENEWABLE ENERGI,2
PT BERKAH SAMUDRA KHATULISTIWA,1
PT BERKAH TRIJAYA INDONESIA,1
PT BERKARYA SEJAHTERA GEMILANG,0
PT BERKAT AMADEUS SUKSES SENTOSA,0
PT BERKAT BERSAMA TEKNIK,2
PT BERKAT BUMI SAWIT,2
PT BERKAT INDOKARYA GEMILANG,0
PT BERKAT MANUNGGAL ENERGI,2
PT BERKAT MARITIME INDONESIA,1
PT BERKAT MITRA LESTARI,1
PT BERKAT MURAH REJEKI,2
PT BERKAT NIKEL INDONESIA,2
PT BERKAT NUSANTARA INDAH,2
PT BERKAT NUSANTARA PERMAI,1
PT BERKAT PERDANA MAKMUR,1
PT BERKAT SATRIA ABADI,1
PT BERKAT VALAS INDONESIA,1
PT BERLIAN CAHAYA INDAH,1
PT BERLIAN DJAYA NUSANTARA,1
PT BERLIAN DUMAI LOGISTICS,0
PT BERLIAN INTI MEKAR,1
PT BERLIAN KHATULISTIWA L,1
PT BERLIAN LIMATAMA,1
PT BERLIAN MANYAR SEJAHTERA,2
PT BERLIAN MITRA INTI,1
PT BERLIAN TAMBANG INDONESIA,1
PT BERLICO MULIA FARMA,2
PT BERNOFARM,0
PT BERSAMA KARUNIA MANDIRI,2
PT BERSAMA KARUNIA MANDIRI RITEL,2
PT BERSAMA LEMINDO ABADI,0
PT BERUA JAYA SEJAHTERA UTAMA,1
PT BERUANG MARITIM INDONESIA,1
PT BESAR CIPTA KARYA,1
PT BESAR INTI GLOBAL,0
PT BESEN CITRA PERMATA,1
PT BEST SINAR NUSANTARA,1
PT BEST TIRTA TECHNOLOGY,1
PT BESTAMA MEDIKACENTER INVESTAMA,0
PT BETA SUMATERA JAYA PLAST,1
PT BETHESDA RAJA KANU,1
PT BEYOND MEDIA,0
PT BEYOND MEDICAL INDONESIA,0
PT BHADRA CEMERLANG,1
PT BHADRA SUKSES,1
PT BHAKTI AGUNG PROPERTINDO TBK,1
PT BHAKTI ARTHA GLOBAL,0
PT BHAKTI BUANA MAKMUR DISTRIBUTOR,1
PT BHAKTI CAHAYA UTAMA,0
PT BHAKTI COAL RESOURCES,1
PT BHAKTI FINTEK INDONESIA,0
PT BHAKTI HARAPAN SEJAHTERA,0
PT BHAKTI MIGAS RESOURCES,1
PT BHAKTI MITRA USAHA,1
PT BHAKTI MULTI ARTHA TBK,0
PT BHAKTI PANJIWIRA,1
PT BHAKTI RAJAWALI MANDIRI,2
PT BHAKTI SARI PERKASA ABADI,1
PT BHANDA GHARA REKSA,1
PT BHARINTO EKATAMA,2
PT BHASKARA INTI SAMUDERA,1
PT BHASKARA MITRA MANUNGGAL,1
PT BHASKARA MUTU SENTOSA,1
PT BHINEKA ABADI INVESTAMA,1
PT BHINEKA CIPTABAHANA PURA,2
PT BHINEKA LIFE INDONESIA,1
PT BHIRAWA MITRA SENTOSA,1
PT BHIRAWA STEEL,1
PT BHUMI JATI POWER,1
PT BHUMI JEPARA SERVICE,0
PT BHUMI LESTARI MAKMUR,1
PT BHUMI RANTAU ENERGI,1
PT BHUMI SATU INTI,1
PT BHUMI SIMANGGARIS INDAH,1
PT BICC CABLE,1
PT BIG BIRD PUSAKA,0
PT BIG ECOMMERCE BERSAMA,0
PT BIJI KOPI INTERNUSA,0
PT BILAH BAJA MAKMUR ABADI,2
PT BILIK SINERGI INDONESIA,1
PT BIMA AGRI SAWIT,2
PT BIMA KALTIM UTAMA,1
PT BIMA MARITIMINDO,1
PT BIMA NATISA GRAHA,1
PT BIMA PALMA NUGRAHA,2
PT BIMA SAKTI PERTIWI TBK,1
PT BIMA SAKTI STUDIO,2
PT BIMANTARA CITRA,2
PT BIMANTARA DANAR DIPTA,0
PT BINA ARTA CHARISMA,0
PT BINA BAHTERA SEJATI,1
PT BINA BATULICIN USAHA,1
PT BINA CIPTA NUSANTARA,1
PT BINA CIPTA SEMESTA,1
PT BINA CIPTA TEKNOLOGI,1
PT BINA CITRA SENTOSA,0
PT BINA HUSADA GEMILANG,0
PT BINA ILMA HUSADA,0
PT BINA INDO RAYA,2
PT BINA INFRASTRUKTUR NUSANTARA,1
PT BINA KARNADA,1
PT BINA KARYA PRIMA,2
PT BINA MAKNA INDOPRATAMA,0
PT BINA MITRA INDOSEJAHTERA,1
PT BINA MUARA RAYA,2
PT BINA NUSA INDONESIA,1
PT BINA PERTIWI,1
PT BINA PERTIWI ENERGI,2
PT BINA SAN PRIMA,0
PT BINA SARANA SUKSES,1
PT BINA SEWANGI RAYA,2
PT BINA SINAR AMITY,0
PT BINA UNGGUL KENCANA,1
PT BINA YATRA SENTOSA,1
PT BINAJAYA RODAKARYA,1
PT BINARA GUNA MEDIKTAMA,1
PT BINARY VENTURA INDONESIA,1
PT BINASAWIT ABADI PRATAMA,2
PT BINASAWIT MAKMUR,2
PT BINATEK REKA KRUH,2
PT BINEXCOM MANDIRI BUANA,0
PT BINJAI HATUA MAKMUR,0
PT BINJAI JAYA INDAH,1
PT BINO DIGITAL SOLUSI,0
PT BINO MITRA SEJATI,0
PT BINTAI KINDENKO ENGINEERING INDONESIA,1
PT BINTANG AGUNG PERSADA,0
PT BINTANG ALAM REJEKI,1
PT BINTANG ANUGRAH SAMUELRENO,1
PT BINTANG ARTHA GLOBAL,1
PT BINTANG ARTHA GUNA,1
PT BINTANG BAHARI SEJATI,1
PT BINTANG BAJA HITAM,1
PT BINTANG BERSINAR CEMERLANG,2
PT BINTANG CIPTA SEJAHTERA,0
PT BINTANG DEWATA ABADI,1
PT BINTANG DIGITAL UTAMA,1
PT BINTANG DWI LESTARI,1
PT BINTANG GRAHA LOKA,1
PT BINTANG GRAHA MAKMUR,0
PT BINTANG GRAHA MANDIRI,0
PT BINTANG INTER GLOBAL,2
PT BINTANG INTERINDO GEMILANG INTERNASIONAL,0
PT BINTANG KANGURU,2
PT BINTANG KENCANA ARTHA,2
PT BINTANG LAJU SAMUDRA,1
PT BINTANG LANGIT,0
PT BINTANG LAUT TIMUR,1
PT BINTANG MEGA CEMERLANG,0
PT BINTANG MERAH PERKASA ABADI,0
PT BINTANG MITRA DANA,1
PT BINTANG OTO GLOBAL TBK,1
PT BINTANG PERDANA MULIA,1
PT BINTANG PERKASA MOBILINDO,1
PT BINTANG RAYA ANUGERAH LESTARI,2
PT BINTANG SAMUDERA MANDIRI LINES TBK,1
PT BINTANG SAMUDERA MANDIRI PERSADA,1
PT BINTANG SINAR FORTUNA,0
PT BINTANG SMELTER INDONESIA,2
PT BINTANG SUKSES ENERGI,1
PT BINTANI MEGAHINDAH,1
PT BINTARO ARKADE DUA,1
PT BINTARO SERPONG DAMAI,1
PT BINTORO ENERGI PERSADA,1
PT BINUANG MITRA BERSAMA BLOK DUA,2
PT BIO FARMA (PERSERO),0
PT BIO PERMAI,2
PT BIOFUEL INDO SUMATRA,1
PT BIOGEN SCIENTIFIC,1
PT BIOMASA JAYA ABADI,2
PT BIOMASSA ALAM ENERGI,2
PT BIOMASSA LESTARI NUSANTARA,2
PT BIP BOGA PERMAI,0
PT BIP LOKAKENCANA,0
PT BIP PROPERTI PERMAI,0
PT BIRA MINERAL NUSANTARA,1
PT BIRO KLASIFIKASI INDONESIA (PERSERO),1
PT BIROPAY INDOTEKNOLOGI GLOBAL,1
PT BIRU PERSADA UTAMA,1
PT BISA RUANG NUSWANTARA,2
PT BISMACINDO PERKASA,0
PT BIT TEKNOLOGI NUSANTARA,2
PT BITHEALTH TEKNOLOGI PINTAR,1
PT BITNET KOMUNIKASINDO,1
PT BITUNG GUNASEJAHTERA,1
PT BJB SEKURITAS JAWA BARAT,1
PT BLACKHAWK NETWORK INDONESIA,0
PT BLACKSTEEL PROPERTIES,1
PT BLDX KOMIK NUSANTARA,1
PT BLESS PLASTINDO UTAMA,1
PT BLESSINDO MAKMUR SENTOSA,2
PT BLESSINDO PRIMA SARANA,1
PT BLISS PEMBANGUNAN SEJAHTERA,1
PT BLISS PROPERTI INDONESIA TBK,1
PT BLOCKBUSTER MEDIA VISUAL,1
PT BLOOM TRADING INDONESIA,1
PT BLT INTERNATIONAL GROUP,0
PT BLUE BIRD PUSAKA,0
PT BLUE BIRD TAXI,0
PT BLUE BIRD TBK,0
PT BLUE GAS INDONESIA,0
PT BLUE STAR MEDIA,1
PT BMB & AKSESORIS KONSTRUKSI,0
PT BMHS DIKLAT INDONESIA,1
PT BNI LIFE INSURANCE,0
PT BNI MODAL VENTURA,1
PT BNI MULTIFINANCE,1
PT BNI SEKURITAS,1
PT BOGA ABADI PRIMA,0
PT BOGA CATUR RATA,2
PT BOGAMULIA NAGADI,1
PT BOGASARI FLOUR MILLS,1
PT BOGASARI SENTRA FLOUR MILLS,0
PT BOGORINDO CEMERLANG,0
PT BOJONG INDAH MANDIRI,1
PT BOLA NUSANTARA,0
PT BOLA NUSANTARA JAYA,1
PT BOLTTECH DEVICE PROTECTION INDONESIA,1
PT BONA DEKA JAVA,0
PT BONANZA MEGAH,1
PT BONT TECHNOLOGIES NUSANTARA,0
PT BORMINDO NUSANTARA,2
PT BORNEO ALUMINA INDONESIA,1
PT BORNEO AURA SUKSES,2
PT BORNEO BHAKTI SEJAHTERA,1
PT BORNEO EDO INTERNATIONAL,1
PT BORNEO EDO INTERNATIONAL AGRO,1
PT BORNEO EDO SEJAHTERA,1
PT BORNEO GUNA LAKSANA,1
PT BORNEO HYDRO ELECTRIC,1
PT BORNEO INDAH MARJAYA,1
PT BORNEO INDOBARA,1
PT BORNEO INTER AERO,1
PT BORNEO LANGGENG SEJAHTERA,1
PT BORNEO MITRA BERSAMA SEJATI,1
PT BORNEO SAMUDRA PERKASA,1
PT BORNEO SAWIT GEMILANG,1
PT BORNEO SENTANA GEMILANG,2
PT BORNEO SUKSES RAYA KALTIM,1
PT BOSSONGANG ENERGY PLANTATION,0
PT BOSTON CONSULTING INDONESIA,0
PT BOSTON FURNITURE INDUSTRIES TBK,1
PT BPR INTAN JABAR,1
PT BPR KREDIT MANDIRI CELEBES SEJAHTERA,2
PT BRAGA JAVAS KASTARA,2
PT BRAHMAYASA BAHTERA,1
PT BRAMASTA JAYA ABADI,1
PT BRANTAS ABIPRAYA (PERSERO),1
PT BRASALI INDUSTRI PRATAMA,1
PT BRAWIJAYA CAPITAL INVESTAMA,0
PT BREDERO SHAW INDONESIA,0
PT BRENNTAG,1
PT BRI ASURANSI INDONESIA (BRI INSURANCE,2
PT BRI DANAREKSA SEKURITAS,1
PT BRI MANAJEMEN INVESTASI,1
PT BRI MULTIFINANCE INDONESIA,1
PT BRI VENTURA INVESTAMA (BRI VENTURES,1
PT BRIAN ANJAT SENTOSA,1
PT BRIGHT GLAZE INDONESIA,1
PT BRIGHTY GLOBAL,1
PT BRILLIANT SAKTI PERSADA,1
PT BRINGIN INTI TEKNOLOGI,1
PT BRINGIN SEJAHTERA MAKMUR,2
PT BRINGIN WULANKI AYU,1
PT BROADBAND WAHANA ASIA,2
PT BROADBIZ ASIA,1
PT BROMO ALAM SENTOSA,0
PT BROTOJOYO MARITIME,1
PT BS INVESTASI PRATAMA,1
PT BST PERLAUTAN BALI,1
PT BTPN SYARIAH VENTURA,1
PT BTPNS VENTURA,1
PT BUANA ARTHA ANUGERAH TBK,0
PT BUANA BAJA BINA SEMESTA,1
PT BUANA BARA EKAPRATAMA,1
PT BUANA BARU PRIMA,0
PT BUANA BEJANA,1
PT BUANA BUMI ENERGI,1
PT BUANA CHANDRA MANDIRI,1
PT BUANA DIGDAYA SEJAHTERA,1
PT BUANA EKA PRIMA,2
PT BUANA GELAR PARIWICARA,2
PT BUANA GRAHA UTAMA,2
PT BUANA INTI CITRAPRIMA,1
PT BUANA INTI GEMILANG STATIONERY,1
PT BUANA KONSTRUKSI ELEKTRINDO,1
PT BUANA KONTENINDO EXPRESS,0
PT BUANA LAUTAN LINE,0
PT BUANA LINTAS LAUTAN TBK,0
PT BUANA MAKMUR INDAH,1
PT BUANA MAS SEJAHTERA,1
PT BUANA MEGAWISATAMA,1
PT BUANA NIAGA ENERGI,1
PT BUANA PACIFIC INTERNATIONAL,1
PT BUANA SURYA MAKMUR,1
PT BUANACITRA INTERNUSA,1
PT BUANAGRAHA ARTHAPRIMA,1
PT BUANASARANA SEJATIINDAH,1
PT BUANATATA ADISENTOSA,0
PT BUDHI BERSAUDARA MANUNGGAL,1
PT BUDI DELTA SWAKARYA,1
PT BUDI DERMAGA PERKASA,1
PT BUDI DWIYASA PERKASA,1
PT BUDI GEMA GEMPITA,0
PT BUDI GRAHAREALTY,1
PT BUDI LUMBUNG CIPTA TANI,1
PT BUDI MULYA JAYA,2
PT BUDI STARCH & SWEETENER TBK,1
PT BUDIJAYA MAKMURSENTOSA,2
PT BUDIMAN KENCANA LESTARI,0
PT BUDIMULIA INVESTAMA,1
PT BUDINUSA CIPTAWAHANA,1
PT BUDITAMA NIRWANA,0
PT BUILDERS SHOP,1
PT BUKA BANGUNAN INDONESIA,1
PT BUKA INVESTASI BERSAMA,1
PT BUKA INVESTASI DIGITAL,1
PT BUKA INVESTASI NUSANTARA,1
PT BUKA MITRA INDONESIA,1
PT BUKA MITRA PROPERTI,1
PT BUKA PENGADAAN INDONESIA,1
PT BUKA USAHA INDONESIA,1
PT BUKAKA ENERGI,1
PT BUKAKA FORGING INDUSTRIES,1
PT BUKAKA KOKARINDO,1
PT BUKAKA MANDIRI SEJAHTERA,1
PT BUKAKA MEGA INVESTAMA,1
PT BUKAKA MINYU INDUSTRIES,1
