Nama,Betweenness
WIWI SUPRIHATNO,0.0
ANTON RIJANTO,0.0
RUDI PURNOMO,0.0
ARI ASMOKO,0.0
DHETIK ARIYANTO,0.0
HERU WINARKO,0.0
T ISKANDAR,0.0
DEDI SYARIF USMAN,0.0
MUHAMAD SALIM,0.0
MURADI,0.0
RIJA JUDASWARA,0.0
KUNTJARA,0.0
SYAILENDRA OGAN,0.0
AGUS PRAMONO,0.0
WILAN OKTAVIAN,0.0
TJIA MARWAN,0.0
DWI GAWAN ISLANDHI,0.0
VERLY WIDIANTORO,0.0
WEWY SUWANTO,0.0
IRA BUDIARTI,0.0
SUNIL RAMESH TOLANI,0.0
RICHY SYAHPUTRA FANI,0.0
ALEXANDER TANZIL,0.0
SANTOSO WIJAYA,0.0
OKE SETIAWAN,0.0
YULIE SEKURITAS INDONESIA TBK,0.0
HAROEN SOEDJATMIKO,0.0
PT CITRA PALU MINERALS,0.0
SIM ANTONY,0.0
KIOE NATA,0.0
BUDIMULIO UTOMO,0.0
VEROSITO GUNAWAN,0.0
VANDA GUNAWAN,0.0
GANESH SUBASH,0.0
FRANXISCUS AFAT ADINATA NURSALIM,0.0
PT BINEXCOM MANDIRI BUANA,0.0
COLLEEN SIDDIK SHU,0.0
PT WARU KALTIM PLANTATION,0.0
PT KARYA TANAH SUBUR,0.0
IDOT SUPRIADI,0.0
SOEHARSONO TJATUR NUGROHO,0.0
PT PATRIA MARITIM PERKASA,0.0
PT UOMO DONNA INDONESIA,0.0
PT TAITAT PUTRA REJEKI,0.0
PT PUTERA MANUNGGAL PERKASA,0.0
PT KETAPANG AGRO LESTARI,0.0
PT KAYUNG AGRO LESTARI,0.0
PT PERMATA PUTERA MANDIRI,0.0
PT CITRA AGRO KENCANA,0.0
PT TOYOTA ASTRA FINANCIAL SERVICES,0.0
PT SERASI AUTORAYA,0.0
PT DHARMALANCAR SEJAHTERA,0.0
EASTERN PEARL FLOUR MILLS,0.0
TUJUH MARTOGI SIAHAAN,0.0
RONNY KUSGIANTA,0.0
SOPHIE HANDILI,0.0
ABUN GUNAWAN,0.0
PRIHATANTO AGUNG LESMONO,0.0
YUSAK KRISTIAN SOLAEMAN,0.0
ANDI GUNANTO,0.0
RUSLAN TANOKO,0.0
IAN DUNCAN MCNAB COWE,0.0
YUSRI HADI,0.0
LIE LY,0.0
FELIX SOESANTO,0.0
PT BUMI BENOWO SUKSES SEJAHTERA TBK,0.0
MASHUDI HAMKA,0.0
RUBY PANJAITAN,0.0
STEFFANO RIDWAN,0.0
PT MAYBANK INDONESIA FINANCE,0.0
PT NARIDAH PUTRA MANDIRI,0.0
PT PUTRA TUNGGAL MANDIRITAMA,0.0
PT BERAU MITRA SEJATI,0.0
JOHAN,0.0
PT SENOPATI SELLULARINDO,0.0
PT CISANGGIRI HYDRO,0.0
PT CISONO HYDRO,0.0
PT PETRO HIDRO OPTIMA,0.0
AFIFUDDIN SUHAELI,0.0
TEGUH WICAKSANA SARI,0.0
ADE NURKHOLIS,0.0
PT BUKAKA KOKARINDO,0.0
HENRY JUSUF,0.0
PT CAKRAWALA SEJAHTERA SEJATI,0.0
PT TOKOPLAS ECOMMERCE INDONESIA,0.0
PT MUBARAK BERKARYA ABADI,0.0
PT ANDALAN PERKASA ABADI TBK,0.0
PT GEMILANG MULIA SENTOSA,0.0
TJOEA AUBINTORO,0.0
PT CAHAYASAKTI INVESTINDO SUKSES TBK,0.0
VENTJE CHANDRAPUTRA SUARDANA,0.0
ARCHIED NOTO PRADONO,0.0
RAYMOND LOHO,0.0
DONAULY ELENA SITUMORANG,0.0
LITTA INDRIYA ARIESCA,0.0
RIDWAN BUDIJONO,0.0
SYAILENDRA SURMANSYAH BAKRIE,0.0
JOY WAHJUDI,0.0
LUCY TJAHJADI,0.0
IMAN SANTOSO,0.0
GOODYEAR INDONESIA TBK,0.0
SUHENDRA,0.0
PT SUMBER MEGAH NUSANTARA,0.0
PT OKESHOP,0.0
PT MESIN KOPI ESPRESO,0.0
PT ASTRIDO PRIMA MOBILINDO,0.0
PT ASTRIDO JAYA MOBILINDO,0.0
SANTIH,0.0
OCTAVIANUS KUNTJORO,0.0
PT ADHIYAKSA TIRTA ABADI,0.0
PT INDOMOBIL MULTI TRADA,0.0
PT INDOMOBIL MULTI JASA TBK,0.0
EVENSIUS GO,0.0
PT KRETA INDO ARTHA,0.0
BAMBANG PRIJONO,0.0
PT INDOTRUCK UTAMA,0.0
ANDREW NASURI,0.0
PT SEINO INDOMOBIL LOGISTICS SERVICES,0.0
PT KYOKUTO INDOMOBIL MANUFACTURING INDONESIA,0.0
PT NISSAN MOTOR INDONESIA,0.0
HARUN BIN HALIM RASIP,0.0
TANAH LAUT TBK,0.0
EDDY PURWANTO WINATA,0.0
PT NUSANTARA NURAGA,0.0
VERA TANAMIHARDJA,0.0
MULIANTO,0.0
PT CAHAYA INDAH SANGSURYA,0.0
PT JASAMARGA PROBOLINGGO BANYUWANGI,0.0
PT ASURANSI JASARAHARJA PUTERA,0.0
PT JASAMARGA JAPEK SELATAN,0.0
WILSON MAKNAWI,0.0
PT ANHE KONSTRUKSI INDONESIA,0.0
BUDI SUSANTO,0.0
PT SINARBARU WIJAYAPERKASA,0.0
SIE DJOHAN,0.0
PT KALBIO GLOBAL MEDIKA,0.0
PT BLESSINDO MAKMUR SENTOSA,0.0
PT RUSCO ONLINE DISTRIBUSI,0.0
SOERBAKTI GUSTI TERKELIN,0.0
TAN SRI LAU TUANG NGUANG,0.0
WILLIAM HONORIS,0.0
EVIE YULIN,0.0
BAMBANG NURCAHYO,0.0
USLI,0.0
GUNAWAN ANGKAWIBAWA,0.0
PT MITRA KARYA BANGUN SEJAHTERA,0.0
SUWITO,0.0
EKA TJANDRANEGARA,0.0
DONNY WINARNO,0.0
PT SUMBER KITA INDAH,0.0
IWAN KURNIAWAN,0.0
EUGENE SUNARKO,0.0
IVAN EKANCONO,0.0
PT OMEGA KREASI BERSAMA,0.0
GIANTO GUNARA,0.0
PT BUANA MEGAWISATAMA,0.0
YOHANES EDMOND BUDIMAN,0.0
PT ANEKA COFFEE INDUSTRY,0.0
EMIYANTI,0.0
TAN HENDRA,0.0
CV MAHKOTA MAS PRATAMA,0.0
PT BERKAH TRIJAYA INDONESIA,0.0
PT ANUGERAH WICAKSANA DIGITAL,0.0
ANDREW KUKKUTAHLIE LABBAIKA,0.0
JEFFRY SANUSI SOEDARGO,0.0
DIDIK TANDIONO,0.0
MOENARDJI SOEDARGO,0.0
INDRA,0.0
CV GOLDEN LEAF,0.0
DEWI SUSANTI,0.0
PT BUILDERS SHOP,0.0
PT EQUATORIAL KARYANUSA INDAH,0.0
PT WELLY EXTENSI INDOHAULING,0.0
BAMBANG SETIAWAN,0.0
ATIFF IBRAHIM GILL,0.0
PT SILOAM INTERNATIONAL HOSPITALS TBK,0.0
JOHNNY PONTO,0.0
PT KENCANA SUBUR SEJAHTERA,0.0
PT KAYU LAPIS ASLI MURNI,0.0
PT RIMBA MUTIARA KUSUMA,0.0
LINAYATI,0.0
PT GALA SENTOSA ABADI,0.0
WILSON TEOH,0.0
INDRIEFFOUNY INDRA,0.0
GANI BUSTAN,0.0
SMR UTAMA TBK,0.0
HENG HOK SOEI,0.0
KARDJA RAHARDJO,0.0
PT PELAYARAN TAMARIN SAMUDRA TBK,0.0
PT BUDI GEMA GEMPITA,0.0
PT BUDI GRAHAREALTY,0.0
SUTINA,0.0
PT PELAYARAN STRAITS PERDANA,0.0
EKSITARINO IRIANTO,0.0
KISYUWONO,0.0
PT PEMBINA GALINDRA ELECTRIC,0.0
PT TOA GALVA PRIMA KARYA,0.0
PT GALVA GALINDRA MULTI CIPTA,0.0
PT GAIA KENCANA,0.0
PT ELSISCOM PRIMA KARYA,0.0
PT GALVA TECHNOLOGIES TBK,0.0
ANDI FAHRURROZI,0.0
PAULUS RIDWAN PURAWINATA,0.0
ALEXANDRA YOTA DINARWANTI,0.0
THEIGNATIUS AGUS SALIM,0.0
SUSIANIWATY,0.0
PT BUMI MEKAR TANI,0.0
SOEHARTO SUNJOTO,0.0
PT GARUDA BUMI PERKASA,0.0
PT SINARNIAGA SEJAHTERA,0.0
SUDHANSHU RAHEJA,0.0
MONICA LYNN MULYANTO,0.0
CATHERINE HINDRA SUTJAHYO,0.0
HANS PATUWO,0.0
PT JINGDONG INDONESIA PERTAMA,0.0
RUDY KURNIAWAN,0.0
RUDY MARGONO,0.0
ARVIN FIBRIANTO ISKANDAR,0.0
SURIAWATI TAMIN,0.0
PRISCILLA VIKANANDA MARGAKA,0.0
AXEL TOBIAS JOEL,0.0
KARNADI MARGAKA,0.0
MASTAN SINGH,0.0
OCTAVIANUS WENAS,0.0
SAINI SUNIL KUMAR,0.0
SANDEEP KAUR DO AMIR JIT SINGH,0.0
ARIE KUSUMASTUTI MARIA,0.0
PAULUS INDRA INTAN,0.0
DEDY ISMUNANDAR SOETIARTO,0.0
PT RAY DELTA MANDIRI,0.0
NYAMDORJ CHULUUNBAATAR,0.0
ANDREW MICHAEL VINCENT,0.0
JAMAL ROSYIDIN HAKKI,0.0
PT NUR JAYA SAMUDRA,0.0
PT BARITO PUTERA DOCKING,0.0
HENDRA DAVID,0.0
HASMORO,0.0
BINSAR PARASIAN SIMORANGKIR,0.0
YULISAR KHIAT,0.0
LYDIA IMMANUEL,0.0
MEIJANI WIBOWO,0.0
GOUW ERENE GOETAMA,0.0
ANDRE FRANKLIN SAHELANGI,0.0
EDWIN WIDJAJA,0.0
RYAN KIM MILLER,0.0
PT GTS INTERNASIONAL TBK,0.0
HUMPUSS INTERMODA TRANSPORTASI TBK,0.0
SERGIO COLARUSSO,0.0
ANDRE DAHAN,0.0
YOHAN LESMANA,0.0
JOHN GLEDHILL,0.0
PAUL NORMAN JANELLE,0.0
JUSTIN GUY MAYALL,0.0
LUTHFI MARDIANSYAH,0.0
THE IVAN CAHYADI,0.0
ELVIRA LIANITA,0.0
GUNNAR BECKERS,0.0
SHARMEN KARTHIGASU,0.0
JOHAN BINK,0.0
SUKAKING BUJUNG,0.0
SUKARTA,0.0
ELLY TJANDRA,0.0
TEKARDJO ANGKASA,0.0
VELLIANA TANAYA,0.0
NANDAR AYI YUSAMSI,0.0
RIO HANDONO,0.0
MAHENDRA AGAKHAN T,0.0
V CITIZEN SOEGIANTO,0.0
JULIEN PIERRE COMBARET,0.0
LIANI CHANDRA,0.0
ARIEF TARUNAKARYA SUROWIDJOJO,0.0
ACHMAD ANANDA DJAJANEGARA,0.0
MIVIDA HAMAMI,0.0
HARIS MUSTARTO,0.0
PT CHANDRA SAKTI UTAMA LEASING,0.0
PT TRAKINDO UTAMA,0.0
MANGGI TARUNA HABIR,0.0
FERIWAN SINATRA,0.0
HANS CHRISTIAN MANOE,0.0
GREGORY SUGYONO WIDJAJA,0.0
PT DEPOTEKNIK DUTA PERKAKAS,0.0
PT GRAHA SATWA PARAMITA,0.0
PT KAWAN LAMA SEJAHTERA,0.0
PT FOODS BEVERAGES INDONESIA,0.0
PT KRISBOW INDONESIA,0.0
PT ANUMANA GRAHA CANTIKA,0.0
TERESA LUCIA WIBOWO,0.0
WENRY ANSHORY PUTRA,0.0
YAN FIRWAN,0.0
ACHMAD WACHID ABDULLAH,0.0
FARID BUDIYANTO,0.0
NANA PUSPA DEWI,0.0
FANY SOEGIARTO,0.0
PT BARA PRIMA PRATAMA,0.0
PT PUTRA MAGA NANDITAMA,0.0
DJALI HALIM,0.0
GUNAWAN HALIM,0.0
DJUNALI DJUWATI,0.0
WIJI SANTOSO,0.0
H ROSIHAN ARSYAD,0.0
JOHAN SETIAWAN,0.0
BAMBANG HUSODO,0.0
ILHAM,0.0
WITO KRISNAHADI,0.0
PT ALAMTRI MINERALS INDONESIA TBK,0.0
PT MUSTIKA INDAH PERMAI,0.0
PT NUSANTARA PELABUHAN HANDAL TBK,0.0
PT MERDEKA MINING INDONESIA,0.0
PT BUMI SUKSESINDO,0.0
PT BUKIT SMELTER INDONESIA,0.0
PT MERDEKA MINING SERVIS,0.0
ARINI SARASWATY SUBIANTO,0.0
INDRA WIDYADHARMA,0.0
AGNES KRISTINA,0.0
FRANCIS DAYNE HARYONO,0.0
THELLY ROPE,0.0
MUHAMAD SIDIK HERUWIBOWO,0.0
RETNO WAHYUNI WIJAYANTI,0.0
JOHANES KUNTJORO ADISARDJONO,0.0
NYIMAS DEWI RATIH KAMIL,0.0
IDA BAGUS KETUT SUBAGIA,0.0
DANAR WIDYANTORO,0.0
RUSTARTI SURI PERTIWI,0.0
LUKMAN HAKIM,0.0
KICKY ANDRIE DAVETRA,0.0
TAUFIK HAKIM,0.0
ALEXANDER FRANS RORI,0.0
DAMAL BAYU UTAMA,0.0
JONI SWASTANTO,0.0
EDWIN RUDIANTO,0.0
OH IN TAEK,0.0
KO DAE JIN,0.0
PARK JIN JE,0.0
ANDREAS MIKHAEL SUMUAL,0.0
INDRADI PRASODJO,0.0
JOSEF GUNAWAN SETYO,0.0
TREESJE HALIM,0.0
SUTJIANTA,0.0
PT SEBUKU,0.0
PRAMONO MARGONO,0.0
ADIE POERNOMO WIDJAYA,0.0
SENDRA GUNAWAN,0.0
YULIANTO PIETTOJO,0.0
EDY KUSUMA,0.0
PT EKA MAS REPUBLIK,0.0
PT DISTRIBUSI SENTRA JAYA,0.0
YAYASAN BUDDHA TZU CHI MEDIKA INDONESIA,0.0
DIAN SWASTATIKA SENTOSA TBK,0.0
ROSANO BARACK,0.0
ANTHONY PRABOWO SUSILO,0.0
SUHANTI PONIMAN,0.0
PT PUTRA MANDIRI JEMBAR TBK,0.0
TANTRY SOETJIPTO S,0.0
BRATHA,0.0
SHANDRA NORAYA L,0.0
SINDBAD RIJADI HARDJODIPURO,0.0
ERICK,0.0
MOHAMAD GATOT ADHI PRASETYO,0.0
INTAN RAHMAWATI,0.0
PETER UNGGUL SUTANTIO,0.0
HASAN TANTRI,0.0
WILSON SUTANTIO,0.0
CHARLES SUTANTIO,0.0
LENAWATI SETIADI P,0.0
LUKMAN PUDJIADI,0.0
PT PANASONIC GOBEL INDONESIA,0.0
PT CAKRAWALA SAKTI KENCANA,0.0
PT POLLUX HOTELS GROUP TBK,0.0
BENNY TJOKROSAPUTRO,0.0
PT BLISS PROPERTI INDONESIA TBK,0.0
ANDREW K LABBAIKA,0.0
PNG EWE CHAI,0.0
MATIUS SUGIAMAN,0.0
FENZA SOFYAN,0.0
YUDHO PRATIKTO,0.0
SURYAWARNI SURLI,0.0
DYAH RAHADYANNIE,0.0
FAKHRUL ULUM,0.0
JATMIKO MURDIONO,0.0
NURJAMAN,0.0
LIA ITOK GARBIANTO,0.0
NURDIN MISBAH,0.0
GUNAWAN PRAWIRO SOEHARTO,0.0
ENDANG WAHJUNINGTYAS,0.0
KERI LESTARI DANDAN,0.0
DEWI MULIATY,0.0
LIANA KUSWANDI,0.0
JOSEPH FELLIPUS PETER LUHUKAY,0.0
INDRIYANTI RAFI SUKMAWATI,0.0
ANDRI HIDAYAT,0.0
IDA ZURAIDA,0.0
SAHAM TREASURY,0.0
JIMMY BUDIARTO,0.0
J RESOURCES ASIA PASIFIK TBK,0.0
IGIANTO JOE,0.0
AGUS SOEGIARTO,0.0
BUDIONO TANBUN,0.0
PT MUJI INTI UTAMA,0.0
ADI HARSONO,0.0
TITTO DEVIANTO,0.0
BAMBANG ISMAWAN,0.0
DEWI HANGGRAENI,0.0
PT PGAS TELEKOMUNIKASI NUSANTARA,0.0
DALU AGUNG DARMAWAN,0.0
ZAELANI,0.0
FERIAL MARTIFAUZI,0.0
LANA SARIA,0.0
ARSAL ISMAIL,0.0
ILHAM YACOB,0.0
VERISCA HUTANTO,0.0
UNA LINDASARI,0.0
TURINO YULIANTO,0.0
IHSANUDDIN USMAN,0.0
ANDI MUHAMMAD SOLEH,0.0
PT DJASA UBERSAKTI TBK,0.0
PT PEMBANGUNAN PERUMAHAN URBAN,0.0
PT PEMBANGUNAN PERUMAHAN PRESISI,0.0
I GEDE UPEKSA NEGARA,0.0
PAULUS KURNIAWAN KOESOEMOWIDAGDO,0.0
PT WIDYA PERKASA BAHARI,0.0
PT PRATAMA WIDYA ENGINEERING,0.0
BONAVENTURA WIMATAMA KURNIAWAN,0.0
SUTANTO,0.0
SETIA UNTUNG ARIMULADI,0.0
PT PRIMA MINERAL INVESTINDO,0.0
PT MULTI TAMBANGJAYA UTAMA,0.0
KARTIKA HENDRAWAN,0.0
RUDDY SANTOSO,0.0
MEINAR KUSUMASTUTI,0.0
IMAN DARUS HIKHMAN,0.0
OSMAN SITORUS,0.0
PT SYNTHETIC RUBBER INDONESIA,0.0
DJAUHAR MAULIDI,0.0
GINANDJAR KARTASASMITA,0.0
ABIDIN FAN,0.0
SAT NUSAPERSADA TBK,0.0
LENAWATI PUDJIADI,0.0
DAMIAN PUDJIADI,0.0
KOSMIAN PUDJIADI,0.0
GABRIEL LUKMAN PUDJIADI,0.0
NATALIA DEVI PUDJIADI,0.0
THEODORE TONNY HENDARTO,0.0
JOANNE S TJANDRANEGARA,0.0
JOSHUA LUKE TANDIONO,0.0
PT JAVABICA ANEKA RESOURCES,0.0
DJOKO RAMIADJI,0.0
HELEN WONG,0.0
HARTADI AGUS SARWONO,0.0
SUMARDI WIJAYA,0.0
PT OPTIMA PRIMA METAL SINERGI TBK,0.0
PT KUKUH MANDIRI LESTARI,0.0
ARIES LIMAN,0.0
HALIM SUSANTO,0.0
NURSALAM ANDI TABUSALLA,0.0
PT DAGO TRISINERGI PROPERTI,0.0
DJERADJAT JANTO JOSO,0.0
ANDI WIDJAJA,0.0
BUDIKWANTO KUESAR,0.0
PT INDO RETREADING AND TIRE SERVICES,0.0
MANSJUR TANDIONO,0.0
PT AMAN LANGGENG SENTOSA,0.0
PT KALIBESAR RAYA UTAMA,0.0
FREDYANTO OETOMO,0.0
SOETJIPTO NAGARIA,0.0
PT PRIMA ENERGI BAWEAN,0.0
PT SEJAHTERA BAHARI ABADI,0.0
PT ADIRAJA ARMADA MARITIM,0.0
PT GLOBAL KARYA INDONESIA,0.0
PT LAUTAN PASIFIK SEJAHTERA,0.0
PT REZEKI PUTRA ENERGI,0.0
PT VEKTOR MARITIM,0.0
PT EQUATOR MARITIME,0.0
ENG LIANG TAN,0.0
PT PARIT PADANG GLOBAL,0.0
JOYCE SOERYADJAYA KERR,0.0
INDRA CAHYA UNO,0.0
RIMBUN SITUMORANG,0.0
PT PELAYARAN LINGGA MARINTAMA,0.0
PT SUMBER EKA MANDIRI,0.0
PT JAYA SELAMAT ABADIRAYA,0.0
HARRY MOZARTA ZEN,0.0
PT INFRASTRUKTUR TELEKOMUNIKASI INDONESIA,0.0
JUNAIDI,0.0
PT GLOBAL MOBILINDO PERKASA,0.0
HARRY PRAMONO,0.0
PT INDOMOBIL BUSSAN TRUCKING,0.0
LILIANA KOMAJAYA,0.0
HANDOJO SELAMET MULJADI,0.0
PT TEMPO NATURAL PRODUCTS,0.0
PT NATURA PESONA MANDIRI,0.0
LUHUR IWAN HERNADI,0.0
SARAH CAHYA PRAWIRA,0.0
WAHANA PRONATURAL TBK,0.0
BATAVIA PROSPERINDO INVESTAMA,0.0
PT CATUR PUTRA MANUNGGAL,0.0
DJUAMAN,0.0
PT PRIMUS SANUS COOKING OIL INDUSTRIAL,0.0
MULYADI,0.0
PT LANGGENG KARYA PERDANA,0.0
SUPARDJI,0.0
PT OPTIMAL TATA MANDIRI,0.0
PT LUMENA MANDIRI NUSANTARA,0.0
PT ENERGI SINAR TAMBANG,0.0
PT DIAN CIPTAMAS AGUNG,0.0
PT ASIAN BULK LOGISTICS,0.0
FERRY SANJAYA,0.0
SILVIANA,0.0
PT BARUNA PASIFIK RAYA,0.0
PAULUS,0.0
PT PAFA MANDIRI SAKTI,0.0
TONY,0.0
RINALDI,0.0
MARIANTO,0.0
PT KHATULISTIWA ENERGI PRATAMA,0.0
PT RUBY KARYA SEJAHTERA,0.0
PT INDOPRIMA INVESTAMA,0.0
PT ISPAT INDO,0.0
PT GRAHA INVESTAMA MANDIRI,0.0
PT PANORAMA MEDIA,0.0
PT ARYADUTA INTERNATIONAL MANAGEMENT,0.0
PT PRODIA STEMCELL INDONESIA,0.0
PT PELITA SAMUDERA SHIPPING,0.0
PT PERTAMINA INTERNATIONAL SHIPPING,0.0
PT PROINVESTINDO,0.0
PT JUARA INDONESIA,0.0
RONY HARIANTO,0.0
ALKIE SAMUEL SUTANDRA,0.0
MELVIN WANGKAR,0.0
ANDARU SURYA GAUTAMA,0.0
EMMY RANOEWIDJOJO,0.0
ARYANTO AGUS MULYO,0.0
WIRAWAN,0.0
SUNG PUI MAN,0.0
ERLIEN LINDAWATI SURIANTO,0.0
PETER SUNG,0.0
MICHAEL SUNG,0.0
RAJEEV SETHI,0.0
ANTONY SUSILO,0.0
DAVID ARCELUS OSES,0.0
ANDRIJANTO MULJONO,0.0
FEIRUZ IKHWAN BIN ABDUL MALEK,0.0
YESSIE DIANTY YOSETYA,0.0
SHURISH SUBBRAMANIAM,0.0
MERZA FACHYS,0.0
JEREMIAH RATADHI,0.0
VIVEK SOOD,0.0
L KRISNAN CAHYA,0.0
NIK RIZAL KAMIL BIN NIK IBRAHIM KAMIL,0.0
SEAN QUEK,0.0
DAVID R DEAN,0.0
RETNO LESTARI PRIANSARI MARSUDI,0.0
ROBERT PAKPAHAN,0.0
WILLEM LUCAS TIMMERMANS,0.0
OMAR LUTHFI ANWAR,0.0
NONI ROSALIA GELAEL BARKI,0.0
PT FININDO FOODS INDONESIA,0.0
ACHMAD BAIQUNI,0.0
GUNAWAN SOLAIMAN,0.0
RICARDO GELAEL,0.0
WACHJUDI MARTONO,0.0
FERRY NOVIAR YOSAPUTRA,0.0
PT GELAEL INDOTIM,0.0
CAHYADI WIJAYA,0.0
FABIAN GELAEL,0.0
TONY SUBAGIO,0.0
DIO MAY AVICO,0.0
PT MDA JPN KUNINGAN,0.0
PT MDA ABS KUNINGAN,0.0
PT JAKARTA FILM STUDIO,0.0
PT MOX DIGITAL INDONESIA,0.0
PT MDA IRONPLATE KUNINGAN,0.0
PT KARBON KULINER INDONESIA,0.0
PT ANIMALE KULINER INDONESIA,0.0
PT AKIRA BARBEKYU INDONESIA,0.0
PT VALENTINO KULINER INDONESIA,0.0
PT MD MUSIK INDONESIA,0.0
SHANIA MANOJ PUNJABI,0.0
SAJAN LACHMANDAS MULANI,0.0
PRIYADARSHI ANAND,0.0
SANJEVA ADVANI,0.0
DIAN ADHITAMA,0.0
THEODORE YOON SOUNG KIM,0.0
BHAVIN PATEL,0.0
HENDRA SUTANTO,0.0
SITI RAHAYU,0.0
IDA HAERANI,0.0
JONI RIZAL,0.0
TOMI TRIS,0.0
SUKINO,0.0
RICHARD SUWANDI LIE,0.0
ROSALINA INDRA WIRAWATI,0.0
IRVAN HANAFI,0.0
THERESIA INDRA WIRAWAN,0.0
DANIEL MULJADI HANAFI,0.0
TEDDY GUNAWAN,0.0
JANG SEON PYO,0.0
HENDANG TANUSDJAJA,0.0
CHOI KYOUNGYOON,0.0
CALVIN WIRYAPRANATA,0.0
RUDI REPELITA,0.0
ANTON SANTOSO,0.0
PT FUJI FINANCE INDONESIA TBK,0.0
HADI SUTJIPTO,0.0
JO DENIE,0.0
ANDY SOESANTO,0.0
DEDY ROCHIMAT,0.0
CHRIESTINA IMAYATI HAMIDJAJA PUTRI,0.0
PULUNG PERANGINANGIN,0.0
YENNY ANDIKA,0.0
ILDA IMELDA TATANG,0.0
WILLIAM SIMIADI,0.0
DJAMALUDDIN TANOTO,0.0
KAMARUDDIN,0.0
CHAIRUDDIN,0.0
FIHAHATI TANIWAN,0.0
SULIANA TANIWAN,0.0
RICHIE LEROY HASAN,0.0
EDWARD HASAN,0.0
RUDOLF PARNINGOTAN NAINGGOLAN,0.0
FELIX ARIODAMAR,0.0
YOYONG,0.0
CHAIRAL TANJUNG,0.0
WAMILDAN TSANI,0.0
REZA AULIA HAKIM,0.0
DANI HAIKAL IRIAWAN,0.0
MUKHTARIS,0.0
PT CITRA PANGAN INDAH,0.0
ROMA ASIANTY,0.0
PT SINAR DHARMA ARTHA,0.0
NATALINA SURJANI SUDARTAN,0.0
PT ADIMITRA GALERINDO,0.0
TEMMY USTENG HAKIM TENGGANO,0.0
PT COMMIT TRANS ANGKASA,0.0
I GUSTI AGUNG AYU METHA TRISNAWATI,0.0
PT KREASI TANI LAKSMI,0.0
PATRICK CHONG FOOK SENG,0.0
PT LUXASIA INDONESIA,0.0
YOON CHUNSUNG,0.0
PT BATUBARA GLOBAL ENERGY,0.0
MARILYN ADIJANTO,0.0
PT DEKORPLAS INDAH,0.0
RUDY HARIYADI TJANDRA,0.0
PT PERKASA ANUGERAH MINERAL,0.0
ANTON TIMBANG,0.0
PT PUTRA KENDARI SEJAHTERA,0.0
ANGKA JAYADI,0.0
PT ANGKA PETROLEUM RAYA,0.0
KARYONO,0.0
PT BARA PRIMA KARYA BARU,0.0
G M ADI SANJAYA,0.0
PT PALARAN SINERGI MAS,0.0
ANASTASIA SIWY,0.0
PT INTERUNION INDONESIA,0.0
LILI SURIATI TANZIL,0.0
PT SATOR DELTA LUCKTRUS,0.0
CHOI SEOK HO,0.0
PT HANKOOK TIRE INDONESIA,0.0
HENGKY SIHOMBING,0.0
PT DOA IBU LESTARI,0.0
HENRY SOETIO,0.0
PT PROLINDO CIPTA NUSANTARA,0.0
AHMAD HAKIM,0.0
PT PUTRA MOROWALI SEJAHTERA,0.0
TOTOK SETIAWAN,0.0
IRWANTONO SENTOSA,0.0
PT SENTOSA LAJU SEJAHTERA,0.0
ROBERT VAN NELSON,0.0
PT DONALDSON FILTRATION INDONESIA,0.0
PT ROESLINA PONDASI INDONESIA,0.0
PT GRANT SURYA PONDASI,0.0
SOEJANTO SOEWITO,0.0
PT INDO MITRA PRATAMA,0.0
ADE TJENDRA,0.0
SYAFIQ HADI,0.0
PT KRAKATAU ARGO LOGISTICS,0.0
ANDREAS SURYA NUGRAHA,0.0
PT ALPHANOVATION DIGITAL TEKNINDO,0.0
PT EMIRINDO DINAMIKA PRATAMA,0.0
PT EMITAMA INTI SURYA,0.0
PT LOGITEK DIGITAL NUSANTARA,0.0
AGUS SUPRIYANTO,0.0
PT MULTIDAYA DINAMIKA,0.0
RUDI HIDAYAT,0.0
PT V2 INDONESIA,0.0
CHRIS ERLANDO TAN,0.0
PT WICAKSANA ANUGERAH SOLUSINDO,0.0
WISATYA ARAYANA,0.0
PT ASSINDO PERNIAGAAN INTERNASIONAL,0.0
BAMBANG WIDIARTO,0.0
PT MULTINA INSPINDO,0.0
SUNARIO YAP,0.0
PT RIODI JAYA,0.0
HUANG LIANG,0.0
PT FIBERHOME TECHNOLOGIES INDONESIA,0.0
PT EKA NUSANTARA LINE,0.0
PT MEINDO ELANG INDAH,0.0
SUTARMAN,0.0
PT TRIJAYA GLOBAL MARINDO,0.0
STEPHEN VICTORIA IMMANUEL,0.0
PT CARINDO,0.0
ODD GLEDITSCH DY,0.0
PT JOTUN INDONESIA,0.0
WILYANTO,0.0
PT KARYA JAYA SAMUDERA,0.0
JANUAR,0.0
PT MAKSINDO DIESEL UTAMA,0.0
SYNTHIA NURSALIM,0.0
PT RADIAN PENINSULA INDONESIA,0.0
ANDRY YUNUS,0.0
PT TRIBARA KARYA,0.0
LIEN DAH JAYA,0.0
CHANDRA TEO,0.0
PT MEGA ANUGRAH MANDIRI,0.0
ANDY TAMIN,0.0
PT ADAKOM INTERNATIONAL TECHNOLOGY,0.0
ONG MADIAN,0.0
PT MICROVISION INDONESIA,0.0
TIOPAN,0.0
PT SAPTA TUNAS TEKNOLOGI,0.0
KAREN LOUISE STOUT,0.0
PT TECH DATA ADVANCED SOLUTIONS INDONESIA,0.0
